base_seed,replication,contract_id,K,sigma,T,method,monitoring_dates,experiment_role,ncv_epoch,ncv_epoch_source,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,pilot_runtime_s,target_training_paths,target_training_runtime_s,shared_reference_training_paths,shared_reference_training_runtime_s,training_paths,total_simulated_paths,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error,training_data_generation_runtime_s,optimizer_cumulative_training_runtime_s,validation_generation_and_evaluation_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,validation_generation_and_evaluation_runtime_cost_scope,n_pricing,payoff_variance,control_variance,payoff_control_covariance,optimal_residual_variance,optimal_residual_variance_status,observed_residual_variance,residual_variance_beta_one,variance_improvement_from_estimating_beta,variance_improvement_from_estimating_beta_definition,e_h0,training_runtime_s,end_to_end_runtime_s,var_c0_pilot
42,1,strike_low,80.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,21.471889014462374,0.10417207905129294,0.0005208603952564648,0.022822366118710493,21.427157176869702,21.516620852055045,200,200,50,0.0010863080000262926,0,0.0,0,0.0,0,250,0.0021090159999630487,0.0021090159999630487,0.0031953239999893412,1.0280492881867065,0.999474812386497,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,21.40628973966367,117.79402232510614,0.5889701116255307,0.7674438817434996,19.902099731446413,22.910479747880927,200,200,0,0.0,100,0.19607216500003233,0,0.0,100,300,0.004304875999991964,0.004304875999991964,0.2003770410000243,nan,nan,,,,0.0011847920000036538,0.19488737300002867,0.0,0.19607216500003233,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,21.075839331934922,92.8650905012502,0.46432545250625096,0.6814143031271437,19.740267297805723,22.411411366064122,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.002446199000019078,0.002446199000019078,0.1972549260000278,1.0,0.4676504572528445,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,115.13872005908681,10.976402306684161,16.62501593226038,89.95823313582589,ok,92.8650905012502,92.8650905012502,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.1972549260000278,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,21.336492861554216,93.8684383601128,0.469342191800564,0.6850855361198074,19.993725210759393,22.67926051234904,200,200,50,0.0006956749999744716,0,0.0,100,0.19480872700000873,0,250,0.0018644980000317446,0.0018644980000317446,0.19736890000001495,2.1114705830448464,0.5718037915795349,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,115.13872005908681,10.976402306684161,16.62501593226038,89.95823313582589,ok,93.8684383601128,92.8650905012502,0.9893111265469933,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19736890000001495,10.046972085893374
42,1,strike_high,120.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.4048773074532716,3.065781564096006,0.01532890782048003,0.12380996656360113,0.1622097729886134,0.6475448419179298,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016080569999985528,0.0016080569999985528,0.0016080569999985528,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_high,120.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.6665243515267669,4.550001198363472,0.02275000599181736,0.1508310511526634,0.3708954912675467,0.9621532117859872,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002437381999925492,0.002437381999925492,0.002437381999925492,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_high,120.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.5439219012197839,0.023477318839779732,0.00011738659419889867,0.010834509412008402,0.5226862627722474,0.5651575396673204,200,200,50,0.0010612510000100883,0,0.0,0,0.0,0,250,0.0021119919999819103,0.0021119919999819103,0.0031732429999919987,1.1595091691039843,0.9981124066912426,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_high,120.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.35915299668196726,6.240169509518107,0.031200847547590532,0.17663761645694423,0.012943268426356569,0.705362724937578,200,200,0,0.0,100,0.1819597740000063,0,0.0,100,300,0.004665681999995286,0.004665681999995286,0.18662545600000158,nan,nan,,,,0.0011728900000207432,0.18078688399998555,0.0,0.1819597740000063,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.6595503317986061,11.56882655728943,0.05784413278644715,0.2405080721856278,0.18815451031477565,1.1309461532824365,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.0024671979999766336,0.0024671979999766336,0.19727592499998536,1.0,0.244777116677485,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,3.065781564096006,11.396808534790841,1.4468817707987072,2.8820926960871325,ok,11.56882655728943,11.56882655728943,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19727592499998536,
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.4325183436705676,2.8859594260357375,0.014429797130178688,0.12012409054880992,0.19707512619490014,0.6679615611462351,200,200,50,0.000689995000016097,0,0.0,100,0.19480872700000873,0,250,0.0018461130000559933,0.0018461130000559933,0.19734483500008082,0.10853539077548695,0.20121665338519387,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,3.065781564096006,11.396808534790841,1.4468817707987072,2.8820926960871325,ok,2.8859594260357375,11.56882655728943,4.008658768006592,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19734483500008082,10.972992050399176
42,1,volatility_low,100.0,0.1,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.941339250511624,22.480382776091492,0.11240191388045746,0.33526394658605546,3.2842219152029553,4.598456585820292,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016162120000444702,0.0016162120000444702,0.0016162120000444702,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_low,100.0,0.1,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.75133754063188,3.414129205748731,0.017070646028743655,0.13065468238353975,3.495254363160142,4.007420718103618,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002465214999915588,0.002465214999915588,0.002465214999915588,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_low,100.0,0.1,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.650159870876739,0.0033145597167990033,1.6572798583995017e-05,0.004070970226370492,3.642180769233053,3.658138972520425,200,200,50,0.0010528149999800007,0,0.0,0,0.0,0,250,0.0021085760000687515,0.0021085760000687515,0.003161391000048752,1.0215434847605143,0.999927813444023,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_low,100.0,0.1,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,3.7817209759359343,18.751092363370248,0.09375546181685124,0.30619513682756494,3.181578507753907,4.381863444117961,200,200,0,0.0,100,0.18173408999996354,0,0.0,100,300,0.0038860500000055254,0.0038860500000055254,0.18562013999996907,nan,nan,,,,0.0011694739999938975,0.18056461599996965,0.0,0.18173408999996354,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.100331103504618,16.9700474582286,0.084850237291143,0.29129064058280857,3.529401447962313,4.671260759046922,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.0025153889999955936,0.0025153889999955936,0.19732411600000432,1.0,0.5387202568556066,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,22.480382776091492,12.682085159015369,9.096210238439124,15.956136986504891,ok,16.9700474582286,16.9700474582286,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19732411600000432,
42,1,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,3.990900164712714,18.041753239009747,0.09020876619504874,0.30034774211744747,3.402218590162517,4.5795817392629115,200,200,50,0.0006795450000254277,0,0.0,100,0.19480872700000873,0,250,0.0018702189998975882,0.0018702189998975882,0.19735849099993175,0.3117198351243448,0.2850744683202017,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,22.480382776091492,12.682085159015369,9.096210238439124,15.956136986504891,ok,18.041753239009747,16.9700474582286,0.9405985789416567,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19735849099993175,9.303232001276788
42,1,volatility_high,100.0,0.5,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,11.213733933919535,369.4620798769945,1.8473103993849724,1.3591579744036277,8.549784304088424,13.877683563750645,200,200,0,0.0,0,0.0,0,0.0,0,200,0.001622543000053156,0.001622543000053156,0.001622543000053156,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_high,100.0,0.5,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,12.444967661455058,145.75850808271105,0.7287925404135552,0.8536934698201428,10.771728460607578,14.118206862302538,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0024635009999656177,0.0024635009999656177,0.0024635009999656177,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_high,100.0,0.5,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,12.395952247154884,1.7940488637599932,0.008970244318799966,0.09471137375627049,12.210317954592595,12.581586539717174,200,200,50,0.0010468340000215903,0,0.0,0,0.0,0,250,0.0021624170000222875,0.0021624170000222875,0.003209251000043878,1.1076030556643868,0.9978485345452849,,,,,,,,,,,,,,,,,,,,,,,
42,1,volatility_high,100.0,0.5,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,12.06250150047018,317.674713739429,1.5883735686971452,1.2603069343208204,9.592299909201373,14.532703091738988,200,200,0,0.0,100,0.17992088000005424,0,0.0,100,300,0.004682623999997304,0.004682623999997304,0.18460350400005154,nan,nan,,,,0.001211814000043887,0.17870906600001035,0.0,0.17992088000005424,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,11.375731472520773,323.4583777601123,1.6172918888005614,1.271727914610889,8.88314475988343,13.868318185158115,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.0024798619999728544,0.0024798619999728544,0.19728858899998158,1.0,0.41789593356000504,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,369.4620798769945,13.90755060380165,29.955626360341963,304.94032646377127,ok,323.4583777601123,323.4583777601123,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19728858899998158,
42,1,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,11.65707614416395,309.6642836512431,1.5483214182562157,1.2443156425345683,9.218217484796195,14.095934803531705,200,200,50,0.0006833319999941523,0,0.0,100,0.19480872700000873,0,250,0.0018486480000774463,0.0018486480000774463,0.19734070700008033,2.7367218914091795,0.5058873546968206,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,369.4620798769945,13.90755060380165,29.955626360341963,304.94032646377127,ok,309.6642836512431,323.4583777601123,1.0445453183887512,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19734070700008033,17.14967997964198
42,1,maturity_short,100.0,0.2,0.5,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,4.542730182208976,32.44970795452435,0.16224853977262174,0.40280086863439324,3.753240479685565,5.332219884732386,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016009930000109307,0.0016009930000109307,0.0016009930000109307,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_short,100.0,0.2,0.5,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,4.057726478327876,7.572275005678354,0.03786137502839177,0.19457999647546448,3.6763496852359654,4.4391032714197864,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002474362000043584,0.002474362000043584,0.002474362000043584,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_short,100.0,0.2,0.5,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.868744248366076,0.015490602589545918,7.745301294772959e-05,0.008800739340971848,3.8514947992577713,3.885993697474381,200,200,50,0.0011082790000500609,0,0.0,0,0.0,0,250,0.002120797999964452,0.002120797999964452,0.003229077000014513,1.0319917348037346,0.9998860489826641,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_short,100.0,0.2,0.5,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.316277603342831,26.93617267489497,0.13468086337447485,0.3669889145116986,3.596979330899902,5.03557587578576,200,200,0,0.0,100,0.19031176099997538,0,0.0,100,300,0.004298493000078452,0.004298493000078452,0.19461025400005383,nan,nan,,,,0.0011683620000439987,0.18914339899993138,0.0,0.19031176099997538,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.168485369688127,31.15632953598521,0.15578164767992606,0.39469183888183706,3.394889365479726,4.942081373896527,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.002469292000000678,0.002469292000000678,0.1972780190000094,1.0,0.35861389298487384,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,32.44970795452435,13.986277366139436,7.63982789233929,28.276548171073255,ok,31.15632953598521,31.15632953598521,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.1972780190000094,
42,1,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.031616893711033,37.669036146057984,0.1883451807302899,0.4339875352245614,3.1810013246708926,4.8822324627511735,200,200,50,0.0006926300000031915,0,0.0,100,0.19480872700000873,0,250,0.0018672019999712575,0.0018672019999712575,0.19736855899998318,1.365719099899263,0.5320913150864468,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,32.44970795452435,13.986277366139436,7.63982789233929,28.276548171073255,ok,37.669036146057984,31.15632953598521,0.8271071607773453,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19736855899998318,9.613519512993527
42,1,maturity_long,100.0,0.2,2.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,10.531188475981772,185.4092828611245,0.9270464143056225,0.9628324954557893,8.644036784888424,12.418340167075119,200,200,0,0.0,0,0.0,0,0.0,0,200,0.001627312999971764,0.001627312999971764,0.001627312999971764,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_long,100.0,0.2,2.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,9.151260553219299,38.065786205245345,0.19032893102622672,0.4362670409579742,8.296177152941668,10.006343953496929,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0024396969999997964,0.0024396969999997964,0.0024396969999997964,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_long,100.0,0.2,2.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,8.784288731295,0.3074772366310476,0.001537386183155238,0.03920951648713916,8.707438078980207,8.861139383609792,200,200,50,0.0010590570000204025,0,0.0,0,0.0,0,250,0.0021594510000113587,0.0021594510000113587,0.003218508000031761,1.0801592922101122,0.9978257953646442,,,,,,,,,,,,,,,,,,,,,,,
42,1,maturity_long,100.0,0.2,2.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,10.197259271070184,150.96183112009024,0.7548091556004511,0.8687975342969448,8.494416103848172,11.900102438292196,200,200,0,0.0,100,0.1820819819999997,0,0.0,100,300,0.00448544400001083,0.00448544400001083,0.18656742600001053,nan,nan,,,,0.0012632289999601198,0.18081875300003958,0.0,0.1820819819999997,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,10.588004190138138,149.15663058624585,0.7457831529312293,0.8635873742310208,8.895372936645337,12.280635443630938,200,200,0,0.0,0,0.0,100,0.19480872700000873,0,200,0.0024574809999649005,0.0024574809999649005,0.19726620799997363,1.0,0.4941334931016506,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,185.4092828611245,13.87798412875274,25.06531820181567,140.13828595483702,ok,149.15663058624585,149.15663058624585,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19726620799997363,
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,10.62597660759805,140.40172633938,0.7020086316969,0.8378595536824176,8.98377188238051,12.268181332815589,200,200,50,0.0006892430000107197,0,0.0,100,0.19480872700000873,0,250,0.0018513530000063838,0.0018513530000063838,0.19734932300002583,1.6683435740225767,0.42486587101950596,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,185.4092828611245,13.87798412875274,25.06531820181567,140.13828595483702,ok,140.40172633938,149.15663058624585,1.0623561011329978,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.19480872700000873,0.19734932300002583,10.165056650645678
