contract_id,method,target_definition,initial_cost_s,baseline_marginal_cost_s,proposed_marginal_cost_s,baseline_setup_cost_s,proposed_setup_cost_s,break_even_q,verified_q,verified_q_minus_1,q_minus_1_verification_status,cost_baseline_q_minus_1,cost_proposed_q_minus_1,cost_baseline_q,cost_proposed_q,failure_reason,break_even_q_mean_runtime_sensitivity,break_even_q_mean_runtime_sensitivity_reason
volatility_high,NCV_TRANSFER_BETA1,match_gcv_50000_se,0.7008628370000451,0.0021569514550219535,0.7881198237133449,0.0010541170000237798,0.7008628370000451,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_TRANSFER_BETA,match_gcv_50000_se,0.7015611565000199,0.0021569514550219535,0.40334166601616656,0.0010541170000237798,0.7015611565000199,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,MC,match_gcv_50000_se,0.0,0.002148963582484953,4.078260357455312,0.0010786375000293447,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,AV,match_gcv_50000_se,0.0,0.002148963582484953,1.430538684598684,0.0010786375000293447,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_SCRATCH,match_gcv_50000_se,0.2070429289999538,0.002148963582484953,9.975832829795005,0.0010786375000293447,0.2070429289999538,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_TRANSFER_BETA1,match_gcv_50000_se,0.7008628370000451,0.002148963582484953,8.881275376754532,0.0010786375000293447,0.7008628370000451,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_TRANSFER_BETA,match_gcv_50000_se,0.7015658210000879,0.002148963582484953,4.651521797578754,0.0010786375000293447,0.7015658210000879,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,MC,match_gcv_50000_se,0.0,0.0021516888499866125,0.729665450587608,0.0010535260000210656,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,AV,match_gcv_50000_se,0.0,0.0021516888499866125,0.27408995296101524,0.0010535260000210656,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_SCRATCH,match_gcv_50000_se,0.18629645799995842,0.0021516888499866125,1.6861670872527834,0.0010535260000210656,0.18629645799995842,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_TRANSFER_BETA1,match_gcv_50000_se,0.7008628370000451,0.0021516888499866125,0.9871268965053135,0.0010535260000210656,0.7008628370000451,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_TRANSFER_BETA,match_gcv_50000_se,0.7015447960000643,0.0021516888499866125,0.7455196347474586,0.0010535260000210656,0.7015447960000643,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
