base_seed,replication,contract_id,K,sigma,T,method,monitoring_dates,experiment_role,ncv_epoch,ncv_epoch_source,estimated_beta,payoff_control_correlation,payoff_variance,control_variance,payoff_control_covariance,optimal_residual_variance,optimal_residual_variance_status,observed_residual_variance,residual_variance_beta_one,variance_improvement_from_estimating_beta,variance_improvement_from_estimating_beta_definition,parameter_hash,hash_verification,target_training_paths,pilot_paths,pricing_paths,marginal_runtime_s,error
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.16922165754591692,141.61846855213227,9.541336088784265,6.220431163971018,137.56308642266447,ok,138.7189423129745,138.7189423129745,1.0,residual_variance_beta_one / observed_residual_variance,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,0,0,200,0.002488726000024144,
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.7136998122526044,0.5544926831039679,141.61846855213227,9.541336088784265,6.220431163971018,137.56308642266447,ok,148.31924652173976,138.71894231297446,0.9352727010559743,residual_variance_beta_one / observed_residual_variance,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,0,50,200,0.00187331200004337,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.4676504572528445,115.13872005908681,10.976402306684161,16.62501593226038,89.95823313582589,ok,92.8650905012502,92.8650905012502,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.002446199000019078,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,2.1114705830448464,0.5718037915795349,115.13872005908681,10.976402306684161,16.62501593226038,89.95823313582589,ok,93.8684383601128,92.8650905012502,0.9893111265469933,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018644980000317446,
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.244777116677485,3.065781564096006,11.396808534790841,1.4468817707987072,2.8820926960871325,ok,11.56882655728943,11.56882655728943,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.0024671979999766336,
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.10853539077548695,0.20121665338519387,3.065781564096006,11.396808534790841,1.4468817707987072,2.8820926960871325,ok,2.8859594260357375,11.56882655728943,4.008658768006592,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018461130000559933,
42,1,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.5387202568556066,22.480382776091492,12.682085159015369,9.096210238439124,15.956136986504891,ok,16.9700474582286,16.9700474582286,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.0025153889999955936,
42,1,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.3117198351243448,0.2850744683202017,22.480382776091492,12.682085159015369,9.096210238439124,15.956136986504891,ok,18.041753239009747,16.9700474582286,0.9405985789416567,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018702189998975882,
42,1,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.41789593356000504,369.4620798769945,13.90755060380165,29.955626360341963,304.94032646377127,ok,323.4583777601123,323.4583777601123,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.0024798619999728544,
42,1,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,2.7367218914091795,0.5058873546968206,369.4620798769945,13.90755060380165,29.955626360341963,304.94032646377127,ok,309.6642836512431,323.4583777601123,1.0445453183887512,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018486480000774463,
42,1,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.35861389298487384,32.44970795452435,13.986277366139436,7.63982789233929,28.276548171073255,ok,31.15632953598521,31.15632953598521,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.002469292000000678,
42,1,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.365719099899263,0.5320913150864468,32.44970795452435,13.986277366139436,7.63982789233929,28.276548171073255,ok,37.669036146057984,31.15632953598521,0.8271071607773453,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018672019999712575,
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.0,0.4941334931016506,185.4092828611245,13.87798412875274,25.06531820181567,140.13828595483702,ok,149.15663058624585,149.15663058624585,1.0,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,0,200,0.0024574809999649005,
42,1,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,1.6683435740225767,0.42486587101950596,185.4092828611245,13.87798412875274,25.06531820181567,140.13828595483702,ok,140.40172633938,149.15663058624585,1.0623561011329978,residual_variance_beta_one / observed_residual_variance,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,0,50,200,0.0018513530000063838,
