contract_id,method,successful_replications,failed_replications,failure_messages,mean_price,median_price,empirical_std_across_replications,empirical_standard_error_of_mean,mean_reported_estimator_standard_error,pricing_observations_mean,pricing_simulated_paths_mean,pilot_paths_mean,target_training_paths_mean,mean_observation_variance,mean_estimator_variance,bias_against_reference_estimate,absolute_bias,mae,rmse,mean_confidence_interval_width,naive_coverage_against_estimated_reference,naive_coverage_label,variance_reduction_vs_mc_arithmetic_mean,variance_reduction_vs_gcv_arithmetic_mean,path_efficiency_vs_mc,runtime_efficiency_vs_mc,setup_cost_s_median,setup_cost_s_mean,setup_cost_s_std,pricing_runtime_s_median,pricing_runtime_s_mean,pricing_runtime_s_std,pilot_runtime_s_median,pilot_runtime_s_mean,pilot_runtime_s_std,target_training_runtime_s_median,target_training_runtime_s_mean,target_training_runtime_s_std,ncv_setup_cost_s_median,ncv_setup_cost_s_mean,ncv_setup_cost_s_std,marginal_runtime_s_median,marginal_runtime_s_mean,marginal_runtime_s_std,standalone_runtime_s_median,standalone_runtime_s_mean,standalone_runtime_s_std
reference,NCV_SCRATCH,2,0,,6.41466816708936,6.41466816708936,0.3250290592435496,0.229830251873798,0.5466713112230066,200.0,200.0,0.0,100.0,60.48939713887377,0.30244698569436884,0.6421292951240236,0.6421292951240236,0.6421292951240236,0.6820205101995459,2.1429515399941863,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.311118309659237,0.001013804827062318,0.6666666666666666,0.011338955008987347,0.134135274499954,0.134135274499954,0.002195041175339032,0.00459845350002297,0.00459845350002297,0.00047525707418724845,0.0,0.0,0.0,0.134135274499954,0.134135274499954,0.002195041175339032,0.134135274499954,0.134135274499954,0.002195041175339032,0.00459845350002297,0.00459845350002297,0.00047525707418724845,0.13873372799997696,0.13873372799997696,0.0017197841011517836
strike_high,AV,2,0,,0.5835996011400487,0.5835996011400487,0.11727330665330045,0.0829247503867182,0.13747077958790446,200.0,400.0,0.0,0.0,3.8153424193580627,0.019076712096790314,0.04902520515585995,0.04902520515585995,0.0829247503867182,0.09633267860530859,0.5388854559845855,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,0.9107915989164965,0.011162472986263508,0.5,0.6576390431219293,0.0,0.0,0.0,0.0024336784999263728,0.0024336784999263728,5.237539927003162e-06,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0024336784999263728,0.0024336784999263728,5.237539927003162e-06,0.0024336784999263728,0.0024336784999263728,5.237539927003162e-06
strike_high,GCV,2,0,,0.5442744942544838,0.5442744942544838,0.0004986418516709167,0.00035259303469992176,0.013547463315498488,200.0,200.0,50.0,0.0,0.03817877623344787,0.00019089388116723936,0.009700098270295054,0.009700098270295054,0.009700098270295054,0.00970650443267297,0.053106056196754126,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,98.72610707701173,1.0,0.8,0.5062607172235271,0.001054372500050249,0.001054372500050249,9.727667931987451e-06,0.0021070064999548777,0.0021070064999548777,7.0505617534410555e-06,0.001054372500050249,0.001054372500050249,9.727667931987451e-06,0.0,0.0,0.0,NA,NA,NA,0.0021070064999548777,0.0021070064999548777,7.0505617534410555e-06,0.0031613790000051267,0.0031613790000051267,1.6778229685428508e-05
strike_high,MC,2,0,,0.38059362922831014,0.38059362922831014,0.03434230709004472,0.02428367822496147,0.12838771768205198,200.0,200.0,0.0,0.0,3.300872371381753,0.016504361856908765,-0.15398076675587863,0.15398076675587863,0.15398076675587863,0.15588384636921737,0.5032798533136438,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.011306415297086696,1.0,1.0,0.0,0.0,0.0,0.0016004819999579922,0.0016004819999579922,1.071266779233748e-05,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0016004819999579922,0.0016004819999579922,1.071266779233748e-05,0.0016004819999579922,0.0016004819999579922,1.071266779233748e-05
strike_high,NCV_SCRATCH,2,0,,0.38938886544207796,0.38938886544207796,0.04275997567068152,0.030235868760110692,0.16907363757086816,200.0,200.0,0.0,100.0,5.728621739606858,0.028643108698034287,-0.1451855305421108,0.1451855305421108,0.1451855305421108,0.1483005260896698,0.6627686592778032,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,0.5845326507010152,0.006949141622664739,0.6666666666666666,0.008666260292502304,0.1803381775000048,0.1803381775000048,0.0022932837629988465,0.004341482000029373,0.004341482000029373,0.0004584880368731509,0.0,0.0,0.0,0.1803381775000048,0.1803381775000048,0.0022932837629988465,0.1803381775000048,0.1803381775000048,0.0022932837629988465,0.004341482000029373,0.004341482000029373,0.0004584880368731509,0.18467965950003418,0.18467965950003418,0.0027517717998719973
strike_high,NCV_TRANSFER_BETA,2,0,,0.40392278075512233,0.40392278075512233,0.04044023289871574,0.02859556291544521,0.12541267994222854,200.0,200.0,50.0,0.0,3.1512618936128067,0.015756309468064035,-0.13065161522906643,0.13065161522906643,0.1306516152290664,0.1337443485924366,0.4916177053735359,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0486281754635511,0.011806309239258916,0.8,0.002274971773910553,0.7015438545000734,0.7015438545000734,0.7156558895544586,0.0019734455000275375,0.0019734455000275375,0.0001800753483906295,0.000681017500028247,0.000681017500028247,1.26961022390218e-05,0.0,0.0,0.0,NA,NA,NA,0.0019734455000275375,0.0019734455000275375,0.0001800753483906295,0.7035173000001009,0.7035173000001009,0.7158359649028492
strike_high,NCV_TRANSFER_BETA1,2,0,,0.6587108255672423,0.6587108255672423,0.001187241098091578,0.0008395062313639178,0.23865966285208312,200.0,200.0,0.0,0.0,11.392370257946865,0.05696185128973432,0.12413642958305349,0.12413642958305349,0.12413642958305343,0.12413926824474551,0.9355458783801658,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,0.29013336010082835,0.003372055361826281,1.0,0.0022754683313155727,0.7008628370000451,0.7008628370000451,0.7156685856566976,0.0025009399999476045,0.0025009399999476045,4.771839398053968e-05,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0025009399999476045,0.0025009399999476045,4.771839398053968e-05,0.7033637769999928,0.7033637769999928,0.7157163040506781
strike_low,AV,2,0,,21.427476269806398,21.427476269806398,0.013240795394042826,0.009362656211431286,0.08488380255692948,200.0,400.0,0.0,0.0,1.4524182130085854,0.007262091065042928,-0.06547519747193675,0.06547519747193675,0.06547519747193498,0.06614121873175859,0.33274450602316463,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,84.35803545671865,0.06745226638782625,0.5,0.6504763151970802,0.0,0.0,0.0,0.0025464755000257355,0.0025464755000257355,0.00015263819110302031,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0025464755000257355,0.0025464755000257355,0.00015263819110302031,0.0025464755000257355,0.0025464755000257355,0.00015263819110302031
strike_low,GCV,2,0,,21.474535971867702,21.474535971867702,0.003743363061639774,0.00264695740532872,0.021926106106842785,200.0,200.0,50.0,0.0,0.09631148220348032,0.0004815574110174016,-0.018415495410632587,0.018415495410632587,0.018415495410632587,0.018604753551838694,0.08595033593882206,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1237.9012858801166,1.0,0.8,0.5175781762713372,0.0010905099999831691,0.0010905099999831691,5.942525328105955e-06,0.0021098219999657886,0.0021098219999657886,1.1398561351475081e-06,0.0010905099999831691,0.0010905099999831691,5.942525328105955e-06,0.0,0.0,0.0,NA,NA,NA,0.0021098219999657886,0.0021098219999657886,1.1398561351475081e-06,0.0032003319999489577,0.0032003319999489577,7.082381463253463e-06
strike_low,MC,2,0,,21.2654437793613,21.2654437793613,0.599791664901174,0.4241167535507894,0.7686416285912765,200.0,200.0,0.0,0.0,118.18158026974797,0.5909079013487399,-0.22750768791703635,0.22750768791703635,0.4241167535507895,0.4812844987154869,3.0130751840778025,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.0008171992223538969,1.0,1.0,0.0,0.0,0.0,0.0016564219999963825,0.0016564219999963825,2.913279677104852e-07,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0016564219999963825,0.0016564219999963825,2.913279677104852e-07,0.0016564219999963825,0.0016564219999963825,2.913279677104852e-07
