contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
reference,MC,end_to_end,match_gcv_50000_se,0.016942650723312858,1,267421,267421,0,0,0,200,projected_from_empirical_single_n,no setup cost,2.1033938585553478,2.1033938585553478,0.0,NA,none,2.1033938585553478,pricing_runtime_s,2.1033938585553478,2.1033938585553478,0.0,2.1033938585553478,True,
reference,MC,end_to_end,match_scratch_50000_se,0.5466713112230066,1,257,257,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0020214277175267625,0.0020214277175267625,0.0,NA,none,0.0020214277175267625,pricing_runtime_s,0.0020214277175267625,0.0020214277175267625,0.0,0.0020214277175267625,True,
reference,MC,end_to_end,fixed_se_0.001,0.001,1,76764084,76764084,0,0,0,200,projected_from_empirical_single_n,no setup cost,603.7861755181037,603.7861755181037,0.0,NA,none,603.7861755181037,pricing_runtime_s,603.7861755181037,603.7861755181037,0.0,603.7861755181037,True,
reference,AV,end_to_end,match_gcv_50000_se,0.016942650723312858,1,65010,130020,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.6498853044759301,0.6498853044759301,0.0,NA,none,0.6498853044759301,pricing_runtime_s,0.6498853044759301,0.6498853044759301,0.0,0.6498853044759301,True,
reference,AV,end_to_end,match_scratch_50000_se,0.5466713112230066,1,63,126,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0006297919425009013,0.0006297919425009013,0.0,NA,none,0.0006297919425009013,pricing_runtime_s,0.0006297919425009013,0.0006297919425009013,0.0,0.0006297919425009013,True,
reference,AV,end_to_end,fixed_se_0.001,0.001,1,18661111,37322222,0,0,0,200,projected_from_empirical_single_n,no setup cost,186.5494816811895,186.5494816811895,0.0,NA,none,186.5494816811895,pricing_runtime_s,186.5494816811895,186.5494816811895,0.0,186.5494816811895,True,
reference,GCV,end_to_end,match_gcv_50000_se,0.016942650723312858,1,201,201,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.0015066271574403346,0.0015066271574403346,0.000858630499976698,NA,pilot_runtime_s,0.0015066271574403346,pricing_runtime_s,0.0023652576574170327,0.0015066271574403346,0.000858630499976698,0.0023652576574170327,True,
reference,GCV,end_to_end,match_scratch_50000_se,0.5466713112230066,1,2,2,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,1.4991314999406314e-05,1.4991314999406314e-05,0.000858630499976698,NA,pilot_runtime_s,1.4991314999406314e-05,pricing_runtime_s,0.0008736218149761044,1.4991314999406314e-05,0.000858630499976698,0.0008736218149761044,True,
reference,GCV,end_to_end,fixed_se_0.001,0.001,1,57494,57494,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.4309553322879333,0.4309553322879333,0.000858630499976698,NA,pilot_runtime_s,0.4309553322879333,pricing_runtime_s,0.43181396278791,0.4309553322879333,0.000858630499976698,0.43181396278791,True,
reference,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.016942650723312858,1,210726,210726,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,4.845068561229201,4.845068561229201,0.134135274499954,0.134135274499954,ncv_setup_cost_s,4.845068561229201,pricing_runtime_s,4.979203835729155,4.845068561229201,0.134135274499954,4.979203835729155,True,
reference,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.5466713112230066,1,203,203,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.004667430302523314,0.004667430302523314,0.134135274499954,0.134135274499954,ncv_setup_cost_s,0.004667430302523314,pricing_runtime_s,0.1388027048024773,0.004667430302523314,0.134135274499954,0.1388027048024773,True,
reference,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,60489398,60489398,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,1390.7884197369121,1390.7884197369121,0.134135274499954,0.134135274499954,ncv_setup_cost_s,1390.7884197369121,pricing_runtime_s,1390.922555011412,1390.7884197369121,0.134135274499954,1390.922555011412,True,
strike_low,MC,end_to_end,match_gcv_50000_se,0.021926106106842785,1,245826,245826,0,0,0,200,projected_from_empirical_single_n,no setup cost,2.0359579728555532,2.0359579728555532,0.0,NA,none,2.0359579728555532,pricing_runtime_s,2.0359579728555532,2.0359579728555532,0.0,2.0359579728555532,True,
strike_low,MC,end_to_end,match_scratch_50000_se,0.7546671926734114,1,208,208,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0017226788799962376,0.0017226788799962376,0.0,NA,none,0.0017226788799962376,pricing_runtime_s,0.0017226788799962376,0.0017226788799962376,0.0,0.0017226788799962376,True,
strike_low,MC,end_to_end,fixed_se_0.001,0.001,1,118181581,118181581,0,0,0,200,projected_from_empirical_single_n,no setup cost,978.7928538137722,978.7928538137722,0.0,NA,none,978.7928538137722,pricing_runtime_s,978.7928538137722,978.7928538137722,0.0,978.7928538137722,True,
strike_low,AV,end_to_end,match_gcv_50000_se,0.021926106106842785,1,3022,6044,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.03847724480538886,0.03847724480538886,0.0,NA,none,0.03847724480538886,pricing_runtime_s,0.03847724480538886,0.03847724480538886,0.0,0.03847724480538886,True,
strike_low,AV,end_to_end,match_scratch_50000_se,0.7546671926734114,1,3,6,0,0,0,200,projected_from_empirical_single_n,no setup cost,3.819713250038603e-05,3.819713250038603e-05,0.0,NA,none,3.819713250038603e-05,pricing_runtime_s,3.819713250038603e-05,3.819713250038603e-05,0.0,3.819713250038603e-05,True,
strike_low,AV,end_to_end,fixed_se_0.001,0.001,1,1452419,2904838,0,0,0,200,projected_from_empirical_single_n,no setup cost,18.492746996359394,18.492746996359394,0.0,NA,none,18.492746996359394,pricing_runtime_s,18.492746996359394,18.492746996359394,0.0,18.492746996359394,True,
strike_low,GCV,end_to_end,match_gcv_50000_se,0.021926106106842785,1,201,201,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.0021203711099656176,0.0021203711099656176,0.0010905099999831691,NA,pilot_runtime_s,0.0021203711099656176,pricing_runtime_s,0.0032108811099487867,0.0021203711099656176,0.0010905099999831691,0.0032108811099487867,True,
strike_low,GCV,end_to_end,match_scratch_50000_se,0.7546671926734114,1,2,2,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,2.1098219999657886e-05,2.1098219999657886e-05,0.0010905099999831691,NA,pilot_runtime_s,2.1098219999657886e-05,pricing_runtime_s,0.001111608219982827,2.1098219999657886e-05,0.0010905099999831691,0.001111608219982827,True,
strike_low,GCV,end_to_end,fixed_se_0.001,0.001,1,96312,96312,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,1.0160058823035252,1.0160058823035252,0.0010905099999831691,NA,pilot_runtime_s,1.0160058823035252,pricing_runtime_s,1.0170963923035083,1.0160058823035252,0.0010905099999831691,1.0170963923035083,True,
strike_low,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.021926106106842785,1,236997,236997,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,5.37546819276848,5.37546819276848,0.1886833845000524,0.1886833845000524,ncv_setup_cost_s,5.37546819276848,pricing_runtime_s,5.564151577268532,5.37546819276848,0.1886833845000524,5.564151577268532,True,
strike_low,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.7546671926734114,1,201,201,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.004558999087526275,0.004558999087526275,0.1886833845000524,0.1886833845000524,ncv_setup_cost_s,0.004558999087526275,pricing_runtime_s,0.19324238358757867,0.004558999087526275,0.1886833845000524,0.19324238358757867,True,
strike_low,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,113937164,113937164,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,2584.2757547827437,2584.2757547827437,0.1886833845000524,0.1886833845000524,ncv_setup_cost_s,2584.2757547827437,pricing_runtime_s,2584.4644381672438,2584.2757547827437,0.1886833845000524,2584.4644381672438,True,
strike_low,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.021926106106842785,1,212603,212603,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,3.163262102692548,3.163262102692548,0.7008628370000451,0.7008628370000451,shared_reference_training_runtime_s,3.163262102692548,pricing_runtime_s,3.864124939692593,3.163262102692548,0.7008628370000451,3.864124939692593,True,
strike_low,NCV_TRANSFER_BETA1,end_to_end,match_scratch_50000_se,0.7546671926734114,1,180,180,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.0026781709500085073,0.0026781709500085073,0.7008628370000451,0.7008628370000451,shared_reference_training_runtime_s,0.0026781709500085073,pricing_runtime_s,0.7035410079500537,0.0026781709500085073,0.7008628370000451,0.7035410079500537,True,
strike_low,NCV_TRANSFER_BETA1,end_to_end,fixed_se_0.001,0.001,1,102209753,102209753,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,1520.751062734138,1520.751062734138,0.7008628370000451,0.7008628370000451,shared_reference_training_runtime_s,1520.751062734138,pricing_runtime_s,1521.451925571138,1520.751062734138,0.7008628370000451,1521.451925571138,True,
strike_low,NCV_TRANSFER_BETA,end_to_end,match_gcv_50000_se,0.021926106106842785,1,214608,214608,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,1.9935575578564746,1.9935575578564746,0.7015561069999876,0.7015561069999876,shared_reference_training_runtime_s|pilot_runtime_s,1.9935575578564746,pricing_runtime_s,2.6951136648564624,1.9935575578564746,0.7015561069999876,2.6951136648564624,True,
strike_low,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.7546671926734114,1,182,182,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.001690652144980049,0.001690652144980049,0.7015561069999876,0.7015561069999876,shared_reference_training_runtime_s|pilot_runtime_s,0.001690652144980049,pricing_runtime_s,0.7032467591449677,0.001690652144980049,0.7015561069999876,0.7032467591449677,True,
strike_low,NCV_TRANSFER_BETA,end_to_end,fixed_se_0.001,0.001,1,103173426,103173426,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,958.4086481969251,958.4086481969251,0.7015561069999876,0.7015561069999876,shared_reference_training_runtime_s|pilot_runtime_s,958.4086481969251,pricing_runtime_s,959.1102043039251,958.4086481969251,0.7015561069999876,959.1102043039251,True,
strike_high,MC,end_to_end,match_gcv_50000_se,0.013547463315498488,1,17986,17986,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.14393134625622223,0.14393134625622223,0.0,NA,none,0.14393134625622223,pricing_runtime_s,0.14393134625622223,0.14393134625622223,0.0,0.14393134625622223,True,
strike_high,MC,end_to_end,match_scratch_50000_se,0.16907363757086816,1,116,116,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0009282795599756354,0.0009282795599756354,0.0,NA,none,0.0009282795599756354,pricing_runtime_s,0.0009282795599756354,0.0009282795599756354,0.0,0.0009282795599756354,True,
strike_high,MC,end_to_end,fixed_se_0.001,0.001,1,3300873,3300873,0,0,0,200,projected_from_empirical_single_n,no setup cost,26.414939103236684,26.414939103236684,0.0,NA,none,26.414939103236684,pricing_runtime_s,26.414939103236684,26.414939103236684,0.0,26.414939103236684,True,
strike_high,AV,end_to_end,match_gcv_50000_se,0.013547463315498488,1,20789,41578,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.2529687116748468,0.2529687116748468,0.0,NA,none,0.2529687116748468,pricing_runtime_s,0.2529687116748468,0.2529687116748468,0.0,0.2529687116748468,True,
strike_high,AV,end_to_end,match_scratch_50000_se,0.16907363757086816,1,134,268,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0016305645949506698,0.0016305645949506698,0.0,NA,none,0.0016305645949506698,pricing_runtime_s,0.0016305645949506698,0.0016305645949506698,0.0,0.0016305645949506698,True,
strike_high,AV,end_to_end,fixed_se_0.001,0.001,1,3815343,7630686,0,0,0,200,projected_from_empirical_single_n,no setup cost,46.426591144722934,46.426591144722934,0.0,NA,none,46.426591144722934,pricing_runtime_s,46.426591144722934,46.426591144722934,0.0,46.426591144722934,True,
strike_high,GCV,end_to_end,match_gcv_50000_se,0.013547463315498488,1,209,209,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.0022018217924528473,0.0022018217924528473,0.001054372500050249,NA,pilot_runtime_s,0.0022018217924528473,pricing_runtime_s,0.0032561942925030964,0.0022018217924528473,0.001054372500050249,0.0032561942925030964,True,
strike_high,GCV,end_to_end,match_scratch_50000_se,0.16907363757086816,1,2,2,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,2.1070064999548776e-05,2.1070064999548776e-05,0.001054372500050249,NA,pilot_runtime_s,2.1070064999548776e-05,pricing_runtime_s,0.0010754425650497978,2.1070064999548776e-05,0.001054372500050249,0.0010754425650497978,True,
strike_high,GCV,end_to_end,fixed_se_0.001,0.001,1,38179,38179,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.40221700580888636,0.40221700580888636,0.001054372500050249,NA,pilot_runtime_s,0.40221700580888636,pricing_runtime_s,0.4032713783089366,0.40221700580888636,0.001054372500050249,0.4032713783089366,True,
strike_high,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.013547463315498488,1,31213,31213,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.6775533883345841,0.6775533883345841,0.1803381775000048,0.1803381775000048,ncv_setup_cost_s,0.6775533883345841,pricing_runtime_s,0.8578915658345889,0.6775533883345841,0.1803381775000048,0.8578915658345889,True,
strike_high,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.16907363757086816,1,201,201,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.00436318941002952,0.00436318941002952,0.1803381775000048,0.1803381775000048,ncv_setup_cost_s,0.00436318941002952,pricing_runtime_s,0.18470136691003433,0.00436318941002952,0.1803381775000048,0.18470136691003433,True,
strike_high,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,5728622,5728622,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,124.35354648986133,124.35354648986133,0.1803381775000048,0.1803381775000048,ncv_setup_cost_s,124.35354648986133,pricing_runtime_s,124.53388466736133,124.35354648986133,0.1803381775000048,124.53388466736133,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.013547463315498488,1,62073,62073,0,0,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.7762042430837383,0.7762042430837383,0.7008628370000451,0.7008628370000451,shared_reference_training_runtime_s,0.7762042430837383,pricing_runtime_s,1.4770670800837835,0.7762042430837383,0.7008628370000451,1.4770670800837835,True,
