replication,contract_id,method,K,sigma,T,monitoring_dates,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,beta,payoff_control_correlation,training_paths,pilot_paths,pricing_observations,pricing_simulated_paths,training_runtime_s,pilot_runtime_s,marginal_pricing_runtime_s,standalone_runtime_s,selected_checkpoint,parameter_checkpoint_hash,failure_status,failure_message
1,reference,PCNCV_BETA1,100.0,0.2,1.0,12,6.314955431514842,42.804460461400176,0.21402230230700087,0.46262544494115415,5.40820955943018,7.221701303599504,1.0,0.7818212014171754,100,0,200,200,0.010419270000056713,0.0,8.900001375877764e-07,0.0104201600001943,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,reference,PCNCV_BETA,100.0,0.2,1.0,12,6.05395696917474,26.171222610996118,0.1308561130549806,0.3617403945580043,5.344945795841052,6.762968142508428,3.0159446169444717,0.8410308956611738,100,50,200,200,0.010419270000056713,0.00012446899995666172,0.00012446899995666172,0.010668207999970036,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,strike_low,MC,80.0,0.2,1.0,12,21.40214315754052,130.75346931457383,0.6537673465728692,0.8085588083577281,19.817367893159375,22.98691842192167,nan,nan,0,0,200,200,0.0,0.0,5.7141000070259906e-05,5.7141000070259906e-05,10,,,
1,strike_low,GCV,80.0,0.2,1.0,12,21.702961396263063,0.0440911265327094,0.000220455632663547,0.014847748403833728,21.673859809391548,21.73206298313458,1.0078011429604676,0.9997940436062839,0,50,200,200,0.0,0.00026686000001063803,6.165500008137315e-05,0.0003285150000920112,10,,,
1,strike_low,NCV_TRANSFER_BETA1,80.0,0.2,1.0,12,21.364565131694555,114.18950439890105,0.5709475219945053,0.7556106947327474,19.88356817001837,22.845562093370738,1.0,0.6920669672201178,0,0,200,200,0.0050019459999930405,0.0,7.572399999844492e-05,0.005077669999991485,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,strike_low,NCV_TRANSFER_BETA,80.0,0.2,1.0,12,21.145570062710622,68.17677424758539,0.3408838712379269,0.5838526108855958,20.001218945374855,22.289921180046388,6.827742784614688,0.7454028947351877,0,50,200,200,0.0050019459999930405,9.195999996336468e-05,9.195999996336468e-05,0.00518586599991977,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,strike_low,PCNCV_BETA1,80.0,0.2,1.0,12,21.554521392228985,94.2572790293332,0.47128639514666604,0.6865030190368182,20.20897547491682,22.90006730954115,1.0,0.7772328705429714,100,0,200,200,0.010419270000056713,0.0,8.949998573370976e-07,0.01042016499991405,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,strike_low,PCNCV_BETA,80.0,0.2,1.0,12,21.95882629318614,51.82073710061344,0.2591036855030672,0.5090222838963607,20.96114261674927,22.956509969623006,3.653298233725781,0.696294267505222,100,50,200,200,0.010419270000056713,0.0001350559998627432,0.0001350559998627432,0.0106893819997822,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,strike_high,MC,120.0,0.2,1.0,12,0.82140152871252,12.907085687028005,0.06453542843514003,0.2540382420722125,0.3234865742509836,1.3193164831740565,nan,nan,0,0,200,200,0.0,0.0,5.75340000068536e-05,5.75340000068536e-05,10,,,
1,strike_high,GCV,120.0,0.2,1.0,12,0.6634531857645264,0.018735838225699474,9.367919112849737e-05,0.009678801120412453,0.644482735568518,0.6824236359605348,1.08651779948229,0.9998470067380956,0,50,200,200,0.0,0.00029826000013599696,6.0258999837969895e-05,0.00035851899997396686,10,,,
1,strike_high,NCV_TRANSFER_BETA1,120.0,0.2,1.0,12,0.8831324886504646,9.758998506776493,0.04879499253388246,0.22089588618596423,0.4501765517259747,1.3160884255749545,1.0,0.5333771894790568,0,0,200,200,0.0050019459999930405,0.0,7.935200005704246e-05,0.005081298000050083,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,strike_high,NCV_TRANSFER_BETA,120.0,0.2,1.0,12,0.9899862697097833,11.031521862660787,0.055157609313303935,0.23485657179075048,0.5296673889999124,1.4503051504196542,2.7309593300790103,0.6223348119662953,0,50,200,200,0.0050019459999930405,0.00010760899999695539,0.00010760899999695539,0.005217163999986951,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,strike_high,PCNCV_BETA1,120.0,0.2,1.0,12,0.9558775335364182,8.604981205927293,0.04302490602963647,0.20742445860996353,0.5493255946608897,1.3624294724119468,1.0,0.581223468082319,100,0,200,200,0.010419270000056713,0.0,8.949998573370976e-07,0.01042016499991405,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,strike_high,PCNCV_BETA,120.0,0.2,1.0,12,0.8677301926548318,10.199691515108972,0.05099845757554486,0.2258283808017603,0.4251065662833816,1.310353819026282,0.3445124950208101,0.4702304800098824,100,50,200,200,0.010419270000056713,0.00010892899990722071,0.00010892899990722071,0.010637127999871154,10,33f29a80fce3ac44071621d03c0b5808086148ced09444b06f0bcc6bfc374f47,,
1,volatility_low,MC,100.0,0.1,1.0,12,3.549578296490811,16.119736956289803,0.080598684781449,0.2838990749922391,2.9931361095060223,4.1060204834756,nan,nan,0,0,200,200,0.0,0.0,5.321599996932491e-05,5.321599996932491e-05,10,,,
1,volatility_low,GCV,100.0,0.1,1.0,12,3.900561732163421,0.0020563691420373885,1.0281845710186943e-05,0.0032065317260533918,3.8942769299803563,3.906846534346486,1.016546238308944,0.9998632251904142,0,50,200,200,0.0,0.0002649539999310946,5.7810999805951724e-05,0.0003227649997370463,10,,,
1,volatility_low,NCV_TRANSFER_BETA1,100.0,0.1,1.0,12,3.5981899052368687,11.30970881476588,0.0565485440738294,0.23779937778267923,3.1321031247828173,4.06427668569092,1.0,0.66091848489442,0,0,200,200,0.0050019459999930405,0.0,8.057700006247615e-05,0.005082523000055517,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
1,volatility_low,NCV_TRANSFER_BETA,100.0,0.1,1.0,12,3.7102567333610934,10.470807041855428,0.052354035209277144,0.22881004175795508,3.2617890515155015,4.158724415206685,3.3053511499619512,0.7691843123117227,0,50,200,200,0.0050019459999930405,9.478200013290916e-05,9.478200013290916e-05,0.005191510000258859,10,e7bfef100dc9163506e7e964f02d0e3e5f3fc82a266eb81b4949fc3f0c67fbbd,,
