replication,monitoring_dates,ncv_epoch,trajectory_id,training_data_generation_runtime_s,optimizer_cumulative_training_runtime_s,ncv_setup_cost_s,gcv_setup_cost_s,gcv_marginal_pricing_runtime_s,ncv_marginal_pricing_runtime_50000_s,ncv_marginal_pricing_runtime_matched_measured_s,ncv_marginal_pricing_runtime_matched_projected_s,break_even_q,break_even_failure_reason
15,12,25,rep15_m12,8.619999789516442e-07,0.2739620150000519,0.27396287700003086,0.00013199799968788284,0.026716530000157945,0.025524339000185137,0.04728004500020688,0.05245098518504045,NA,proposed_marginal_not_below_baseline_no_finite_break_even
15,12,1000,rep15_m12,8.619999789516442e-07,10.878686433999974,10.878687295999953,0.00013199799968788284,0.02661353599978611,0.023523417999967933,0.0014562670003215317,0.0009776332520786673,433,
15,252,25,rep15_m252,8.910001270123757e-07,0.39640308200023355,0.39640397300036057,0.00012786100023731706,0.3932057380002334,0.3401245549998748,NA,1.8440328923695213,NA,proposed_marginal_not_below_baseline_no_finite_break_even
15,252,1000,rep15_m252,8.910001270123757e-07,15.14205618699998,15.142057078000107,0.00012786100023731706,0.3923363330000029,0.3391954380003881,NA,1.8729150982804628,NA,proposed_marginal_not_below_baseline_no_finite_break_even
16,12,25,rep16_m12,7.520002327510156e-07,0.27350208500001827,0.273502837000251,0.00012824100031139096,0.026575765999950818,0.02461645299990778,0.05093442499992307,0.055628752818251595,NA,proposed_marginal_not_below_baseline_no_finite_break_even
16,12,1000,rep16_m12,7.520002327510156e-07,10.88679900399984,10.886799756000073,0.00012824100031139096,0.02661583100007192,0.026492330000110087,0.003446779000114475,0.001609673970806689,470,
16,252,25,rep16_m252,7.510002433264162e-07,0.400021426999956,0.40002217800019935,0.00016354700028387015,0.3949019289998432,0.3404016370000136,NA,1.8683828891001946,NA,proposed_marginal_not_below_baseline_no_finite_break_even
16,252,1000,rep16_m252,7.510002433264162e-07,15.432680203000018,15.432680954000261,0.00016354700028387015,0.39516832999970575,0.3406175830000393,NA,2.605145460059201,NA,proposed_marginal_not_below_baseline_no_finite_break_even
17,12,25,rep17_m12,1.1020001693395898e-06,0.27485088299999916,0.2748519850001685,0.0001347929996882158,0.026608442999986437,0.025411643000097683,0.04495495400033178,0.0487486794656674,NA,proposed_marginal_not_below_baseline_no_finite_break_even
17,12,1000,rep17_m12,1.1020001693395898e-06,10.974669330999859,10.974670433000028,0.0001347929996882158,0.02665637300015078,0.023746612999730132,0.0015490820001105021,0.0013502324151646553,438,
17,252,25,rep17_m252,8.519996299582999e-07,0.4045733160000964,0.40457416799972634,0.00013274899993120926,0.39154602200005684,0.33778503799976534,NA,1.996654115317373,NA,proposed_marginal_not_below_baseline_no_finite_break_even
17,252,1000,rep17_m252,8.519996299582999e-07,15.126597160000074,15.126598011999704,0.00013274899993120926,0.39353522100009286,0.34178808300021046,NA,1.8748238432043745,NA,proposed_marginal_not_below_baseline_no_finite_break_even
18,12,25,rep18_m12,7.31999989511678e-07,0.27269061700008024,0.27269134900006975,0.00013491399977283436,0.026645185999768728,0.023335947999839846,0.042398722999678284,0.04253863288994806,NA,proposed_marginal_not_below_baseline_no_finite_break_even
18,12,1000,rep18_m12,7.31999989511678e-07,10.871484753000004,10.871485484999994,0.00013491399977283436,0.026603438000165625,0.024439590999918437,0.0014161109997985477,0.0010494360375364977,432,
18,252,25,rep18_m252,7.210001058410853e-07,0.40152570899999773,0.4015264300001036,0.00013135700010025175,0.39320227599955615,0.3398604580002029,NA,1.9099953823336604,NA,proposed_marginal_not_below_baseline_no_finite_break_even
18,252,1000,rep18_m252,7.210001058410853e-07,15.443768709999858,15.443769430999964,0.00013135700010025175,0.39525277800021286,0.3397607360002439,NA,2.039148804467384,NA,proposed_marginal_not_below_baseline_no_finite_break_even
19,12,25,rep19_m12,9.920004231389612e-07,0.2797612240001399,0.27976221600056306,0.0001412860001437366,0.026660338000056072,0.024463147000005847,0.046723723000013706,0.04903784595033173,NA,proposed_marginal_not_below_baseline_no_finite_break_even
19,12,1000,rep19_m12,9.920004231389612e-07,11.126732823000111,11.126733815000534,0.0001412860001437366,0.026680325999677734,0.0233308480001142,0.0014943599999241997,0.001227202604806007,442,
19,252,25,rep19_m252,1.2630002856894862e-06,0.40613465800015547,0.40613592100044116,0.0001376989998789213,0.3950451629998497,0.33930252599975574,NA,2.1923557693937816,NA,proposed_marginal_not_below_baseline_no_finite_break_even
19,252,1000,rep19_m252,1.2630002856894862e-06,15.336970371999996,15.336971635000282,0.0001376989998789213,0.3946915080000508,0.3416504920000989,NA,2.704723950987663,NA,proposed_marginal_not_below_baseline_no_finite_break_even
20,12,25,rep20_m12,8.209999577957205e-07,0.2747469250002723,0.2747477460002301,0.0001353839998046169,0.026582234000215976,0.04090133199997581,0.045651123999959964,0.07026112613619843,NA,proposed_marginal_not_below_baseline_no_finite_break_even
20,12,1000,rep20_m12,8.209999577957205e-07,11.153502953000043,11.153503774,0.0001353839998046169,0.026620345000083034,0.04252358200028539,0.017129081999883056,0.0020232720315735784,1176,
20,252,25,rep20_m252,1.2820000847568735e-06,0.3957358299999214,0.39573711200000616,0.00013583600002675666,0.3946097309999459,0.3382275659996594,NA,1.9488604707387176,NA,proposed_marginal_not_below_baseline_no_finite_break_even
20,252,1000,rep20_m252,1.2820000847568735e-06,15.399697006999759,15.399698288999843,0.00013583600002675666,0.39354328599984,0.33952222000016263,NA,1.7547391087380406,NA,proposed_marginal_not_below_baseline_no_finite_break_even
21,12,25,rep21_m12,8.319998414663132e-07,0.2764900030001627,0.27649083500000415,0.00013364100004764623,0.026597963999847707,0.02418407599998318,0.03807389800022065,0.03540065044877538,NA,proposed_marginal_not_below_baseline_no_finite_break_even
21,12,1000,rep21_m12,8.319998414663132e-07,11.011383184000351,11.011384016000193,0.00013364100004764623,0.026638259000264952,0.024224733000210108,0.001653950000218174,0.001464142862532699,441,
21,252,25,rep21_m252,8.419997357123066e-07,0.4002686439998797,0.4002694859996154,0.00013657699992108974,0.39701096999988295,0.34006349899982524,NA,1.7695204170455907,NA,proposed_marginal_not_below_baseline_no_finite_break_even
21,252,1000,rep21_m252,8.419997357123066e-07,15.473592445999657,15.473593287999392,0.00013657699992108974,0.3945841390000169,0.3394462679998469,NA,1.6821259810732412,NA,proposed_marginal_not_below_baseline_no_finite_break_even
22,12,25,rep22_m12,9.320001481682993e-07,0.27318246400000135,0.2731833960001495,0.0001322779999100021,0.026671036000152526,0.026296371000171348,0.04331981200039081,0.04900696885075933,NA,proposed_marginal_not_below_baseline_no_finite_break_even
22,12,1000,rep22_m12,9.320001481682993e-07,10.920620255000358,10.920621187000506,0.0001322779999100021,0.026629508000041824,0.023451273999853584,0.0014622490002693667,0.0010651568650733498,434,
22,252,25,rep22_m252,1.1520000953169074e-06,0.40009377399974255,0.40009492599983787,0.00013692700031242566,0.395813681999698,0.3423811630000273,NA,2.0299779154271618,NA,proposed_marginal_not_below_baseline_no_finite_break_even
22,252,1000,rep22_m252,1.1520000953169074e-06,15.416865629999847,15.416866781999943,0.00013692700031242566,0.39589505399999325,0.3400149239996608,NA,2.1948983388950105,NA,proposed_marginal_not_below_baseline_no_finite_break_even
23,12,25,rep23_m12,8.320002962136641e-07,0.27495361299997967,0.2749544450002759,0.0001318879999416822,0.02661569400015651,0.02350687000034668,0.052178899999944406,0.05290644217238027,NA,proposed_marginal_not_below_baseline_no_finite_break_even
23,12,1000,rep23_m12,8.320002962136641e-07,11.09720062400038,11.097201456000676,0.0001318879999416822,0.026728827000169986,0.02344087599976774,0.0016064199999163975,0.0013440998298266823,442,
23,252,25,rep23_m252,8.209999577957205e-07,0.40777527499994903,0.40777609599990683,0.00013768900043942267,0.3970680480001647,0.34141918499972235,NA,1.8314544489429105,NA,proposed_marginal_not_below_baseline_no_finite_break_even
23,252,1000,rep23_m252,8.209999577957205e-07,15.718934152999736,15.718934973999694,0.00013768900043942267,0.39619859300000826,0.34070854899982805,NA,1.6341949269357152,NA,proposed_marginal_not_below_baseline_no_finite_break_even
24,12,25,rep24_m12,9.720001798996236e-07,0.2782090480000079,0.2782100200001878,0.00013441300006888923,0.026637378000032186,0.024135225000009086,0.050403009000092425,0.05271760655851985,NA,proposed_marginal_not_below_baseline_no_finite_break_even
24,12,1000,rep24_m12,9.720001798996236e-07,11.221198082999763,11.221199054999943,0.00013441300006888923,0.026619395000125223,0.026456628999767418,0.003437470999870129,0.0014958578036468498,485,
24,252,25,rep24_m252,7.519997780036647e-07,0.4045453919998181,0.4045461439995961,0.00012850199982494814,0.395101713999793,0.34018580300016765,NA,1.7995420755745268,NA,proposed_marginal_not_below_baseline_no_finite_break_even
24,252,1000,rep24_m252,7.519997780036647e-07,15.618201166999825,15.618201918999603,0.00012850199982494814,0.39516932500009716,0.3400120149999566,NA,1.7327828313233788,NA,proposed_marginal_not_below_baseline_no_finite_break_even
25,12,25,rep25_m12,9.219997991749551e-07,0.2784622589997525,0.2784631809995517,0.00013069599981463398,0.02665213600039351,0.02513839099992765,0.0487080140001126,0.05360711603952572,NA,proposed_marginal_not_below_baseline_no_finite_break_even
25,12,1000,rep25_m12,9.219997991749551e-07,11.036334572999749,11.036335494999548,0.00013069599981463398,0.026592745000016293,0.023517273999914323,0.0013598759996966692,0.0009623268520764941,438,
25,252,25,rep25_m252,1.2520004020188935e-06,0.40435403000037695,0.40435528200077897,0.00014607399998567416,0.3969287710001481,0.3406995029999962,NA,1.9534891823212581,NA,proposed_marginal_not_below_baseline_no_finite_break_even
25,252,1000,rep25_m252,1.2520004020188935e-06,15.516945831000157,15.51694708300056,0.00014607399998567416,0.39482240200004526,0.3395318180000686,NA,1.7381584452513912,NA,proposed_marginal_not_below_baseline_no_finite_break_even
26,12,25,rep26_m12,1.0420003491162788e-06,0.2774088529999972,0.2774098950003463,0.00013389200012170477,0.02664891499989608,0.025271795999742608,0.050928705999922386,0.05708595454789858,NA,proposed_marginal_not_below_baseline_no_finite_break_even
26,12,1000,rep26_m12,1.0420003491162788e-06,11.04152540899986,11.041526451000209,0.00013389200012170477,0.02677889899996444,0.026552022000032593,0.004232296000282076,0.0017667715438821688,490,
26,252,25,rep26_m252,7.009998626017477e-07,0.4087514019997798,0.4087521029996424,0.0001410750001014094,0.3940519910001967,0.34099393199994665,NA,2.083684340757514,NA,proposed_marginal_not_below_baseline_no_finite_break_even
26,252,1000,rep26_m252,7.009998626017477e-07,15.677888911999617,15.67788961299948,0.0001410750001014094,0.39548686899979657,0.34173797999983435,NA,2.7340337004310746,NA,proposed_marginal_not_below_baseline_no_finite_break_even
27,12,25,rep27_m12,7.610001375724096e-07,0.27803958699996656,0.27804034800010413,0.00013384100020630285,0.026628095999967627,0.02340554800002792,0.04667248599980667,0.04646516200061543,NA,proposed_marginal_not_below_baseline_no_finite_break_even
27,12,1000,rep27_m12,7.610001375724096e-07,10.996711054000116,10.996711815000253,0.00013384100020630285,0.026632964999862452,0.023459258999992016,0.0015804810000190628,0.0013507841332195403,439,
27,252,25,rep27_m252,9.309997039963491e-07,0.40016109899988805,0.40016202999959205,0.00012983399983568233,0.396220792999884,0.35137101299960705,NA,1.730214114792405,NA,proposed_marginal_not_below_baseline_no_finite_break_even
27,252,1000,rep27_m252,9.309997039963491e-07,15.409430040000188,15.409430970999892,0.00012983399983568233,0.39658817300005467,0.34019436300013695,1.3186167869998826,1.3234513264921728,NA,proposed_marginal_not_below_baseline_no_finite_break_even
28,12,25,rep28_m12,8.219999472203199e-07,0.27608684200004063,0.27608766399998785,0.00013526500015359488,0.0266054929998063,0.024819174999720417,0.041510139999900275,0.04436923914700019,NA,proposed_marginal_not_below_baseline_no_finite_break_even
28,12,1000,rep28_m12,8.219999472203199e-07,10.958335298000293,10.95833612000024,0.00013526500015359488,0.0266254499997558,0.026254181999775028,0.0038690630003657134,0.001724374673745224,482,
28,252,25,rep28_m252,1.252999936696142e-06,0.448292826999932,0.4482940799998687,0.00017699299996820628,0.39456202500014115,0.341100514000118,NA,2.134818498931418,NA,proposed_marginal_not_below_baseline_no_finite_break_even
28,252,1000,rep28_m252,1.252999936696142e-06,15.826807341999938,15.826808594999875,0.00017699299996820628,0.39629301900004066,0.340917257000001,NA,2.430208211489087,NA,proposed_marginal_not_below_baseline_no_finite_break_even
29,12,25,rep29_m12,1.3330000001587905e-06,0.27283093799997005,0.2728322709999702,0.0001351549999526469,0.026676246000079118,0.026092288999734592,0.04711788199983857,0.05400321054275069,NA,proposed_marginal_not_below_baseline_no_finite_break_even
29,12,1000,rep29_m12,1.3330000001587905e-06,10.90903537899976,10.90903671199976,0.0001351549999526469,0.02658979400030148,0.02340227100012271,0.001826032000280975,0.0015833976558683024,441,
29,252,25,rep29_m252,1.1519996405695565e-06,0.40183227299985447,0.40183342499949504,0.00013634599963552319,0.39552085000013903,0.34120907800024725,NA,2.048435051411364,NA,proposed_marginal_not_below_baseline_no_finite_break_even
29,252,1000,rep29_m252,1.1519996405695565e-06,15.39312929100015,15.39313044299979,0.00013634599963552319,0.3946301740002127,0.3496959489998517,NA,2.225506982948936,NA,proposed_marginal_not_below_baseline_no_finite_break_even
