contract_id,method,target_definition,initial_cost_s,baseline_marginal_cost_s,proposed_marginal_cost_s,baseline_setup_cost_s,proposed_setup_cost_s,break_even_q,verified_q,verified_q_minus_1,q_minus_1_verification_status,cost_baseline_q_minus_1,cost_proposed_q_minus_1,cost_baseline_q,cost_proposed_q,failure_reason,break_even_q_mean_runtime_sensitivity,break_even_q_mean_runtime_sensitivity_reason
reference,MC,match_gcv_50000_se,0.0,0.3932614120707984,415.31738528416923,0.007594118000042727,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
reference,AV,match_gcv_50000_se,0.0,0.3932614120707984,157.53340731006261,0.007594118000042727,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
reference,NCV_SCRATCH,match_gcv_50000_se,12.538067612000077,0.3932614120707984,0.14605180779424262,0.007594118000042727,12.538067612000077,51,True,True,verified_against_q_minus_1,19.670664721539964,19.840658001712207,20.06392613361076,19.98670980950645,,50,
strike_low,MC,match_gcv_50000_se,0.0,0.388545788176573,510.1186941977333,0.007507083000064085,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,AV,match_gcv_50000_se,0.0,0.388545788176573,11.372197968127582,0.007507083000064085,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_SCRATCH,match_gcv_50000_se,12.532240808999859,0.388545788176573,0.998405410015729,0.007507083000064085,12.532240808999859,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_TRANSFER_BETA1,match_gcv_50000_se,12.57665540999983,0.388545788176573,108.398206221023,0.007507083000064085,12.57665540999983,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_TRANSFER_BETA,match_gcv_50000_se,12.584808863999797,0.388545788176573,84.74058170447924,0.007507083000064085,12.584808863999797,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,MC,match_gcv_50000_se,0.0,0.3906826175507581,68.58956856923157,0.0076864280001700536,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,AV,match_gcv_50000_se,0.0,0.3906826175507581,47.31687896990241,0.0076864280001700536,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_SCRATCH,match_gcv_50000_se,12.535538447999897,0.3906826175507581,0.3187024160924666,0.0076864280001700536,12.535538447999897,175,True,True,verified_against_q_minus_1,67.98646188183208,67.98975884808908,68.37714449938284,68.30846126418155,,174,
strike_high,NCV_TRANSFER_BETA1,match_gcv_50000_se,12.57665540999983,0.3906826175507581,488.3021204833591,0.0076864280001700536,12.57665540999983,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_TRANSFER_BETA,match_gcv_50000_se,12.584736798999984,0.3906826175507581,38.78265475148182,0.0076864280001700536,12.584736798999984,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,MC,match_gcv_50000_se,0.0,0.3897107028609664,1586.8447090992731,0.007542014999899038,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,AV,match_gcv_50000_se,0.0,0.3897107028609664,362.58865665468187,0.007542014999899038,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_SCRATCH,match_gcv_50000_se,12.555465186999982,0.3897107028609664,0.26786817809673524,0.007542014999899038,12.555465186999982,103,True,True,verified_against_q_minus_1,39.758033706818466,39.87801935286697,40.14774440967943,40.14588753096371,,103,
volatility_low,NCV_TRANSFER_BETA1,match_gcv_50000_se,12.57665540999983,0.3897107028609664,1370.5856251702944,0.007542014999899038,12.57665540999983,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_TRANSFER_BETA,match_gcv_50000_se,12.584882892999758,0.3897107028609664,33.41670608103056,0.007542014999899038,12.584882892999758,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,MC,match_gcv_50000_se,0.0,0.3893809832047789,69.78262409091109,0.0076348630000211415,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,AV,match_gcv_50000_se,0.0,0.3893809832047789,34.0000243121772,0.0076348630000211415,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_SCRATCH,match_gcv_50000_se,12.558667855000294,0.3893809832047789,0.10869074096757043,0.0076348630000211415,12.558667855000294,45,True,True,verified_against_q_minus_1,17.140398124010293,17.34106045757339,17.52977910721507,17.449751198540966,,45,
volatility_high,NCV_TRANSFER_BETA1,match_gcv_50000_se,12.57665540999983,0.3893809832047789,29.755504829134825,0.0076348630000211415,12.57665540999983,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_TRANSFER_BETA,match_gcv_50000_se,12.584890897999912,0.3893809832047789,2.8609621569983656,0.0076348630000211415,12.584890897999912,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,MC,match_gcv_50000_se,0.0,0.3895838032110504,941.4289269299499,0.007563839000113148,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
