contract_id,method,successful_replications,failed_replications,failure_messages,mean_price,median_price,empirical_std_across_replications,empirical_standard_error_of_mean,mean_reported_estimator_standard_error,pricing_observations_mean,pricing_simulated_paths_mean,pilot_paths_mean,target_training_paths_mean,mean_observation_variance,mean_estimator_variance,bias_against_reference_estimate,absolute_bias,mae,rmse,mean_confidence_interval_width,naive_coverage_against_estimated_reference,naive_coverage_label,variance_reduction_vs_mc_arithmetic_mean,variance_reduction_vs_gcv_arithmetic_mean,path_efficiency_vs_mc,runtime_efficiency_vs_mc,setup_cost_s_median,setup_cost_s_mean,setup_cost_s_std,pricing_runtime_s_median,pricing_runtime_s_mean,pricing_runtime_s_std,pilot_runtime_s_median,pilot_runtime_s_mean,pilot_runtime_s_std,target_training_runtime_s_median,target_training_runtime_s_mean,target_training_runtime_s_std,ncv_setup_cost_s_median,ncv_setup_cost_s_mean,ncv_setup_cost_s_std,marginal_runtime_s_median,marginal_runtime_s_mean,marginal_runtime_s_std,standalone_runtime_s_median,standalone_runtime_s_mean,standalone_runtime_s_std
maturity_short,NCV_TRANSFER_BETA,5,0,,3.8657938109094627,3.8658459356618624,0.0008120924252171023,0.00036317877335962105,0.0005481010114701229,50000.0,50000.0,1000.0,0.0,0.015054793231461382,3.0109586462922763e-07,0.0003055659215012163,0.0003055659215012163,0.0007041530453823164,0.0007880138438243859,0.002148555964962817,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,1981.1606743439222,0.7152927569380912,0.9803921568627451,0.02590914864770313,12.584933397999976,12.775748749999957,0.4540469435565117,0.35681586900000184,0.35751425400007975,0.0028945596979551885,0.008212816999957795,0.008201939600030527,6.832172080006507e-05,0.0,0.0,0.0,NA,NA,NA,0.35681586900000184,0.35751425400007975,0.0028945596979551885,12.946684452999989,13.133263004000037,0.45378126567405935
maturity_short,NCV_TRANSFER_BETA1,5,0,,3.8712144150458614,3.8779423079975404,0.013692494277516079,0.006123469597210564,0.011498713318293144,50000.0,50000.0,0.0,0.0,6.613005841700963,0.00013226011683401928,0.005726170057899882,0.005726170057899882,0.012282934206964935,0.0135194875333289,0.04507495620770925,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.471956397358269,0.0016166978472760161,1.0,0.025927995686292872,12.57665540999983,12.767546810399926,0.45403760438603125,0.35647597100000894,0.3561696356000084,0.001235569727319456,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.35647597100000894,0.3561696356000084,0.001235569727319456,12.931271820999882,13.123716445999936,0.4534486109795106
reference,AV,5,0,,5.77861238415237,5.775930198051424,0.012786433452031442,0.00571826687770392,0.01749405208447442,50000.0,100000.0,0.0,0.0,15.302378301887293,0.00030604756603774586,-0.003392518983988957,0.003392518983988957,0.010333835734285835,0.011929102623219653,0.06857668417113985,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.168473372175874,0.0031595056399292775,0.5,0.6333852739928741,0.0,0.0,0.0,0.4977017290000276,0.498783680600036,0.0046802281048649195,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.4977017290000276,0.498783680600036,0.0046802281048649195,0.4977017290000276,0.498783680600036,0.0046802281048649195
reference,GCV,5,0,,5.782122209322126,5.782030944652604,0.0007460242079337066,0.0003336321683600411,0.0009833151099980426,50000.0,50000.0,1000.0,0.0,0.04834597267204577,9.669194534409153e-07,0.00011730618576688556,0.00011730618576688556,0.0005353933698680535,0.0006774971854389875,0.003854595231192448,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1319.346563852646,1.0,0.9803921568627451,0.7793867233857236,0.007594118000042727,0.007579671399980725,9.546099567384346e-05,0.39325354699985837,0.3977675442000418,0.010895481162656687,0.007594118000042727,0.007579671399980725,9.546099567384346e-05,0.0,0.0,0.0,NA,NA,NA,0.39325354699985837,0.3977675442000418,0.010895481162656687,0.40073140599997714,0.4053472156000225,0.010916138077323712
reference,MC,5,0,,5.764163810387886,5.749062668661629,0.03571689439385537,0.01597308076196835,0.03571635768872015,50000.0,50000.0,0.0,0.0,63.78304695769874,0.0012756609391539747,-0.017841092748473564,0.017841092748473564,0.03295732183202027,0.03659046086855283,0.140008122139783,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.0007579721444950677,1.0,1.0,0.0,0.0,0.0,0.3147967750001044,0.315922238200028,0.002790625974176779,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3147967750001044,0.315922238200028,0.002790625974176779,0.3147967750001044,0.315922238200028,0.002790625974176779
reference,NCV_SCRATCH,5,0,,5.781586437850323,5.781238254837526,0.0005840455983136684,0.00026119313195777983,0.0006466128459820273,50000.0,50000.0,0.0,20000.0,0.021250682908898744,4.2501365817797486e-07,-0.0004184652860361737,0.0004184652860361737,0.0005898707947904925,0.0006693284726834024,0.00253472235624983,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,3199.3404798079164,2.4267084435757327,0.7142857142857143,0.02453593591170804,12.538067612000077,12.54408767900004,0.02112730571522143,0.33226819500009697,0.33181154640005844,0.0015029259180470893,0.0,0.0,0.0,12.538067612000077,12.54408767900004,0.02112730571522143,12.538067612000077,12.54408767900004,0.02112730571522143,0.33226819500009697,0.33181154640005844,0.0015029259180470893,12.870335807000174,12.875899225400099,0.02002708497618539
strike_high,AV,5,0,,0.5371235399238448,0.5382108883392053,0.010526584565716654,0.004707631731968508,0.007744240639054998,50000.0,100000.0,0.0,0.0,2.999117961658184,5.998235923316368e-05,0.0036990676719153015,0.0036990676719153015,0.009339495396043751,0.01011584340214677,0.030357423305095655,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,2.094581245336967,0.010484912242003371,0.5,0.6903372064764041,0.0,0.0,0.0,0.4956948490000741,0.49585217860008013,0.003874706687651956,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.4956948490000741,0.49585217860008013,0.003874706687651956,0.4956948490000741,0.49585217860008013,0.003874706687651956
strike_high,GCV,5,0,,0.5340754739079564,0.5337750428173882,0.000796442181262555,0.0003561797714902564,0.0007927038525958394,50000.0,50000.0,1000.0,0.0,0.03142055553371141,6.284111106742281e-07,0.0006510016560269394,0.0006510016560269394,0.0006510016560269394,0.0009650177587097673,0.003107399102175723,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,200.0191122173657,1.0,0.9803921568627451,0.8575457456240486,0.0076864280001700536,0.007688122600029601,0.0001923695856923339,0.3906591780000781,0.3914803294000649,0.003243540723206535,0.0076864280001700536,0.007688122600029601,0.0001923695856923339,0.0,0.0,0.0,NA,NA,NA,0.3906591780000781,0.3914803294000649,0.003243540723206535,0.39838599500012606,0.3991684520000945,0.0034187805270817903
strike_high,MC,5,0,,0.5367482748111115,0.5411340261822561,0.014359182224339719,0.006421621510986049,0.011207412499039844,50000.0,50000.0,0.0,0.0,6.281666338723876,0.00012563332677447753,0.0033238025591820763,0.0033238025591820763,0.011615126243868068,0.013266369313940433,0.04393305699623621,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.005007732667548447,1.0,1.0,0.0,0.0,0.0,0.3430639700000029,0.3423052078000183,0.002757897700082154,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3430639700000029,0.3423052078000183,0.002757897700082154,0.3430639700000029,0.3423052078000183,0.002757897700082154
strike_high,NCV_SCRATCH,5,0,,0.5340320647401584,0.5336825739191982,0.0006672824172112923,0.00029841776901496503,0.0007742351150601923,50000.0,50000.0,0.0,20000.0,0.03030971571487742,6.061943142975483e-07,0.0006075924882289474,0.0006075924882289474,0.000607592488228903,0.0008516931907721616,0.0030350016510359624,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,215.86804767788726,1.0851310310403468,0.7142857142857143,0.026545174384391794,12.535538447999897,12.564203307399975,0.0758326264213967,0.33036427499996535,0.33099198660002005,0.0027142942029455097,0.0,0.0,0.0,12.535538447999897,12.564203307399975,0.0758326264213967,12.535538447999897,12.564203307399975,0.0758326264213967,0.33036427499996535,0.33099198660002005,0.0027142942029455097,12.870832612999948,12.895195293999995,0.07561118028856717
