result_type,projection_scope,setup_reuse_assumption,contract_id,method,Q,budget_paths_per_valuation,pricing_observations,pricing_simulated_paths,training_paths,pilot_paths,shared_paths,setup_paths_counted_once,paths_per_pricing_observation,pricing_independent_random_vectors_per_valuation,setup_independent_random_vectors_counted_once,total_independent_random_vectors,pricing_payoff_evaluations_per_valuation,total_payoff_evaluations,validation_paths,total_paths_used,feasible,failure_reason,total_budget_paths,budget_constraint_satisfied,projected_estimator_standard_error
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,10,50000,25000,50000,0,0,0,0,2,25000,0,250000,50000,500000,0,500000,True,,500000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,10,50000,49900,49900,0,1000,0,1000,1,49900,1000,500000,49900,500000,0,500000,True,,500000,True,0.00046256559150243656
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,10,50000,48000,48000,20000,0,0,20000,1,48000,20000,500000,48000,500000,0,500000,True,,500000,True,0.0004126135171741931
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,10,50000,48000,48000,0,0,20000,20000,1,48000,20000,500000,48000,500000,0,500000,True,,500000,True,0.011737587274880503
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,10,50000,47900,47900,0,1000,20000,21000,1,47900,21000,500000,47900,500000,0,500000,True,,500000,True,0.0005606213603082292
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,10,50000,50000,50000,0,0,0,0,1,50000,0,500000,50000,500000,0,500000,True,,500000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,10,50000,25000,50000,0,0,0,0,2,25000,0,250000,50000,500000,0,500000,True,,500000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,10,50000,49900,49900,0,1000,0,1000,1,49900,1000,500000,49900,500000,0,500000,True,,500000,True,0.0021558967903502844
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,10,50000,48000,48000,20000,0,0,20000,1,48000,20000,500000,48000,500000,0,500000,True,,500000,True,0.0011709943020457114
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,10,50000,48000,48000,0,0,20000,20000,1,48000,20000,500000,48000,500000,0,500000,True,,500000,True,0.017755082067950734
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,10,50000,47900,47900,0,1000,20000,21000,1,47900,21000,500000,47900,500000,0,500000,True,,500000,True,0.001846362100722278
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.0009837141903660724
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.0006572095931800301
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.0013029554112453184
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.0022812748491130947
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.02293134919390566
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.020233074307816443
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.0007930411351675791
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.0007848892485033845
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.029610077364140185
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.008328747609250628
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.00027747038041131696
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.00025109259735257784
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.017306462443077025
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.0026998346055151
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.09522043177218106
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.006647593451540618
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.0038270880404480357
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.06109581109420371
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.018963123413849755
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.0004622877464929836
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.00040755058289063426
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.011593562344657075
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.0005533901955515429
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,25,50000,50000,50000,0,0,0,0,1,50000,0,1250000,50000,1250000,0,1250000,True,,1250000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,25,50000,25000,50000,0,0,0,0,2,25000,0,625000,50000,1250000,0,1250000,True,,1250000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,25,50000,49960,49960,0,1000,0,1000,1,49960,1000,1250000,49960,1250000,0,1250000,True,,1250000,True,0.0021546018277004493
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,25,50000,49200,49200,20000,0,0,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.0011566257296385782
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,25,50000,49200,49200,0,0,20000,20000,1,49200,20000,1250000,49200,1250000,0,1250000,True,,1250000,True,0.017537220049457337
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,25,50000,49160,49160,0,1000,20000,21000,1,49160,21000,1250000,49160,1250000,0,1250000,True,,1250000,True,0.0018225468316367696
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.0009835173491053993
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.0006545541900250965
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.0013026946897997376
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.002272057539301328
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.022838696899069633
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.020147193261163647
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.0007928824475951716
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.0007817179658435186
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.029490440198665903
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.00829339551440298
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.00027741485857376034
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.0002500780776588462
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.01723653705633743
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.0026883749223160177
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.09522043177218106
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.07742767485393319
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.0066462632677451025
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.0038116249952303886
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.06084895832270387
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.018882632784407525
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.02430947838217509
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.01710695455504637
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.00046219524269085834
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.0004059039071347824
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.011546719476953397
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_short,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.0005510412826538623
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,MC,50,50000,50000,50000,0,0,0,0,1,50000,0,2500000,50000,2500000,0,2500000,True,,2500000,True,0.05305582121821044
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,AV,50,50000,25000,50000,0,0,0,0,2,25000,0,1250000,50000,2500000,0,2500000,True,,2500000,True,0.036243293860750016
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,GCV,50,50000,49980,49980,0,1000,0,1000,1,49980,1000,2500000,49980,2500000,0,2500000,True,,2500000,True,0.0021541706917626263
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_SCRATCH,50,50000,49600,49600,20000,0,0,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.001151952475256063
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA1,50,50000,49600,49600,0,0,20000,20000,1,49600,20000,2500000,49600,2500000,0,2500000,True,,2500000,True,0.017466362304939698
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,maturity_long,NCV_TRANSFER_BETA,50,50000,49580,49580,0,1000,20000,21000,1,49580,21000,2500000,49580,2500000,0,2500000,True,,2500000,True,0.0018148108728252986
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.035716395942955594
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.02474055642210764
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.0009834189727761604
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,reference,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.000653238501880693
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.05049838392548276
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.008831845460162514
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.0013025643877549206
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.0022674905848559723
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.022792789924213085
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_low,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.020104660812771773
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.011208627336765083
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.010952840657396937
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.0007928031395231958
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.0007801466718611394
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.029431162872000045
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,strike_high,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.008275887447044057
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.018921353427329455
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,AV,100,50000,25000,50000,0,0,0,0,2,25000,0,2500000,50000,5000000,0,5000000,True,,5000000,True,0.010597300236840624
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,GCV,100,50000,49990,49990,0,1000,0,1000,1,49990,1000,5000000,49990,5000000,0,5000000,True,,5000000,True,0.0002773871101507278
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_SCRATCH,100,50000,49800,49800,20000,0,0,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.00024957540764776833
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA1,100,50000,49800,49800,0,0,20000,20000,1,49800,20000,5000000,49800,5000000,0,5000000,True,,5000000,True,0.01720189071566589
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_low,NCV_TRANSFER_BETA,100,50000,49790,49790,0,1000,20000,21000,1,49790,21000,5000000,49790,5000000,0,5000000,True,,5000000,True,0.0026826995328878625
projected,amortised_q_reused_setup,all reusable setup paths counted once over Q valuations; pricing paths scale with Q,volatility_high,MC,100,50000,50000,50000,0,0,0,0,1,50000,0,5000000,50000,5000000,0,5000000,True,,5000000,True,0.09522043177218106
