base_seed,replication,contract_id,K,sigma,T,method,monitoring_dates,experiment_role,ncv_epoch,ncv_epoch_source,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,pilot_runtime_s,target_training_paths,target_training_runtime_s,shared_reference_training_paths,shared_reference_training_runtime_s,training_paths,total_simulated_paths,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error,training_data_generation_runtime_s,optimizer_cumulative_training_runtime_s,validation_generation_and_evaluation_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,validation_generation_and_evaluation_runtime_cost_scope,n_pricing,payoff_variance,control_variance,payoff_control_covariance,optimal_residual_variance,optimal_residual_variance_status,observed_residual_variance,residual_variance_beta_one,variance_improvement_from_estimating_beta,variance_improvement_from_estimating_beta_definition,e_h0,training_runtime_s,end_to_end_runtime_s,var_c0_pilot
42,0,strike_high,120.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,0.5448579783786849,3.0645183509003266,6.129036701800654e-05,0.007828816450652457,0.529513498135406,0.5602024586219637,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.4956948490000741,0.4956948490000741,0.4956948490000741,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,0.5340668186472086,0.03075619429873731,6.151238859747462e-07,0.0007842983399030921,0.5325295939009985,0.5356040433934187,50000,50000,1000,0.007514047000086066,0,0.0,0,0.0,0,51000,0.38870299700010946,0.38870299700010946,0.39621704400019553,1.1044477855949026,0.9984653094703164,,,,,,,,,,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,0.5334907997325857,0.038692999961622496,7.738599992324499e-07,0.0008796931278761077,0.5317666012019485,0.5352149982632229,50000,50000,0,0.0,20000,12.535538447999897,0,0.0,20000,70000,0.33529416500005027,0.33529416500005027,12.870832612999948,nan,nan,,,,0.18226049199984118,12.353277956000056,0.0,12.535538447999897,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,0.5071971115320173,42.89012276470898,0.0008578024552941795,0.02928826480510888,0.4497921125140039,0.5646021105500307,50000,50000,0,0.0,0,0.0,20000,13.578486545000032,0,50000,0.3572538139999324,0.3572538139999324,13.935740358999965,1.0,0.6787147702162947,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,6.475907433844917,64.06261050975024,13.82419758944309,3.49275645902041,ok,42.89012276470898,42.89012276470898,1.0,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.935740358999965,
42,0,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,0.5353962626169125,3.5048724490247958,7.009744898049592e-05,0.008372421930391224,0.5189863156333457,0.5518062096004793,50000,50000,1000,0.008093082000186769,0,0.0,20000,13.578486545000032,0,51000,0.3627908550001848,0.3627908550001848,13.949370482000404,0.22954433735139454,0.7041068355378015,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,6.475907433844917,64.06261050975024,13.82419758944309,3.49275645902041,ok,3.5048724490247958,42.89012276470898,12.237284919353579,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.949370482000404,64.72264201136323
42,0,volatility_low,100.0,0.1,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.655879951837845,17.960591375666944,0.0003592118275133389,0.018952884411438248,3.6187322983914263,3.693027605284264,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.3418517289999272,0.3418517289999272,0.3418517289999272,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.641266892010256,2.7962040151928793,5.592408030385759e-05,0.007478240455070804,3.6266095407183174,3.655924243302195,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.49585501399997156,0.49585501399997156,0.49585501399997156,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.653901948499901,0.0038396795516638586,7.679359103327718e-08,0.00027711656578645235,3.6533588000309596,3.6544450969688427,50000,50000,1000,0.007489029999987906,0,0.0,0,0.0,0,51000,0.3924767379999139,0.3924767379999139,0.3999657679999018,1.0183179844601582,0.9998952425109142,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.6539911739289552,0.0024600868416191344,4.9201736832382687e-08,0.0002218146452161865,3.6535564172243316,3.654425930633579,50000,50000,0,0.0,20000,12.582025091000105,0,0.0,20000,70000,0.3326220659998853,0.3326220659998853,12.91464715699999,nan,nan,,,,0.18405754800005525,12.39796754300005,0.0,12.582025091000105,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.6549412381486475,14.506929729044485,0.0002901385945808897,0.017033455156863792,3.6215556660411945,3.6883268102561004,50000,50000,0,0.0,0,0.0,20000,13.578486545000032,0,50000,0.3577069790001133,0.3577069790001133,13.936193524000146,1.0,0.9899519022764036,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,17.960591375666944,63.310135144366186,33.3818983954943,0.35912617667394997,ok,14.506929729044485,14.506929729044485,1.0,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.936193524000146,
42,0,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.655387823771264,0.3597027653176834,7.194055306353668e-06,0.002682173615997605,3.6501307634839084,3.660644884058619,50000,50000,1000,0.008349073000090357,0,0.0,20000,13.578486545000032,0,51000,0.3575759330001347,0.3575759330001347,13.944411551000258,0.5242578991277087,0.9906988065511813,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,17.960591375666944,63.310135144366186,33.3818983954943,0.35912617667394997,ok,0.3597027653176834,14.506929729044485,40.33032583508834,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.944411551000258,71.25229744220853
42,0,volatility_high,100.0,0.5,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,12.027264307781534,445.77212051707363,0.008915442410341473,0.09442162046026044,11.842197931679424,12.212330683883645,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.33980584799996905,0.33980584799996905,0.33980584799996905,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,12.32420437809442,150.41096302533845,0.003008219260506769,0.05484723566878069,12.216703796183609,12.43170496000523,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.49749982599996656,0.49749982599996656,0.49749982599996656,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,12.361749906361096,2.2611146852567536,4.522229370513507e-05,0.006724752315523232,12.34856939182267,12.374930420899522,50000,50000,1000,0.007493559000067762,0,0.0,0,0.0,0,51000,0.3893420489998789,0.3893420489998789,0.39683560799994666,1.083084075762078,0.9980128688037443,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,12.36118723209251,0.7545953764613246,1.5091907529226492e-05,0.003884830437641583,12.353572964434733,12.368801499750287,50000,50000,0,0.0,20000,12.559561453000015,0,0.0,20000,70000,0.33295778999990944,0.33295778999990944,12.892519242999924,nan,nan,,,,0.18399803499983136,12.375563418000183,0.0,12.559561453000015,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,12.167976026599899,181.51229747383871,0.0036302459494767744,0.06025152238306327,12.049883042729094,12.286069010470703,50000,50000,0,0.0,0,0.0,20000,13.578486545000032,0,50000,0.3563831940000455,0.3563831940000455,13.934869739000078,1.0,0.9803298192654005,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,445.77212051707363,62.188842738152616,163.22433289069394,17.364359983732868,ok,181.51229747383871,181.51229747383871,1.0,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.934869739000078,
42,0,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,12.390848954364039,17.467673072118302,0.00034935346144236603,0.018690999476816805,12.354214595389477,12.4274833133386,50000,50000,1000,0.008159204999856229,0,0.0,20000,13.578486545000032,0,51000,0.35595805699995253,0.35595805699995253,13.942603806999841,2.5838974154799006,0.9820798406551049,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,445.77212051707363,62.188842738152616,163.22433289069394,17.364359983732868,ok,17.467673072118302,181.51229747383871,10.391326693855207,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.942603806999841,59.876088511534334
42,0,maturity_short,100.0,0.2,0.5,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.8317207093462406,29.36162459836668,0.0005872324919673337,0.024232880389407564,3.7842242637830017,3.8792171549094796,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.3391907379998429,0.3391907379998429,0.3391907379998429,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.8753177072305593,7.317608427407186,0.00014635216854814371,0.012097610034554085,3.851606391562833,3.8990290228982856,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.4941868659998363,0.4941868659998363,0.4941868659998363,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,3.865351738489723,0.010565742615414953,2.1131485230829906e-07,0.00045968995236822296,3.8644507461830813,3.866252730796365,50000,50000,1000,0.007492568000088795,0,0.0,0,0.0,0,51000,0.3900901839999733,0.3900901839999733,0.3975827520000621,1.0232761135816035,0.9998510572453148,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.866475384207234,0.006587156042048734,1.3174312084097468e-07,0.0003629643520250641,3.865763974077265,3.867186794337203,50000,50000,0,0.0,20000,12.55662786899984,0,0.0,20000,70000,0.3290589020000425,0.3290589020000425,12.885686770999882,nan,nan,,,,0.18338258399990082,12.373245284999939,0.0,12.55662786899984,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.8822558573815877,6.364274733584294,0.00012728549467168587,0.011282087336645019,3.8601429662017637,3.904368748561412,50000,50000,0,0.0,0,0.0,20000,13.578486545000032,0,50000,0.3551755739999862,0.3551755739999862,13.933662119000019,1.0,0.9997093778334093,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,29.36162459836668,62.98690809483683,42.9921289798096,0.017063797991475838,ok,6.364274733584294,6.364274733584294,1.0,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.933662119000019,
42,0,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,3.866169628232039,0.0171119373096176,3.42238746192352e-07,0.0005850117487643748,3.8650230052044607,3.8673162512596173,50000,50000,1000,0.008212816999957795,0,0.0,20000,13.578486545000032,0,51000,0.35681586900000184,0.35681586900000184,13.943515230999992,0.6816823582212944,0.9997030387279194,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,29.36162459836668,62.98690809483683,42.9921289798096,0.017063797991475838,ok,0.0171119373096176,6.364274733584294,371.920175865027,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.943515230999992,65.94463776124371
42,0,maturity_long,100.0,0.2,2.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,8.723180698715186,141.24349586870116,0.0028248699173740234,0.05314950533517714,8.61900766825824,8.827353729172133,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.34052503700013403,0.34052503700013403,0.34052503700013403,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,8.725273393982228,32.727435616749844,0.0006545487123349969,0.025584149630874912,8.675128460705713,8.775418327258743,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.49632248299985804,0.49632248299985804,0.49632248299985804,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,8.732841464088345,0.23408900115501857,4.6817800231003716e-06,0.0021637421341510112,8.728600529505409,8.737082398671282,50000,50000,1000,0.007779404000075374,0,0.0,0,0.0,0,51000,0.3886363159999746,0.3886363159999746,0.39641572000005,1.051494621967034,0.999214609373974,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,8.732481466040795,0.05465340544526927,1.0930681089053854e-06,0.0010454989760422463,8.730432288047753,8.734530644033837,50000,50000,0,0.0,20000,12.523063052999987,0,0.0,20000,70000,0.3307414280000103,0.3307414280000103,12.853804480999997,nan,nan,,,,0.18442417400001432,12.338638878999973,0.0,12.523063052999987,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,8.729463629082082,15.510944807618445,0.0003102188961523689,0.017613031997710357,8.69494208636657,8.763985171797593,50000,50000,0,0.0,0,0.0,20000,13.578486545000032,0,50000,0.35889725099991665,0.35889725099991665,13.93738379599995,1.0,0.9994262706301218,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,141.24349586870116,63.361637410777114,94.54709423592983,0.16202459129780777,ok,15.510944807618445,15.510944807618445,1.0,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.93738379599995,
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,8.732571683682146,0.16242070741304296,3.2484141482608592e-06,0.001802335747928465,8.729039105616206,8.736104261748086,50000,50000,1000,0.008265829000038138,0,0.0,20000,13.578486545000032,0,51000,0.3613433180000811,0.3613433180000811,13.948095692000152,1.4946823247383438,0.999451955679208,1f9f0c5e928f55d4673962022a5a00ba7c117bfae17f13d0ab9fe01638936294,True,,,,,,,,50000,141.24349586870116,63.361637410777114,94.54709423592983,0.16202459129780777,ok,0.16242070741304296,15.510944807618445,95.49856699105142,residual_variance_beta_one / observed_residual_variance,5.750217242967382,13.578486545000032,13.948095692000152,69.45897171680465
42,1,reference,100.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,5.73479839054948,63.457146469346355,0.001269142929386927,0.03562503234225798,5.664973327158655,5.804623453940306,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.3147967750001044,0.3147967750001044,0.3147967750001044,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,5.775930198051424,15.20970894725927,0.00030419417894518537,0.01744116334838893,5.741745517888582,5.810114878214266,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.4940914490000523,0.4940914490000523,0.4940914490000523,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,5.78130772639436,0.04807003679031043,9.614007358062085e-07,0.0009805104465563886,5.779385925919109,5.783229526869611,50000,50000,1000,0.0074778590001187695,0,0.0,0,0.0,0,51000,0.39325354699985837,0.39325354699985837,0.40073140599997714,1.038382332430574,0.9994954240097956,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,5.781238254837526,0.027288257755793806,5.457651551158762e-07,0.0007387591996827356,5.779790286806148,5.782686222868905,50000,50000,0,0.0,20000,12.538067612000077,0,0.0,20000,70000,0.33226819500009697,0.33226819500009697,12.870335807000174,nan,nan,,,,0.18332112300004155,12.354746489000036,0.0,12.538067612000077,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,21.453008559151478,127.22082557035053,0.0025444165114070104,0.05044220962058473,21.35414182829513,21.551875290007825,50000,50000,0,0.0,0,0.0,0,0.0,0,50000,0.3385098900000685,0.3385098900000685,0.3385098900000685,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,21.497737698534568,1.8956238460901065,3.791247692180213e-05,0.006157310851483961,21.485669369265658,21.509806027803478,50000,100000,0,0.0,0,0.0,0,0.0,0,100000,0.4892794669999603,0.4892794669999603,0.4892794669999603,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5,NA,NA,21.501531894379333,0.08512169972791789,1.7024339945583578e-06,0.0013047735414846355,21.498974538238024,21.504089250520643,50000,50000,1000,0.007454385999835722,0,0.0,0,0.0,0,51000,0.3866256850001264,0.3866256850001264,0.3940800709999621,1.0152864482550925,0.9996396020047383,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,21.49933908487263,0.14887681804552125,2.977536360910425e-06,0.0017255539287169281,21.495956999172346,21.502721170572915,50000,50000,0,0.0,20000,12.469974499000045,0,0.0,20000,70000,0.33070294200001626,0.33070294200001626,12.800677441000062,nan,nan,,,,0.18302464399994278,12.286949855000103,0.0,12.469974499000045,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5,200,capacity_and_data_sensitivity_best_tested_configuration,21.486472995526857,26.17538998745858,0.0005235077997491716,0.022880292824812614,21.441627621590225,21.531318369463488,50000,50000,0,0.0,0,0.0,20000,12.527099506000013,0,50000,0.35627252299991596,0.35627252299991596,12.88337202899993,1.0,0.917081883967524,6e1cf0e92b4387cab442cb651f8472fb163170cc1275ee354b500e71626c9ed0,True,,,,,,,,50000,127.22082557035053,62.47705906776407,81.76124732532806,20.223126511839055,ok,26.17538998745858,26.17538998745858,1.0,residual_variance_beta_one / observed_residual_variance,5.76391129286037,12.527099506000013,12.88337202899993,
