base_seed,replication,contract_id,method,target_training_runtime_s,ncv_setup_cost_s,pilot_runtime_s,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,pricing_observations
42,2,maturity_short,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35289071100010005,0.35289071100010005,12.88490649300013,50000
42,2,maturity_short,NCV_TRANSFER_BETA,0.0,0.0,0.008045201999948404,0.3548131850000118,0.3548131850000118,12.89487416899999,50000
42,2,maturity_long,MC,0.0,0.0,0.0,0.3374854430001051,0.3374854430001051,0.3374854430001051,50000
42,2,maturity_long,AV,0.0,0.0,0.0,0.49027229800003624,0.49027229800003624,0.49027229800003624,50000
42,2,maturity_long,GCV,0.0,0.0,0.007664679000072283,0.3911163289999422,0.3911163289999422,0.3987810080000145,50000
42,2,maturity_long,NCV_SCRATCH,12.479117366999844,12.479117366999844,0.0,0.33381053299990526,0.33381053299990526,12.81292789999975,50000
42,2,maturity_long,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35368667000011556,0.35368667000011556,12.885702452000146,50000
42,2,maturity_long,NCV_TRANSFER_BETA,0.0,0.0,0.0080863660000432,0.35662836100004824,0.35662836100004824,12.896730509000122,50000
42,3,reference,MC,0.0,0.0,0.0,0.3143479580000985,0.3143479580000985,0.3143479580000985,50000
42,3,reference,AV,0.0,0.0,0.0,0.49324546000002556,0.49324546000002556,0.49324546000002556,50000
42,3,reference,GCV,0.0,0.0,0.007587724999893908,0.387493510000013,0.387493510000013,0.3950812349999069,50000
42,3,reference,NCV_SCRATCH,12.420907459000091,12.420907459000091,0.0,0.3315044679998209,0.3315044679998209,12.752411926999912,50000
42,3,strike_low,MC,0.0,0.0,0.0,0.33831341199993403,0.33831341199993403,0.33831341199993403,50000
42,3,strike_low,AV,0.0,0.0,0.0,0.4975821069999711,0.4975821069999711,0.4975821069999711,50000
42,3,strike_low,GCV,0.0,0.0,0.007770647000143072,0.3895319759999438,0.3895319759999438,0.3973026230000869,50000
42,3,strike_low,NCV_SCRATCH,12.441471332999981,12.441471332999981,0.0,0.3285233589999734,0.3285233589999734,12.769994691999955,50000
42,3,strike_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35236985400001686,0.35236985400001686,12.859628824000083,50000
42,3,strike_low,NCV_TRANSFER_BETA,0.0,0.0,0.008137595000107467,0.3547089290000258,0.3547089290000258,12.8701054940002,50000
42,3,strike_high,MC,0.0,0.0,0.0,0.33864162800000486,0.33864162800000486,0.33864162800000486,50000
42,3,strike_high,AV,0.0,0.0,0.0,0.4949527979999857,0.4949527979999857,0.4949527979999857,50000
42,3,strike_high,GCV,0.0,0.0,0.007513184999879741,0.389640092000036,0.389640092000036,0.39715327699991576,50000
42,3,strike_high,NCV_SCRATCH,12.45569784700001,12.45569784700001,0.0,0.32947656400006053,0.32947656400006053,12.785174411000071,50000
42,3,strike_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.35168246900002487,0.35168246900002487,12.858941439000091,50000
