contract_id,method,successful_replications,failed_replications,failure_messages,mean_price,median_price,empirical_std_across_replications,empirical_standard_error_of_mean,mean_reported_estimator_standard_error,pricing_observations_mean,pricing_simulated_paths_mean,pilot_paths_mean,target_training_paths_mean,mean_observation_variance,mean_estimator_variance,bias_against_reference_estimate,absolute_bias,mae,rmse,mean_confidence_interval_width,naive_coverage_against_estimated_reference,naive_coverage_label,variance_reduction_vs_mc_arithmetic_mean,variance_reduction_vs_gcv_arithmetic_mean,path_efficiency_vs_mc,runtime_efficiency_vs_mc,setup_cost_s_median,setup_cost_s_mean,setup_cost_s_std,pricing_runtime_s_median,pricing_runtime_s_mean,pricing_runtime_s_std,pilot_runtime_s_median,pilot_runtime_s_mean,pilot_runtime_s_std,target_training_runtime_s_median,target_training_runtime_s_mean,target_training_runtime_s_std,ncv_setup_cost_s_median,ncv_setup_cost_s_mean,ncv_setup_cost_s_std,marginal_runtime_s_median,marginal_runtime_s_mean,marginal_runtime_s_std,standalone_runtime_s_median,standalone_runtime_s_mean,standalone_runtime_s_std
maturity_long,AV,5,0,,8.729653402401823,8.72980295355516,0.025358404033345674,0.011340623043893154,0.025627505083159512,50000.0,100000.0,0.0,0.0,32.83940874691699,0.0006567881749383398,-0.00334290043855745,0.00334290043855745,0.017486147571563748,0.022926271119325634,0.10045981992598527,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.286174976021564,0.007064333924246347,0.5,0.6875842885550765,0.0,0.0,0.0,0.490402240000094,0.4916956106000271,0.0034310151188233972,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.490402240000094,0.4916956106000271,0.0034310151188233972,0.490402240000094,0.4916956106000271,0.0034310151188233972
maturity_long,GCV,5,0,,8.733841871836571,8.733568281638895,0.0013569434252440212,0.0006068435480934071,0.0021536083482772465,50000.0,50000.0,1000.0,0.0,0.23192975943506863,4.638595188701373e-06,0.0008455689961905932,0.0008455689961905932,0.0010398756454904402,0.0014791968411169455,0.008442144725246691,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,607.1955993428996,1.0,0.9803921568627451,0.8507839077945747,0.007554131999995661,0.007599577199994201,0.00011026425524386532,0.3891741989999673,0.38977768099998683,0.0016011417177598595,0.007554131999995661,0.007599577199994201,0.00011026425524386532,0.0,0.0,0.0,NA,NA,NA,0.3891741989999673,0.38977768099998683,0.0016011417177598595,0.3969283249999762,0.39737725819998104,0.001620241469036807
maturity_long,MC,5,0,,8.736426159424484,8.73860761728546,0.023611739063076176,0.010559490722405104,0.05305559441401037,50000.0,50000.0,0.0,0.0,140.74600825693545,0.0028149201651387094,0.0034298565841037743,0.0034298565841037743,0.018759597967251553,0.02139568399125757,0.20797793010291982,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.0016480490502856465,1.0,1.0,0.0,0.0,0.0,0.33814031300005354,0.33808217660007356,0.00035889403285065076,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.33814031300005354,0.33808217660007356,0.00035889403285065076,0.33814031300005354,0.33808217660007356,0.00035889403285065076
maturity_long,NCV_SCRATCH,5,0,,8.731689897369197,8.7318750902269,0.0006912400014682197,0.0003091319264099987,0.0011352067562363857,50000.0,50000.0,0.0,20000.0,0.0658189274603291,1.3163785492065818e-06,-0.001306405471183325,0.001306405471183325,0.0013064054711826145,0.0014453184586241527,0.004450010484445955,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,2308.267461125266,3.823543563298991,0.7142857142857143,0.026325845279224637,12.475560706999886,12.51008002619992,0.1090987066983996,0.33247439699994175,0.33213540939998437,0.001486676898424392,0.0,0.0,0.0,12.475560706999886,12.51008002619992,0.1090987066983996,12.475560706999886,12.51008002619992,0.1090987066983996,0.33247439699994175,0.33213540939998437,0.001486676898424392,12.805792096999994,12.842215435599906,0.10842943806994804
maturity_long,NCV_TRANSFER_BETA,5,0,,8.732631146702602,8.733362626376882,0.001853598237326569,0.0008289543323271992,0.0018067678492996106,50000.0,50000.0,1000.0,0.0,0.16329363903451363,3.265872780690273e-06,-0.00036515613777865497,0.00036515613777865497,0.0012175446760082308,0.0016976454710257007,0.0070825299692543805,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,863.3188435102928,1.4231034467466712,0.9803921568627451,0.025897830022454896,12.51538566000022,12.696669843600011,0.45045148592028894,0.35662836100004824,0.3577897889999804,0.0021232641059429295,0.008123698999952467,0.008125127000016618,2.9553335308618084e-05,0.0,0.0,0.0,NA,NA,NA,0.35662836100004824,0.3577897889999804,0.0021232641059429295,12.874728974000163,13.054459632599992,0.452144307877235
maturity_long,NCV_TRANSFER_BETA1,5,0,,8.733873654938115,8.735291044012355,0.006861477615463174,0.0030685460748537635,0.01739572783794901,50000.0,50000.0,0.0,0.0,15.131661083503952,0.00030263322167007906,0.0008773520977349847,0.0008773520977349847,0.005694207197750956,0.0061994876205539555,0.06819125312475975,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,9.303704045685254,0.015334313864597727,1.0,0.025920250513411177,12.507258970000066,12.688544716599996,0.4504276374466335,0.35368667000011556,0.35462307320008224,0.002429695149759328,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.35368667000011556,0.35462307320008224,0.002429695149759328,12.865822322000213,13.043167789800076,0.4508367340070005
maturity_short,AV,5,0,,3.8711693558320226,3.8734864771057445,0.01457053923955932,0.006516143241696547,0.012096297364334678,50000.0,100000.0,0.0,0.0,7.316197353710543,0.00014632394707421087,0.005681110844061088,0.005681110844061088,0.012108555288944878,0.014216733499919693,0.04741748566819197,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,4.038776823105898,0.0014595880978229107,0.5,0.6840647468516003,0.0,0.0,0.0,0.49299489700001686,0.49442217619994155,0.002991005381438066,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.49299489700001686,0.49442217619994155,0.002991005381438066,0.49299489700001686,0.49442217619994155,0.002991005381438066
maturity_short,GCV,5,0,,3.865728915970402,3.8657517210976815,0.0003088959123880428,0.0001381424516142966,0.0004620862756489533,50000.0,50000.0,1000.0,0.0,0.010676949629455751,2.1353899258911503e-07,0.0002406709824405162,0.0002406709824405162,0.00029527358173568884,0.00036640942883723785,0.001811378200543956,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,2768.5018845974614,1.0,0.9803921568627451,0.8527199739331595,0.007606818999875031,0.00763875420000204,0.00013948169647746728,0.3892104039998685,0.3889941277999469,0.000859349518715474,0.007606818999875031,0.00763875420000204,0.00013948169647746728,0.0,0.0,0.0,NA,NA,NA,0.3892104039998685,0.3889941277999469,0.000859349518715474,0.39674918200000775,0.39663288199994895,0.0009533415793074941
maturity_short,MC,5,0,,3.8540824798546844,3.8360441878436227,0.03039840715665916,0.013594580962001196,0.024309149444867444,50000.0,50000.0,0.0,0.0,29.547536960671902,0.000590950739213438,-0.011405765133277068,0.011405765133277068,0.026623756086889206,0.029484606227743595,0.09529186582388043,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.00036142410579349896,1.0,1.0,0.0,0.0,0.0,0.3378825150000466,0.33821678080003037,0.001337270772542402,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3378825150000466,0.33821678080003037,0.001337270772542402,0.3378825150000466,0.33821678080003037,0.001337270772542402
maturity_short,NCV_SCRATCH,5,0,,3.8658282757380253,3.8658335756107496,0.0005559468418310535,0.00024862698604211184,0.0004027472444775411,50000.0,50000.0,0.0,20000.0,0.00817199589863319,1.634399179726638e-07,0.00034003075006383554,0.00034003075006383554,0.0005205697838520429,0.0006023972308555142,0.0015787691983518925,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,3723.1879378600242,1.3434916089954545,0.7142857142857143,0.026421891167565412,12.468787110999983,12.471347455999943,0.02552388323956748,0.32987316000003375,0.32927982139999584,0.00105289067576542,0.0,0.0,0.0,12.468787110999983,12.471347455999943,0.02552388323956748,12.468787110999983,12.471347455999943,0.02552388323956748,0.32987316000003375,0.32927982139999584,0.00105289067576542,12.796548110999993,12.80062727739994,0.025947923530183613
maturity_short,NCV_TRANSFER_BETA,5,0,,3.8657938109094627,3.8658459356618624,0.0008120924252171023,0.00036317877335962105,0.0005481010114701229,50000.0,50000.0,1000.0,0.0,0.015054793231461382,3.0109586462922763e-07,0.0003055659215012163,0.0003055659215012163,0.0007041530453823164,0.0007880138438243859,0.002148555964962817,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,1981.1606743439222,0.7152927569380912,0.9803921568627451,0.025911572252288323,12.515316857000016,12.696759701199971,0.450582955879493,0.3552971100000377,0.3559712372000149,0.0014634508937234139,0.008057886999949915,0.00821498459997656,0.00022470609651506544,0.0,0.0,0.0,NA,NA,NA,0.3552971100000377,0.3559712372000149,0.0014634508937234139,12.870613967000054,13.052730938399986,0.45142749030845575
maturity_short,NCV_TRANSFER_BETA1,5,0,,3.8712144150458614,3.8779423079975404,0.013692494277516079,0.006123469597210564,0.011498713318293144,50000.0,50000.0,0.0,0.0,6.613005841700963,0.00013226011683401928,0.005726170057899882,0.005726170057899882,0.012282934206964935,0.0135194875333289,0.04507495620770925,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.471956397358269,0.0016166978472760161,1.0,0.025933310154321917,12.507258970000066,12.688544716599996,0.4504276374466335,0.35289071100010005,0.3532451199999741,0.0014465527926747655,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.35289071100010005,0.3532451199999741,0.0014465527926747655,12.860797091999984,13.04178983659997,0.44979588244942426
reference,AV,5,0,,5.77861238415237,5.775930198051424,0.012786433452031442,0.00571826687770392,0.01749405208447442,50000.0,100000.0,0.0,0.0,15.302378301887293,0.00030604756603774586,-0.003392518983988957,0.003392518983988957,0.010333835734285835,0.011929102623219653,0.06857668417113985,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.168473372175874,0.0031595056399292775,0.5,0.6342233486109408,0.0,0.0,0.0,0.49324546000002556,0.4937071656000171,0.0025006352911056823,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.49324546000002556,0.4937071656000171,0.0025006352911056823,0.49324546000002556,0.4937071656000171,0.0025006352911056823
reference,GCV,5,0,,5.782122209322126,5.782030944652604,0.0007460242079337066,0.0003336321683600411,0.0009833151099980426,50000.0,50000.0,1000.0,0.0,0.04834597267204577,9.669194534409153e-07,0.00011730618576688556,0.00011730618576688556,0.0005353933698680535,0.0006774971854389875,0.003854595231192448,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1319.346563852646,1.0,0.9803921568627451,0.7902431448834785,0.007653548000007504,0.007622128199977851,9.44425467051926e-05,0.38888708199988287,0.38861112459999275,0.0011212985518616683,0.007653548000007504,0.007622128199977851,9.44425467051926e-05,0.0,0.0,0.0,NA,NA,NA,0.38888708199988287,0.38861112459999275,0.0011212985518616683,0.39658175799991113,0.3962332527999706,0.0010960055276687305
reference,MC,5,0,,5.764163810387886,5.749062668661629,0.03571689439385537,0.01597308076196835,0.03571635768872015,50000.0,50000.0,0.0,0.0,63.78304695769874,0.0012756609391539747,-0.017841092748473564,0.017841092748473564,0.03295732183202027,0.03659046086855283,0.140008122139783,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.0007579721444950677,1.0,1.0,0.0,0.0,0.0,0.3127601600000389,0.3131206118000591,0.0010241285896614549,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.3127601600000389,0.3131206118000591,0.0010241285896614549,0.3127601600000389,0.3131206118000591,0.0010241285896614549
reference,NCV_SCRATCH,5,0,,5.781586437850323,5.781238254837526,0.0005840455983136684,0.00026119313195777983,0.0006466128459820273,50000.0,50000.0,0.0,20000.0,0.021250682908898744,4.2501365817797486e-07,-0.0004184652860361737,0.0004184652860361737,0.0005898707947904925,0.0006693284726834024,0.00253472235624983,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,3199.3404798079164,2.4267084435757327,0.7142857142857143,0.02448310559692778,12.462586623999982,12.457812991000015,0.039537475285416054,0.33150317699983134,0.33143919599992844,0.0019191639079648517,0.0,0.0,0.0,12.462586623999982,12.457812991000015,0.039537475285416054,12.462586623999982,12.457812991000015,0.039537475285416054,0.33150317699983134,0.33143919599992844,0.0019191639079648517,12.793372906999934,12.789252186999942,0.04036068116569029
strike_high,AV,5,0,,0.5371235399238448,0.5382108883392053,0.010526584565716654,0.004707631731968508,0.007744240639054998,50000.0,100000.0,0.0,0.0,2.999117961658184,5.998235923316368e-05,0.0036990676719153015,0.0036990676719153015,0.009339495396043751,0.01011584340214677,0.030357423305095655,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,2.094581245336967,0.010484912242003371,0.5,0.6865417961945863,0.0,0.0,0.0,0.4940021009999782,0.49409028099996705,0.0018222687424418699,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.4940021009999782,0.49409028099996705,0.0018222687424418699,0.4940021009999782,0.49409028099996705,0.0018222687424418699
strike_high,GCV,5,0,,0.5340754739079564,0.5337750428173882,0.000796442181262555,0.0003561797714902564,0.0007927038525958394,50000.0,50000.0,1000.0,0.0,0.03142055553371141,6.284111106742281e-07,0.0006510016560269394,0.0006510016560269394,0.0006510016560269394,0.0009650177587097673,0.003107399102175723,0.8,naive_coverage_vs_estimated_reference_not_true_coverage,200.0191122173657,1.0,0.9803921568627451,0.8543786236537387,0.007608873999970456,0.007607169999937468,9.795879496778199e-05,0.38942187700013164,0.38942246020003496,0.0018163108426667654,0.007608873999970456,0.007607169999937468,9.795879496778199e-05,0.0,0.0,0.0,NA,NA,NA,0.38942187700013164,0.38942246020003496,0.0018163108426667654,0.39693053299993153,0.3970296301999724,0.0018193121831180774
strike_high,MC,5,0,,0.5367482748111115,0.5411340261822561,0.014359182224339719,0.006421621510986049,0.011207412499039844,50000.0,50000.0,0.0,0.0,6.281666338723876,0.00012563332677447753,0.0033238025591820763,0.0033238025591820763,0.011615126243868068,0.013266369313940433,0.04393305699623621,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.005007732667548447,1.0,1.0,0.0,0.0,0.0,0.33864162800000486,0.3392136290000053,0.0018418482618860637,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.33864162800000486,0.3392136290000053,0.0018418482618860637,0.33864162800000486,0.3392136290000053,0.0018418482618860637
