contract_id,method,target_definition,initial_cost_s,baseline_marginal_cost_s,proposed_marginal_cost_s,baseline_setup_cost_s,proposed_setup_cost_s,break_even_q,verified_q,verified_q_minus_1,q_minus_1_verification_status,cost_baseline_q_minus_1,cost_proposed_q_minus_1,cost_baseline_q,cost_proposed_q,failure_reason,break_even_q_mean_runtime_sensitivity,break_even_q_mean_runtime_sensitivity_reason
strike_high,NCV_SCRATCH,fixed_se_0.001,12.45569784700001,0.24472049594442272,0.20035910836196275,0.007608873999970456,12.45569784700001,281,True,True,verified_against_q_minus_1,68.52934773843833,68.55624818834957,68.77406823438275,68.75660729671154,,281,
strike_high,NCV_TRANSFER_BETA1,fixed_se_0.001,12.507258970000066,0.24472049594442272,305.7554543923866,0.007608873999970456,12.507258970000066,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_TRANSFER_BETA,fixed_se_0.001,12.515419677000182,0.24472049594442272,24.207008609901052,0.007608873999970456,12.515419677000182,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,MC,fixed_se_0.001,0.0,0.03010252925364204,121.5403321707334,0.007579513000109728,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,AV,fixed_se_0.001,0.0,0.03010252925364204,27.753765213077685,0.007579513000109728,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_SCRATCH,fixed_se_0.001,12.505634041000008,0.03010252925364204,0.020545216900566196,0.007579513000109728,12.505634041000008,1308,True,True,verified_against_q_minus_1,39.35158524751026,39.35823253004003,39.3816877767639,39.37877774694059,,1311,
volatility_low,NCV_TRANSFER_BETA1,fixed_se_0.001,12.507258970000066,0.03010252925364204,104.48944356329386,0.007579513000109728,12.507258970000066,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_TRANSFER_BETA,fixed_se_0.001,12.515421171000071,0.03010252925364204,2.5445873121061124,0.007579513000109728,12.515421171000071,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,MC,fixed_se_0.001,0.0,17.33251289059884,3074.338597591381,0.007565422999959992,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,AV,fixed_se_0.001,0.0,17.33251289059884,1485.78808883716,0.007565422999959992,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_SCRATCH,fixed_se_0.001,12.465220705999968,17.33251289059884,4.741387609196833,0.007565422999959992,12.465220705999968,1,True,True,not_applicable_minimum_q_boundary,NA,NA,17.3400783135988,17.206608315196803,,2,
volatility_high,NCV_TRANSFER_BETA1,fixed_se_0.001,12.507258970000066,17.33251289059884,1316.6229232735184,0.007565422999959992,12.507258970000066,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_TRANSFER_BETA,fixed_se_0.001,12.515360267000005,17.33251289059884,126.03954898651392,0.007565422999959992,12.515360267000005,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,MC,fixed_se_0.001,0.0,0.08311198967013192,199.67192227233866,0.007606818999875031,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,AV,fixed_se_0.001,0.0,0.08311198967013192,72.1369655888346,0.007606818999875031,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_SCRATCH,fixed_se_0.001,12.468787110999983,0.08311198967013192,0.05391446927040552,0.007606818999875031,12.468787110999983,427,True,True,verified_against_q_minus_1,35.41331441847607,35.43635102019273,35.496426408146206,35.49026548946314,,427,
maturity_short,NCV_TRANSFER_BETA1,fixed_se_0.001,12.507258970000066,0.08311198967013192,46.67336778375856,0.007606818999875031,12.507258970000066,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_TRANSFER_BETA,fixed_se_0.001,12.515316857000016,0.08311198967013192,0.10697995982101136,0.007606818999875031,12.515316857000016,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,MC,fixed_se_0.001,0.0,1.805223439481248,951.837990735367,0.007554131999995661,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,AV,fixed_se_0.001,0.0,1.805223439481248,322.0903946775849,0.007554131999995661,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_SCRATCH,fixed_se_0.001,12.475560706999886,1.805223439481248,0.4376626467227833,0.007554131999995661,12.475560706999886,10,True,True,verified_against_q_minus_1,16.25456508733123,16.414524527504938,18.059788526812476,16.85218717422772,,10,
maturity_long,NCV_TRANSFER_BETA1,fixed_se_0.001,12.507258970000066,1.805223439481248,107.03734288694578,0.007554131999995661,12.507258970000066,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_TRANSFER_BETA,fixed_se_0.001,12.51538566000022,1.805223439481248,1.1647054316228376,0.007554131999995661,12.51538566000022,20,True,True,verified_against_q_minus_1,34.30679948214371,34.64478886083413,36.112022921624956,35.809494292456975,,20,
