contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
strike_high,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.0007927038525958394,1,48235,48235,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.3188492771969407,0.3187776763912227,12.45569784700001,12.45569784700001,ncv_setup_cost_s,0.3188492771969407,pricing_runtime_s,12.774547124196951,0.3188492771969407,12.45569784700001,12.774547124196951,True,
strike_high,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.0007742351150601923,1,50564,50564,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.3342447362327378,0.3341696782221579,12.45569784700001,12.45569784700001,ncv_setup_cost_s,0.3342447362327378,pricing_runtime_s,12.789942583232747,0.3342447362327378,12.45569784700001,12.789942583232747,True,
strike_high,NCV_SCRATCH,end_to_end,fixed_se_0.001,0.001,1,30310,30310,20000,0,0,50000,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.20035910836196275,0.20031411571302912,12.45569784700001,12.45569784700001,ncv_setup_cost_s,0.20035910836196275,pricing_runtime_s,12.656056955361974,0.20035910836196275,12.45569784700001,12.656056955361974,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,match_gcv_50000_se,0.0007927038525958394,1,68647109,68647109,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,486.5777833630756,486.517871735935,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,486.5777833630756,pricing_runtime_s,499.08504233307565,486.5777833630756,12.507258970000066,499.08504233307565,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,match_scratch_50000_se,0.0007742351150601923,1,71961211,71961211,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,510.0684798904288,510.00567588739324,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,510.0684798904288,pricing_runtime_s,522.5757388604288,510.0684798904288,12.507258970000066,522.5757388604288,True,
strike_high,NCV_TRANSFER_BETA1,end_to_end,fixed_se_0.001,0.001,1,43136429,43136429,0,0,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,305.7554543923866,305.7178071602151,12.507258970000066,12.507258970000066,shared_reference_training_runtime_s,305.7554543923866,pricing_runtime_s,318.26271336238665,305.7554543923866,12.507258970000066,318.26271336238665,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,match_gcv_50000_se,0.0007927038525958394,1,5426870,5426870,0,1000,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,38.52292236543669,38.57618247079239,12.515419677000182,12.515419677000182,shared_reference_training_runtime_s|pilot_runtime_s,38.52292236543669,pricing_runtime_s,51.038342042436874,38.52292236543669,12.515419677000182,51.038342042436874,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.0007742351150601923,1,5688864,5688864,0,1000,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,40.382700565800846,40.438531919047605,12.515419677000182,12.515419677000182,shared_reference_training_runtime_s|pilot_runtime_s,40.382700565800846,pricing_runtime_s,52.89812024280103,40.382700565800846,12.515419677000182,52.89812024280103,True,
strike_high,NCV_TRANSFER_BETA,end_to_end,fixed_se_0.001,0.001,1,3410133,3410133,0,1000,20000,50000,projected_from_empirical_single_n,shared reference NCV training counted once,24.207008609901052,24.24047615986207,12.515419677000182,12.515419677000182,shared_reference_training_runtime_s|pilot_runtime_s,24.207008609901052,pricing_runtime_s,36.722428286901234,24.207008609901052,12.515419677000182,36.722428286901234,True,
volatility_low,MC,end_to_end,match_gcv_50000_se,0.00027734253115757065,1,232724149,232724149,0,0,0,50000,projected_from_empirical_single_n,no setup cost,1580.110519343224,1579.3973473596398,0.0,NA,none,1580.110519343224,pricing_runtime_s,1580.110519343224,1580.110519343224,0.0,1580.110519343224,True,
