config_id,hidden_width,train_paths,checkpoint,split,metric,count,mean,std_dev,median,ci95_lower,ci95_upper,ci_method,ci_status
w32_n100,32,100,0,training,mse,2,101.49703874927545,5.246702629511353,101.49703874927545,54.35728590421699,148.6367915943339,student-t,ok
w32_n100,32,100,0,training,centered_residual_variance,2,70.9782704963174,5.469654069602962,70.9782704963174,21.835378437068883,120.12116255556593,student-t,ok
w32_n100,32,100,0,training,ncv_vrr_vs_mc,2,0.9705641616478587,0.005031303974210507,0.9705641616478587,0.9253596889379707,1.0157686343577468,student-t,ok
w32_n100,32,100,0,training,generalization_gap_ratio,2,1.0530531189158552,0.15464000921609308,1.0530531189158552,-0.3363322396904338,2.442438477522144,student-t,ok
w32_n100,32,100,0,training,generalization_gap_log,2,0.046273229865307096,0.1473804349784944,0.046273229865307096,-1.2778874420213866,1.3704339017520006,student-t,ok
w32_n100,32,100,0,training,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w32_n100,32,100,0,validation,mse,2,106.47609814415705,10.170446439563161,106.47609814415705,15.09826232242996,197.85393396588415,student-t,ok
w32_n100,32,100,0,validation,centered_residual_variance,2,71.79598546067312,1.9484934633591133,71.79598546067312,54.28946626777671,89.30250465356954,student-t,ok
w32_n100,32,100,0,validation,ncv_vrr_vs_mc,2,0.9834618793690375,0.010080575438364006,0.9834618793690375,0.8928915024569573,1.0740322562811178,student-t,ok
w32_n100,32,100,0,validation,generalization_gap_ratio,2,1.0530531189158552,0.15464000921609308,1.0530531189158552,-0.3363322396904338,2.442438477522144,student-t,ok
w32_n100,32,100,0,validation,generalization_gap_log,2,0.046273229865307096,0.1473804349784944,0.046273229865307096,-1.2778874420213866,1.3704339017520006,student-t,ok
w32_n100,32,100,0,validation,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w32_n100,32,100,0,test,mse,2,93.61333061438016,22.14615099790457,93.61333061438016,-105.36194170971471,292.58860293847505,student-t,ok
w32_n100,32,100,0,test,centered_residual_variance,2,62.71175554358736,16.412365631788344,62.71175554358736,-84.74749917641758,210.17101026359228,student-t,ok
w32_n100,32,100,0,test,ncv_vrr_vs_mc,2,0.9793835778717452,0.0028351658191688865,0.9793835778717452,0.9539106236321362,1.0048565321113543,student-t,ok
w32_n100,32,100,0,test,generalization_gap_ratio,2,1.0530531189158552,0.15464000921609308,1.0530531189158552,-0.3363322396904338,2.442438477522144,student-t,ok
w32_n100,32,100,0,test,generalization_gap_log,2,0.046273229865307096,0.1473804349784944,0.046273229865307096,-1.2778874420213866,1.3704339017520006,student-t,ok
w32_n100,32,100,0,test,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w32_n100,32,100,1,training,mse,2,79.47805493509748,6.463183429998032,79.47805493509748,21.40865573403014,137.54745413616482,student-t,ok
w32_n100,32,100,1,training,centered_residual_variance,2,57.12032531701638,2.0193639111658923,57.12032531701638,38.9770604136162,75.26359022041656,student-t,ok
w32_n100,32,100,1,training,ncv_vrr_vs_mc,2,1.2050122811417487,0.04408550958195916,1.2050122811417487,0.8089196926171422,1.6011048696663552,student-t,ok
w32_n100,32,100,1,training,generalization_gap_ratio,2,1.2724457792614112,0.20994392375264126,1.2724457792614112,-0.6138255373851411,3.1587170959079636,student-t,ok
w32_n100,32,100,1,training,generalization_gap_log,2,0.2340884920974579,0.16574719009721844,0.2340884920974579,-1.2550909273722295,1.7232679115671454,student-t,ok
w32_n100,32,100,1,training,ncv_setup_cost_s,2,0.004251563500019984,0.0004914597192518434,0.004251563500019984,-0.00016402688784070314,0.00866715388788067,student-t,ok
w32_n100,32,100,1,validation,mse,2,100.45306250145794,8.461884229209046,100.45306250145794,24.426049092168753,176.48007591074713,student-t,ok
w32_n100,32,100,1,validation,centered_residual_variance,2,69.14485133812386,1.386864391362348,69.14485133812386,56.684369154379,81.60533352186872,student-t,ok
w32_n100,32,100,1,validation,ncv_vrr_vs_mc,2,1.0210599104052813,0.003233030819462028,1.0210599104052813,0.9920122809641421,1.0501075398464206,student-t,ok
w32_n100,32,100,1,validation,generalization_gap_ratio,2,1.2724457792614112,0.20994392375264126,1.2724457792614112,-0.6138255373851411,3.1587170959079636,student-t,ok
w32_n100,32,100,1,validation,generalization_gap_log,2,0.2340884920974579,0.16574719009721844,0.2340884920974579,-1.2550909273722295,1.7232679115671454,student-t,ok
w32_n100,32,100,1,validation,ncv_setup_cost_s,2,0.004251563500019984,0.0004914597192518434,0.004251563500019984,-0.00016402688784070314,0.00866715388788067,student-t,ok
w32_n100,32,100,1,test,mse,2,88.67203792049654,22.158173308230236,88.67203792049654,-110.41125057630668,287.7553264172998,student-t,ok
w32_n100,32,100,1,test,centered_residual_variance,2,60.88201349208272,16.460313853137677,60.88201349208272,-87.00803890474391,208.77206588890937,student-t,ok
w32_n100,32,100,1,test,ncv_vrr_vs_mc,2,1.0100295713725547,0.006136527436195305,1.0100295713725547,0.9548950598334267,1.0651640829116826,student-t,ok
w32_n100,32,100,1,test,generalization_gap_ratio,2,1.2724457792614112,0.20994392375264126,1.2724457792614112,-0.6138255373851411,3.1587170959079636,student-t,ok
w32_n100,32,100,1,test,generalization_gap_log,2,0.2340884920974579,0.16574719009721844,0.2340884920974579,-1.2550909273722295,1.7232679115671454,student-t,ok
w32_n100,32,100,1,test,ncv_setup_cost_s,2,0.004251563500019984,0.0004914597192518434,0.004251563500019984,-0.00016402688784070314,0.00866715388788067,student-t,ok
w32_n100,32,100,2,training,mse,2,62.47493432760696,7.294744559885161,62.47493432760696,-3.065745200641345,128.01561385585526,student-t,ok
w32_n100,32,100,2,training,centered_residual_variance,2,46.396635430586,0.5507455285149536,46.396635430586,41.44838317998457,51.34488768118744,student-t,ok
w32_n100,32,100,2,training,ncv_vrr_vs_mc,2,1.4852251330186936,0.12435207875401094,1.4852251330186936,0.3679660329390564,2.602484233098331,student-t,ok
w32_n100,32,100,2,training,generalization_gap_ratio,2,1.53499900903217,0.28832812413951836,1.53499900903217,-1.0555264066386785,4.125524424703018,student-t,ok
w32_n100,32,100,2,training,generalization_gap_log,2,0.41963041147863256,0.1889524237042813,0.41963041147863256,-1.2780397600294768,2.1173005829867417,student-t,ok
w32_n100,32,100,2,training,ncv_setup_cost_s,2,0.012353295000025355,0.0025472588409505247,0.012353295000025355,-0.010532917669889407,0.03523950766994012,student-t,ok
w32_n100,32,100,2,validation,mse,2,94.84732227471224,6.815854949851978,94.84732227471224,33.60929518383548,156.085349365589,student-t,ok
w32_n100,32,100,2,validation,centered_residual_variance,2,66.82974403936969,0.8968155762660647,66.82974403936969,58.77217577258986,74.88731230614951,student-t,ok
w32_n100,32,100,2,validation,ncv_vrr_vs_mc,2,1.0563731754512,0.0036683108881389688,1.0563731754512,1.023414709756373,1.089331641146027,student-t,ok
w32_n100,32,100,2,validation,generalization_gap_ratio,2,1.53499900903217,0.28832812413951836,1.53499900903217,-1.0555264066386785,4.125524424703018,student-t,ok
w32_n100,32,100,2,validation,generalization_gap_log,2,0.41963041147863256,0.1889524237042813,0.41963041147863256,-1.2780397600294768,2.1173005829867417,student-t,ok
w32_n100,32,100,2,validation,ncv_setup_cost_s,2,0.012353295000025355,0.0025472588409505247,0.012353295000025355,-0.010532917669889407,0.03523950766994012,student-t,ok
w32_n100,32,100,2,test,mse,2,84.18778118440866,22.184049387959217,84.18778118440866,-115.1279946647675,283.5035570335848,student-t,ok
w32_n100,32,100,2,test,centered_residual_variance,2,59.40969398104343,16.51345673604519,59.40969398104343,-88.95782827497499,207.77721623706185,student-t,ok
w32_n100,32,100,2,test,ncv_vrr_vs_mc,2,1.0362218791877396,0.014472479383703572,1.0362218791877396,0.9061918108995871,1.1662519474758921,student-t,ok
w32_n100,32,100,2,test,generalization_gap_ratio,2,1.53499900903217,0.28832812413951836,1.53499900903217,-1.0555264066386785,4.125524424703018,student-t,ok
w32_n100,32,100,2,test,generalization_gap_log,2,0.41963041147863256,0.1889524237042813,0.41963041147863256,-1.2780397600294768,2.1173005829867417,student-t,ok
w32_n100,32,100,2,test,ncv_setup_cost_s,2,0.012353295000025355,0.0025472588409505247,0.012353295000025355,-0.010532917669889407,0.03523950766994012,student-t,ok
w16_n100,16,100,0,training,mse,2,115.44586802467724,13.047043560453801,115.44586802467724,-1.777167513699439,232.6689035630539,student-t,ok
w16_n100,16,100,0,training,centered_residual_variance,2,70.43844052973732,3.2751391086906625,70.43844052973732,41.01248312013246,99.86439793934218,student-t,ok
w16_n100,16,100,0,training,ncv_vrr_vs_mc,2,0.9772291697916806,0.024858237587756175,0.9772291697916806,0.7538867662295973,1.2005715733537639,student-t,ok
w16_n100,16,100,0,training,generalization_gap_ratio,2,1.0589995863276893,0.1281657597512984,1.0589995863276893,-0.09252407805769569,2.2105232507130745,student-t,ok
w16_n100,16,100,0,training,generalization_gap_log,2,0.053649419732108,0.12132206675352873,0.053649419732108,-1.0363861026252303,1.1436849420894464,student-t,ok
w16_n100,16,100,0,training,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w16_n100,16,100,0,validation,mse,2,121.42103435615729,0.9793936522109682,121.42103435615729,112.62153151344634,130.22053719886824,student-t,ok
w16_n100,16,100,0,validation,centered_residual_variance,2,73.92747804360506,2.1874436103484736,73.92747804360506,54.274076958067845,93.58087912914229,student-t,ok
w16_n100,16,100,0,validation,ncv_vrr_vs_mc,2,0.9551531272138575,0.012131069975008488,0.9551531272138575,0.8461597878255207,1.0641464666021943,student-t,ok
w16_n100,16,100,0,validation,generalization_gap_ratio,2,1.0589995863276893,0.1281657597512984,1.0589995863276893,-0.09252407805769569,2.2105232507130745,student-t,ok
w16_n100,16,100,0,validation,generalization_gap_log,2,0.053649419732108,0.12132206675352873,0.053649419732108,-1.0363861026252303,1.1436849420894464,student-t,ok
w16_n100,16,100,0,validation,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w16_n100,16,100,0,test,mse,2,107.07933218861058,29.155695669698382,107.07933218861058,-154.87420033383881,369.03286471106,student-t,ok
w16_n100,16,100,0,test,centered_residual_variance,2,63.77565386899141,14.76284187475373,63.77565386899141,-68.86321789633752,196.41452563432034,student-t,ok
w16_n100,16,100,0,test,ncv_vrr_vs_mc,2,0.9596265777309069,0.03269247819877998,0.9596265777309069,0.6658963149341223,1.2533568405276916,student-t,ok
w16_n100,16,100,0,test,generalization_gap_ratio,2,1.0589995863276893,0.1281657597512984,1.0589995863276893,-0.09252407805769569,2.2105232507130745,student-t,ok
w16_n100,16,100,0,test,generalization_gap_log,2,0.053649419732108,0.12132206675352873,0.053649419732108,-1.0363861026252303,1.1436849420894464,student-t,ok
w16_n100,16,100,0,test,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w16_n100,16,100,1,training,mse,2,99.83918806463038,13.16387125332208,99.83918806463038,-18.433502648844723,218.11187877810548,student-t,ok
w16_n100,16,100,1,training,centered_residual_variance,2,61.96620623175144,1.4894655498785183,61.96620623175144,48.58388921275895,75.34852325074394,student-t,ok
w16_n100,16,100,1,training,ncv_vrr_vs_mc,2,1.1108568044914324,0.05320567808635356,1.1108568044914324,0.6328227530022135,1.5888908559806514,student-t,ok
w16_n100,16,100,1,training,generalization_gap_ratio,2,1.1819498191296414,0.1584567147920443,1.1819498191296414,-0.24172727854352405,2.605626916802807,student-t,ok
w16_n100,16,100,1,training,generalization_gap_log,2,0.16265187520411334,0.13446759589727642,0.16265187520411334,-1.0454915405505478,1.3707952909587744,student-t,ok
w16_n100,16,100,1,training,ncv_setup_cost_s,2,0.0027410160000727046,0.00027083179662443224,0.0027410160000727046,0.000307688850245669,0.00517434314989974,student-t,ok
w16_n100,16,100,1,validation,mse,2,116.96195837866668,0.2611545013164924,116.96195837866668,114.61557827753629,119.30833847979707,student-t,ok
w16_n100,16,100,1,validation,centered_residual_variance,2,71.97609136954179,1.7977426440076218,71.97609136954179,55.82401455068959,88.128168188394,student-t,ok
w16_n100,16,100,1,validation,ncv_vrr_vs_mc,2,0.9809635859147521,0.007933132571488498,0.9809635859147521,0.9096872176670856,1.0522399541624186,student-t,ok
w16_n100,16,100,1,validation,generalization_gap_ratio,2,1.1819498191296414,0.1584567147920443,1.1819498191296414,-0.24172727854352405,2.605626916802807,student-t,ok
w16_n100,16,100,1,validation,generalization_gap_log,2,0.16265187520411334,0.13446759589727642,0.16265187520411334,-1.0454915405505478,1.3707952909587744,student-t,ok
w16_n100,16,100,1,validation,ncv_setup_cost_s,2,0.0027410160000727046,0.00027083179662443224,0.0027410160000727046,0.000307688850245669,0.00517434314989974,student-t,ok
w16_n100,16,100,1,test,mse,2,103.66913466874004,28.92666908804365,103.66913466874004,-156.22667565816764,363.5649449956477,student-t,ok
w16_n100,16,100,1,test,centered_residual_variance,2,62.487539156498414,14.65679353027193,62.487539156498414,-69.19852603649285,194.17360434948966,student-t,ok
w16_n100,16,100,1,test,ncv_vrr_vs_mc,2,0.9797186711557122,0.03028228258367801,0.9797186711557122,0.7076431568032342,1.2517941855081902,student-t,ok
w16_n100,16,100,1,test,generalization_gap_ratio,2,1.1819498191296414,0.1584567147920443,1.1819498191296414,-0.24172727854352405,2.605626916802807,student-t,ok
w16_n100,16,100,1,test,generalization_gap_log,2,0.16265187520411334,0.13446759589727642,0.16265187520411334,-1.0454915405505478,1.3707952909587744,student-t,ok
w16_n100,16,100,1,test,ncv_setup_cost_s,2,0.0027410160000727046,0.00027083179662443224,0.0027410160000727046,0.000307688850245669,0.00517434314989974,student-t,ok
w16_n100,16,100,2,training,mse,2,87.90198303093783,13.68281346190174,87.90198303093783,-35.03321844038297,210.83718450225862,student-t,ok
w16_n100,16,100,2,training,centered_residual_variance,2,55.766098030912424,0.2167886700785081,55.766098030912424,53.81832910846035,57.7138669533645,student-t,ok
w16_n100,16,100,2,training,ncv_vrr_vs_mc,2,1.23525498924591,0.09359317636981801,1.23525498924591,0.39435366252671467,2.0761563159651053,student-t,ok
w16_n100,16,100,2,training,generalization_gap_ratio,2,1.3002808003600048,0.19620186305974632,1.3002808003600048,-0.46252299956448906,3.0630846002844985,student-t,ok
w16_n100,16,100,2,training,generalization_gap_log,2,0.2568555008036395,0.15146845439860718,0.2568555008036395,-1.1040345683250439,1.6177455699323229,student-t,ok
w16_n100,16,100,2,training,ncv_setup_cost_s,2,0.008706184000061512,0.00027576174521936144,0.008706184000061512,0.006228563019477491,0.011183804980645532,student-t,ok
w16_n100,16,100,2,validation,mse,2,112.95496410213737,0.5449668021020332,112.95496410213737,108.05863164842552,117.85129655584922,student-t,ok
w16_n100,16,100,2,validation,centered_residual_variance,2,70.29202548764464,1.3570430105373,70.29202548764464,58.09947778024765,82.48457319504162,student-t,ok
w16_n100,16,100,2,validation,ncv_vrr_vs_mc,2,1.0043876085888268,0.0024252109270954413,1.0043876085888268,0.9825979529187356,1.026177264258918,student-t,ok
w16_n100,16,100,2,validation,generalization_gap_ratio,2,1.3002808003600048,0.19620186305974632,1.3002808003600048,-0.46252299956448906,3.0630846002844985,student-t,ok
w16_n100,16,100,2,validation,generalization_gap_log,2,0.2568555008036395,0.15146845439860718,0.2568555008036395,-1.1040345683250439,1.6177455699323229,student-t,ok
w16_n100,16,100,2,validation,ncv_setup_cost_s,2,0.008706184000061512,0.00027576174521936144,0.008706184000061512,0.006228563019477491,0.011183804980645532,student-t,ok
w16_n100,16,100,2,test,mse,2,100.52775119600344,28.954633801725,100.52775119600344,-159.6193121148082,360.6748145068151,student-t,ok
w16_n100,16,100,2,test,centered_residual_variance,2,61.33596874406584,14.692855056724826,61.33596874406584,-70.67409640932786,193.34603389745953,student-t,ok
w16_n100,16,100,2,test,ncv_vrr_vs_mc,2,0.9986477864948561,0.02574040081566564,0.9986477864948561,0.767379460792885,1.2299161121968272,student-t,ok
w16_n100,16,100,2,test,generalization_gap_ratio,2,1.3002808003600048,0.19620186305974632,1.3002808003600048,-0.46252299956448906,3.0630846002844985,student-t,ok
w16_n100,16,100,2,test,generalization_gap_log,2,0.2568555008036395,0.15146845439860718,0.2568555008036395,-1.1040345683250439,1.6177455699323229,student-t,ok
w16_n100,16,100,2,test,ncv_setup_cost_s,2,0.008706184000061512,0.00027576174521936144,0.008706184000061512,0.006228563019477491,0.011183804980645532,student-t,ok
w8_n100,8,100,0,training,mse,2,95.98030471856985,7.0108579510131825,95.98030471856985,32.99024517457121,158.9703642625685,student-t,ok
w8_n100,8,100,0,training,centered_residual_variance,2,67.5515082046267,3.836444548017539,67.5515082046267,33.082421510044576,102.02059489920882,student-t,ok
w8_n100,8,100,0,training,ncv_vrr_vs_mc,2,1.0191575299642808,0.01541927990089589,1.0191575299642808,0.8806207965331533,1.1576942633954082,student-t,ok
w8_n100,8,100,0,training,generalization_gap_ratio,2,1.0878514671509352,0.07080288377155747,1.0878514671509352,0.4517127954192257,1.7239901388826446,student-t,ok
w8_n100,8,100,0,training,generalization_gap_log,2,0.08314448041835534,0.06513107454839505,0.08314448041835534,-0.5020350072611983,0.668323968097909,student-t,ok
w8_n100,8,100,0,training,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w8_n100,8,100,0,validation,mse,2,104.66050978601228,14.422454467344059,104.66050978601228,-24.920102460927183,234.24112203295175,student-t,ok
w8_n100,8,100,0,validation,centered_residual_variance,2,70.60606798203943,2.437678208330506,70.60606798203943,48.70439823423686,92.507737729842,student-t,ok
w8_n100,8,100,0,validation,ncv_vrr_vs_mc,2,1.0007849940028084,0.051441980423469896,1.0007849940028084,0.5385971373129862,1.4629728506926307,student-t,ok
w8_n100,8,100,0,validation,generalization_gap_ratio,2,1.0878514671509352,0.07080288377155747,1.0878514671509352,0.4517127954192257,1.7239901388826446,student-t,ok
w8_n100,8,100,0,validation,generalization_gap_log,2,0.08314448041835534,0.06513107454839505,0.08314448041835534,-0.5020350072611983,0.668323968097909,student-t,ok
w8_n100,8,100,0,validation,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w8_n100,8,100,0,test,mse,2,92.78711031850413,14.257153048572203,92.78711031850413,-35.30832760542084,220.8825482424291,student-t,ok
w8_n100,8,100,0,test,centered_residual_variance,2,62.55208760471132,18.311309030600214,62.55208760471132,-101.96849664124082,227.07267185066345,student-t,ok
w8_n100,8,100,0,test,ncv_vrr_vs_mc,2,0.9864959845413601,0.0289715867239765,0.9864959845413601,0.7261966052672915,1.2467953638154288,student-t,ok
w8_n100,8,100,0,test,generalization_gap_ratio,2,1.0878514671509352,0.07080288377155747,1.0878514671509352,0.4517127954192257,1.7239901388826446,student-t,ok
w8_n100,8,100,0,test,generalization_gap_log,2,0.08314448041835534,0.06513107454839505,0.08314448041835534,-0.5020350072611983,0.668323968097909,student-t,ok
w8_n100,8,100,0,test,ncv_setup_cost_s,2,0.0,0.0,0.0,0.0,0.0,student-t,ok
w8_n100,8,100,1,training,mse,2,88.53802686510363,8.816471118783632,88.53802686510363,9.325176651832905,167.75087707837434,student-t,ok
w8_n100,8,100,1,training,centered_residual_variance,2,62.84244399855585,5.226522821441554,62.84244399855585,15.8839995355506,109.8008884615611,student-t,ok
w8_n100,8,100,1,training,ncv_vrr_vs_mc,2,1.0965139651271496,0.012402736924856586,1.0965139651271496,0.9850797950349766,1.2079481352193226,student-t,ok
w8_n100,8,100,1,training,generalization_gap_ratio,2,1.159380991172347,0.04396140204619953,1.159380991172347,0.7644034646161872,1.5543585177285066,student-t,ok
w8_n100,8,100,1,training,generalization_gap_log,2,0.14752666154996327,0.03792708467383885,0.14752666154996327,-0.19323467445601508,0.48828799755594166,student-t,ok
w8_n100,8,100,1,training,ncv_setup_cost_s,2,0.004153693500143163,0.00010243785244173804,0.004153693500143163,0.003233325911760927,0.005074061088525399,student-t,ok
w8_n100,8,100,1,validation,mse,2,102.84309755904853,14.113904819731772,102.84309755904853,-23.965306092141375,229.65150121023845,student-t,ok
w8_n100,8,100,1,validation,centered_residual_variance,2,69.74017291211686,2.3439219551430512,69.74017291211686,48.6808696781083,90.79947614612541,student-t,ok
w8_n100,8,100,1,validation,ncv_vrr_vs_mc,2,1.0131712972092874,0.05115156006496306,1.0131712972092874,0.5535927639151119,1.472749830503463,student-t,ok
w8_n100,8,100,1,validation,generalization_gap_ratio,2,1.159380991172347,0.04396140204619953,1.159380991172347,0.7644034646161872,1.5543585177285066,student-t,ok
w8_n100,8,100,1,validation,generalization_gap_log,2,0.14752666154996327,0.03792708467383885,0.14752666154996327,-0.19323467445601508,0.48828799755594166,student-t,ok
w8_n100,8,100,1,validation,ncv_setup_cost_s,2,0.004153693500143163,0.00010243785244173804,0.004153693500143163,0.003233325911760927,0.005074061088525399,student-t,ok
w8_n100,8,100,1,test,mse,2,90.98266322578526,13.997317484141284,90.98266322578526,-34.77824477476753,216.74357122633805,student-t,ok
w8_n100,8,100,1,test,centered_residual_variance,2,61.81927219107,18.062291688300412,61.81927219107,-100.46398000100903,224.10252438314905,student-t,ok
