monitoring_dates,ncv_epoch,replications,ncv_beats_gcv_count,advantage_geometric_mean,advantage_ci95_lower,advantage_ci95_upper,advantage_median,advantage_min,advantage_max,ncv_vrr_geometric_mean,ncv_vrr_ci95_lower,ncv_vrr_ci95_upper,gcv_vrr_geometric_mean,gcv_vrr_ci95_lower,gcv_vrr_ci95_upper
12,25,2,0,0.0013841509630429117,4.16605677545304e-05,0.04598770472311384,0.0014370956884149685,0.0010506113689810882,0.0018235800078488485,1.707431809586863,0.8274313861211336,3.523341552289479,1233.558950703795,76.61485985228173,19861.260436882872
12,1000,2,0,0.03702322973590083,0.0008613744144996919,1.5913167572703448,0.0386567882135473,0.027537987248076348,0.04977558917901826,45.67033642468341,17.107981580045877,121.918510338855,1233.558950703795,76.61485985228173,19861.260436882872
252,25,2,0,0.0008808757446073073,0.00023052731370491703,0.0033659442127136003,0.0008857827891348291,0.000792674937210306,0.0009788906410593521,1.207678887967289,0.8283446046465344,1.7607264998898184,1370.998004384455,246.0957616343652,7637.8216168501585
252,1000,2,0,0.0008875486159614752,0.0002454230829372875,0.003209732908034655,0.0008920946355561717,0.0008021485789835313,0.000982040692128812,1.2168273812773673,0.7899016646456785,1.8744977281324133,1370.998004384455,246.0957616343652,7637.8216168501585
