config_id,replication,checkpoint,split,train_seed,validation_seed,test_seed,pilot_seed,network_init_seed,train_paths,validation_paths,test_paths,hidden_width,parameter_count,parameter_count_formula,parameter_to_training_path_ratio,mse,payoff_mean,network_output_mean,analytic_eh,payoff_variance,network_output_variance,payoff_network_covariance,payoff_network_correlation,centered_residual_mean,centered_residual_variance,ncv_price_estimate,estimator_variance_at_reporting_n,standard_error,ncv_vrr_vs_mc,generalization_gap_ratio,generalization_gap_log,optimizer_cumulative_runtime_s,training_data_generation_runtime_s,validation_tuning_overhead_runtime_s,total_ncv_setup_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,inference_runtime_per_observation_s,training_continuous_no_reinit_between_checkpoints
w8_n100,0,0,training,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,91.02287951947282,6.300217984482836,1.1202049929077897,0.8908002312967405,65.37394049012117,1.4573859284079602,0.996297084725894,0.1020702648986759,5.180012991575046,64.83873224907734,6.070813222871785,0.12967746449815468,0.36010757350846523,1.008254452585344,1.0377862679085035,0.03708985593921822,0.0,0.0003314479999971809,0.008831189999909839,0.0003314479999971809,0.0,True,1.9835000011880765e-07,True
w8_n100,0,0,validation,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,94.46229443079906,5.60351939811515,0.8607167993170549,0.8908002312967405,69.75555187904833,0.9674939515032193,-0.8033604714745278,-0.09779056156501817,4.742802598798094,72.32976677350062,5.6336028300948335,0.14465953354700126,0.3803413382042521,0.964410020807707,1.0377862679085035,0.03708985593921822,0.0,0.0003314479999971809,0.008831189999909839,0.0003314479999971809,0.0,True,1.9835000011880765e-07,True
w8_n100,0,0,test,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,102.868439919564,6.149411986176468,0.9035277133681086,0.8908002312967405,72.9338871112683,1.0438012095737559,-0.7612250359045671,-0.0872447867006185,5.24588427280836,75.5001383926512,6.1366845041051,0.1510002767853024,0.38858754069746293,0.9660099791071022,1.0377862679085035,0.03708985593921822,0.0,0.0003314479999971809,0.008831189999909839,0.0003314479999971809,0.0,True,1.9835000011880765e-07,True
w8_n100,0,1,training,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,82.3038403508764,6.300217984482836,1.4269671778771482,0.9971998008023714,65.37394049012117,1.8373820987255005,4.032294159679186,0.3679172366675537,4.873250806605688,59.146734269488284,5.87045060740806,0.11829346853897657,0.34393817546032396,1.1052840245119886,1.1282955856750112,0.12070816278645545,0.0009171599999717728,0.0003314479999971809,0.008831189999909839,0.0012486079999689537,0.0012486079999689537,True,2.0233600025676424e-07,True
w8_n100,0,1,validation,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,92.8630597519947,5.60351939811515,0.9320665608352938,0.9971998008023714,69.75555187904833,1.0268900809757429,-0.3075670305732312,-0.03634029184598146,4.671452837279855,71.39757602117054,5.668652638082226,0.14279515204234108,0.37788245797118064,0.9770016822190809,1.1282955856750112,0.12070816278645545,0.0009171599999717728,0.0003314479999971809,0.008831189999909839,0.0012486079999689537,0.0012486079999689537,True,2.0233600025676424e-07,True
w8_n100,0,1,test,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,100.8802613372426,6.149411986176468,1.0076027042348248,0.9971998008023714,72.9338871112683,1.1235879930093025,-0.26688301167950973,-0.029481712370704797,5.141809281941644,74.59124112763664,6.139009082744014,0.14918248225527328,0.38624148178992024,0.9777808494494367,1.1282955856750112,0.12070816278645545,0.0009171599999717728,0.0003314479999971809,0.008831189999909839,0.0012486079999689537,0.0012486079999689537,True,2.0233600025676424e-07,True
w8_n100,0,2,training,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,74.05411847197095,6.300217984482836,1.7492236247593569,1.1128893034270253,65.37394049012117,2.647090967167264,7.069824410595718,0.537429947106281,4.550994359723479,53.881382636097,5.6638836631505045,0.107762765272194,0.32827239492865373,1.213293670127999,1.2322179982966417,0.20881579612746465,0.005171960000097897,0.0003314479999971809,0.008831189999909839,0.005503408000095078,0.005503408000095078,True,2.261219997308217e-07,True
w8_n100,0,2,validation,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,91.25081762915441,5.60351939811515,1.0182648473998357,1.1128893034270253,69.75555187904833,1.1433610905849227,0.15987943240511024,0.017902410197291083,4.585254550715313,70.57915410482305,5.698143854142338,0.1411583082096461,0.375710404713053,0.9883308005568965,1.2322179982966417,0.20881579612746465,0.005171960000097897,0.0003314479999971809,0.008831189999909839,0.005503408000095078,0.005503408000095078,True,2.261219997308217e-07,True
w8_n100,0,2,test,1042,2042,3042,4042,85142,100,200,500,8,2033,2033,20.33,98.9438436788381,6.149411986176468,1.1191066509994567,1.1128893034270253,72.9338871112683,1.2694120861250493,0.2079261950254343,0.02160942502445431,5.030305335177013,73.78744680734249,6.143194638604037,0.14757489361468498,0.38415477820103316,0.9884321828033593,1.2322179982966417,0.20881579612746465,0.005171960000097897,0.0003314479999971809,0.008831189999909839,0.005503408000095078,0.005503408000095078,True,2.261219997308217e-07,True
w32_n200,0,0,training,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,77.51399451738357,5.202904719236872,0.10815620512317228,0.09314692038365258,50.99452317302162,1.0441890466709933,0.1110485242584546,0.015218135871339671,5.094748514113699,51.8166151711757,5.187895434497352,0.10363323034235139,0.321921155474988,0.9841345870347126,1.2808591160500888,0.24753103720213507,0.0,0.0005612259999452363,0.008831189999909839,0.0005612259999452363,0.0,True,3.7279600019246574e-07,True
w32_n200,0,0,validation,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,99.28450649904735,5.60351939811515,0.19811423827640895,0.09314692038365258,69.75555187904833,1.230717661470171,0.284038510442136,0.03065551527798925,5.40540515983874,70.41819251963425,5.498552080222392,0.14083638503926849,0.375281740881792,0.9905899226197667,1.2808591160500888,0.24753103720213507,0.0,0.0005612259999452363,0.008831189999909839,0.0005612259999452363,0.0,True,3.7279600019246574e-07,True
w32_n200,0,0,test,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,109.27302416217968,6.149411986176468,0.2244978360645839,0.09314692038365258,72.9338871112683,1.3605225967979018,-0.011320434535868912,-0.0011364374518887319,5.924914150111885,74.31705057713793,6.018061070495536,0.14863410115427586,0.3855309341081152,0.9813883428482678,1.2808591160500888,0.24753103720213507,0.0,0.0005612259999452363,0.008831189999909839,0.0005612259999452363,0.0,True,3.7279600019246574e-07,True
w32_n200,0,1,training,1042,2042,3042,4042,5042,200,200,500,32,8129,8129,40.645,63.515360562622654,5.202904719236872,0.7365648555739943,0.3998049232760049,50.99452317302162,1.2881589332964027,4.248291412516532,0.5241647449472635,4.466339863662877,43.786099281284955,4.866144786938881,0.08757219856256991,0.29592600183588114,1.16462813564253,1.475778286322219,0.3891855023764287,0.002370417999827623,0.0005612259999452363,0.008831189999909839,0.0029316439997728594,0.0029316439997728594,True,3.5851000029651913e-07,True
