contract_id,method,target_definition,initial_cost_s,baseline_marginal_cost_s,proposed_marginal_cost_s,baseline_setup_cost_s,proposed_setup_cost_s,break_even_q,verified_q,verified_q_minus_1,q_minus_1_verification_status,cost_baseline_q_minus_1,cost_proposed_q_minus_1,cost_baseline_q,cost_proposed_q,failure_reason,break_even_q_mean_runtime_sensitivity,break_even_q_mean_runtime_sensitivity_reason
reference,MC,fixed_se_0.001,0.0,0.42918466085464385,593.4621738221673,0.0008297299999640018,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
reference,AV,fixed_se_0.001,0.0,0.42918466085464385,187.5751429993362,0.0008297299999640018,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
reference,NCV_SCRATCH,fixed_se_0.001,0.13335063299996364,0.42918466085464385,1355.1955506001061,0.0008297299999640018,0.13335063299996364,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,MC,fixed_se_0.001,0.0,1.024714894941485,975.0553613391987,0.0010813009998855705,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,AV,fixed_se_0.001,0.0,1.024714894941485,17.779514860116233,0.0010813009998855705,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_SCRATCH,fixed_se_0.001,0.18820887600008973,1.024714894941485,2353.877433726023,0.0010813009998855705,0.18820887600008973,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,1.024714894941485,1271.0168627219728,0.0010813009998855705,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_low,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791339704997199,1.024714894941485,967.65840377522,0.0010813009998855705,0.6791339704997199,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,MC,fixed_se_0.001,0.0,0.4061647144154131,26.67134266729561,0.001059244499970191,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,AV,fixed_se_0.001,0.0,0.4061647144154131,46.85234527102629,0.001059244499970191,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_SCRATCH,fixed_se_0.001,0.1842747360000203,0.4061647144154131,95.8039705653839,0.001059244499970191,0.1842747360000203,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,0.4061647144154131,140.91967041798497,0.001059244499970191,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
strike_high,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791318459999047,0.4061647144154131,29.8426638514071,0.001059244499970191,0.6791318459999047,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,MC,fixed_se_0.001,0.0,0.049198503914356026,169.22820805449157,0.0010511995000115348,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,AV,fixed_se_0.001,0.0,0.049198503914356026,42.02301494694671,0.0010511995000115348,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_SCRATCH,fixed_se_0.001,0.180025477000072,0.049198503914356026,387.94476311686594,0.0010511995000115348,0.180025477000072,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,0.049198503914356026,236.70464749909436,0.0010511995000115348,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_low,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791403824998952,0.049198503914356026,169.71450451489332,0.0010511995000115348,0.6791403824998952,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,MC,fixed_se_0.001,0.0,16.424379018478735,3149.690370885666,0.0010594394998406642,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,AV,fixed_se_0.001,0.0,16.424379018478735,1823.1308982051191,0.0010594394998406642,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_SCRATCH,fixed_se_0.001,0.18478019149995362,16.424379018478735,8266.082602061659,0.0010594394998406642,0.18478019149995362,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,16.424379018478735,5198.654787909383,0.0010594394998406642,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
volatility_high,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791366899998366,16.424379018478735,3116.1732038250657,0.0010594394998406642,0.6791366899998366,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,MC,fixed_se_0.001,0.0,0.13538892423068208,258.6717192987849,0.0010535439998875518,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,AV,fixed_se_0.001,0.0,0.13538892423068208,90.38679276029382,0.0010535439998875518,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_SCRATCH,fixed_se_0.001,0.18918471449990193,0.13538892423068208,610.3690165613544,0.0010535439998875518,0.18918471449990193,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,0.13538892423068208,350.4954786633715,0.0010535439998875518,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_short,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791263659998776,0.13538892423068208,289.8963631659614,0.0010535439998875518,0.6791263659998776,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,MC,fixed_se_0.001,0.0,3.863775908313737,1310.6323919295062,0.0010417920001373204,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,AV,fixed_se_0.001,0.0,3.863775908313737,499.0917762249653,0.0010417920001373204,0.0,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_SCRATCH,fixed_se_0.001,0.18664895799997794,3.863775908313737,2108.4787482814418,0.0010417920001373204,0.18664895799997794,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_TRANSFER_BETA1,fixed_se_0.001,0.6784514414998739,3.863775908313737,2551.194359104326,0.0010417920001373204,0.6784514414998739,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
maturity_long,NCV_TRANSFER_BETA,fixed_se_0.001,0.6791231304999883,3.863775908313737,1330.6922323226268,0.0010417920001373204,0.6791231304999883,NA,False,False,not_verified,NA,NA,NA,NA,proposed_marginal_above_baseline_no_long_run_break_even,NA,proposed_marginal_above_baseline_no_long_run_break_even
