base_seed,replication,contract_id,method,target_training_runtime_s,ncv_setup_cost_s,pilot_runtime_s,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,pricing_observations
42,0,maturity_short,GCV,0.0,0.0,0.001048554999897533,0.002111345999992409,0.002111345999992409,0.003159900999889942,200
42,0,maturity_short,NCV_SCRATCH,0.19014464700012468,0.19014464700012468,0.0,0.004535939000106737,0.004535939000106737,0.19468058600023141,200
42,0,maturity_short,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.002484245000005103,0.002484245000005103,1.176211627999919,200
42,0,maturity_short,NCV_TRANSFER_BETA,0.0,0.0,0.0006741629999851284,0.001857901999983369,0.001857901999983369,1.1762594479998825,200
42,0,maturity_long,MC,0.0,0.0,0.0,0.0016042160000324657,0.0016042160000324657,0.0016042160000324657,200
42,0,maturity_long,AV,0.0,0.0,0.0,0.002472812999940288,0.002472812999940288,0.002472812999940288,200
42,0,maturity_long,GCV,0.0,0.0,0.0010433150000608293,0.0021499779998066515,0.0021499779998066515,0.003193292999867481,200
42,0,maturity_long,NCV_SCRATCH,0.18352746000005027,0.18352746000005027,0.0,0.004135859999905733,0.004135859999905733,0.187663319999956,200
42,0,maturity_long,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.002487710999957926,0.002487710999957926,1.176215093999872,200
42,0,maturity_long,NCV_TRANSFER_BETA,0.0,0.0,0.0006705270000111341,0.0018507269999190612,0.0018507269999190612,1.1762486369998442,200
42,1,reference,MC,0.0,0.0,0.0,0.0012812009999834117,0.0012812009999834117,0.0012812009999834117,200
42,1,reference,AV,0.0,0.0,0.0,0.0018402480000077048,0.0018402480000077048,0.0018402480000077048,200
42,1,reference,GCV,0.0,0.0,0.0008308669998768892,0.0014679100002013001,0.0014679100002013001,0.0022987770000781893,200
42,1,reference,NCV_SCRATCH,0.13133300299978146,0.13133300299978146,0.0,0.004410763999885603,0.004410763999885603,0.13574376699966706,200
42,1,strike_low,MC,0.0,0.0,0.0,0.0016484190000483068,0.0016484190000483068,0.0016484190000483068,200
42,1,strike_low,AV,0.0,0.0,0.0,0.002439791000142577,0.002439791000142577,0.002439791000142577,200
42,1,strike_low,GCV,0.0,0.0,0.0010811549998379633,0.0021180090000143537,0.0021180090000143537,0.003199163999852317,200
42,1,strike_low,NCV_SCRATCH,0.18909127400024772,0.18909127400024772,0.0,0.004283335999843985,0.004283335999843985,0.1933746100000917,200
42,1,strike_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.0024819309999202233,0.0024819309999202233,0.18565743099975407,200
42,1,strike_low,NCV_TRANSFER_BETA,0.0,0.0,0.0006811859998379077,0.001892996999913521,0.001892996999913521,0.18574968299958527,200
42,1,strike_high,MC,0.0,0.0,0.0,0.001629782999998497,0.001629782999998497,0.001629782999998497,200
42,1,strike_high,AV,0.0,0.0,0.0,0.002459238000028563,0.002459238000028563,0.002459238000028563,200
42,1,strike_high,GCV,0.0,0.0,0.0010672099999737839,0.002132004000031884,0.002132004000031884,0.003199214000005668,200
42,1,strike_high,NCV_SCRATCH,0.1889730350001173,0.1889730350001173,0.0,0.002590304000023025,0.002590304000023025,0.19156333900014033,200
42,1,strike_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.0024658799998178438,0.0024658799998178438,0.1856413799996517,200
42,1,strike_high,NCV_TRANSFER_BETA,0.0,0.0,0.0006762069999695086,0.0019224620000386494,0.0019224620000386494,0.185774168999842,200
42,1,volatility_low,MC,0.0,0.0,0.0,0.0016044369999690389,0.0016044369999690389,0.0016044369999690389,200
42,1,volatility_low,AV,0.0,0.0,0.0,0.0024281490000248596,0.0024281490000248596,0.0024281490000248596,200
42,1,volatility_low,GCV,0.0,0.0,0.0010376740001447615,0.0021110249999765074,0.0021110249999765074,0.003148699000121269,200
42,1,volatility_low,NCV_SCRATCH,0.17915559700008998,0.17915559700008998,0.0,0.00450868799998716,0.00450868799998716,0.18366428500007714,200
42,1,volatility_low,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.002489484000079756,0.002489484000079756,0.1856649839999136,200
42,1,volatility_low,NCV_TRANSFER_BETA,0.0,0.0,0.0006995809999352787,0.0018541839999670628,0.0018541839999670628,0.1857292649997362,200
42,1,volatility_high,MC,0.0,0.0,0.0,0.0016090050000912015,0.0016090050000912015,0.0016090050000912015,200
42,1,volatility_high,AV,0.0,0.0,0.0,0.0024887029999263177,0.0024887029999263177,0.0024887029999263177,200
42,1,volatility_high,GCV,0.0,0.0,0.0010612879998461722,0.00213069300002644,0.00213069300002644,0.0031919809998726123,200
42,1,volatility_high,NCV_SCRATCH,0.17972274999988258,0.17972274999988258,0.0,0.004901583999981085,0.004901583999981085,0.18462433399986367,200
42,1,volatility_high,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.0034903200000826473,0.0034903200000826473,0.1866658199999165,200
42,1,volatility_high,NCV_TRANSFER_BETA,0.0,0.0,0.0006966349999402155,0.0018615879998833407,0.0018615879998833407,0.1857337229996574,200
42,1,maturity_short,MC,0.0,0.0,0.0,0.0016155670000443934,0.0016155670000443934,0.0016155670000443934,200
42,1,maturity_short,AV,0.0,0.0,0.0,0.0024565429998801847,0.0024565429998801847,0.0024565429998801847,200
42,1,maturity_short,GCV,0.0,0.0,0.0010585329998775705,0.0021378160001859214,0.0021378160001859214,0.003196349000063492,200
42,1,maturity_short,NCV_SCRATCH,0.18822478199967918,0.18822478199967918,0.0,0.0043376679998345935,0.0043376679998345935,0.19256244999951377,200
42,1,maturity_short,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.0024889530000109517,0.0024889530000109517,0.1856644529998448,200
42,1,maturity_short,NCV_TRANSFER_BETA,0.0,0.0,0.0006756860000223242,0.0018462590001036006,0.0018462590001036006,0.18569744499995977,200
42,1,maturity_long,MC,0.0,0.0,0.0,0.0016019519998735632,0.0016019519998735632,0.0016019519998735632,200
42,1,maturity_long,AV,0.0,0.0,0.0,0.002441345000079309,0.002441345000079309,0.002441345000079309,200
42,1,maturity_long,GCV,0.0,0.0,0.0010402690002138115,0.002110724999965896,0.002110724999965896,0.0031509940001797077,200
42,1,maturity_long,NCV_SCRATCH,0.1897704559999056,0.1897704559999056,0.0,0.0018665479999526724,0.0018665479999526724,0.19163700399985828,200
42,1,maturity_long,NCV_TRANSFER_BETA1,0.0,0.0,0.0,0.004602003000172772,0.004602003000172772,0.18777750300000662,200
42,1,maturity_long,NCV_TRANSFER_BETA,0.0,0.0,0.0006728510002176336,0.0018364099998962047,0.0018364099998962047,0.18568476099994768,200
