base_seed,replication,contract_id,K,sigma,T,method,monitoring_dates,experiment_role,ncv_epoch,ncv_epoch_source,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,pilot_runtime_s,target_training_paths,target_training_runtime_s,shared_reference_training_paths,shared_reference_training_runtime_s,training_paths,total_simulated_paths,pricing_runtime_s,marginal_runtime_s,standalone_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error,training_data_generation_runtime_s,optimizer_cumulative_training_runtime_s,validation_generation_and_evaluation_runtime_s,ncv_setup_cost_s,setup_cost_excludes_validation_generation_and_evaluation_runtime,validation_generation_and_evaluation_runtime_cost_scope,n_pricing,payoff_variance,control_variance,payoff_control_covariance,optimal_residual_variance,optimal_residual_variance_status,observed_residual_variance,residual_variance_beta_one,variance_improvement_from_estimating_beta,variance_improvement_from_estimating_beta_definition,e_h0,training_runtime_s,end_to_end_runtime_s,var_c0_pilot
42,0,strike_high,120.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.35630995100334867,3.5359631786675,0.0176798158933375,0.13296546880050286,0.09569763215436305,0.6169222698523342,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016022520001115481,0.0016022520001115481,0.0016022520001115481,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.5006748507533305,3.080683640352653,0.015403418201763266,0.12411050802314551,0.25741825502796534,0.7439314464786957,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0024527549999220355,0.0024527549999220355,0.0024527549999220355,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,0.5446270872891837,0.05288023362711601,0.00026440116813558005,0.016260417218988573,0.5127566695399661,0.5764975050384014,200,200,50,0.0010512789999665983,0,0.0,0,0.0,0,250,0.0021233689999462513,0.0021233689999462513,0.0031746479999128496,1.0869030965865827,0.9991595793569571,,,,,,,,,,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.41962473420218865,5.217073969695608,0.026085369848478042,0.16150965868479208,0.1030658031799962,0.7361836652243812,200,200,0,0.0,100,0.17957643699992332,0,0.0,100,300,0.004099191000022984,0.004099191000022984,0.1836756279999463,nan,nan,,,,0.0011762439999074559,0.17840019300001586,0.0,0.17957643699992332,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.6578713193358783,11.215913958604299,0.05607956979302149,0.23681125351853846,0.1937212624395429,1.1220213762322135,200,200,0,0.0,0,0.0,100,1.173727382999914,0,200,0.0024819810000735743,0.0024819810000735743,1.1762093639999875,1.0,0.21109550729710932,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,3.5359631786675,10.217638109919063,1.2688436649911319,3.3783960159956092,ok,11.215913958604299,11.215913958604299,1.0,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762093639999875,
42,0,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,0.37532721783967715,3.4165643611898764,0.01708282180594938,0.13070126933564716,0.11915272994180875,0.6315017057375456,200,200,50,0.0006846020000921271,0,0.0,100,1.173727382999914,0,250,0.0018655650001164759,0.0018655650001164759,1.1762775500001226,0.06306267590402445,0.07864871304527789,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,3.5359631786675,10.217638109919063,1.2688436649911319,3.3783960159956092,ok,3.4165643611898764,11.215913958604299,3.282804821712232,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762775500001226,8.786302877572206
42,0,volatility_low,100.0,0.1,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.5551496507129996,19.730887721880997,0.09865443860940498,0.31409304132598187,2.939527289714075,4.170772011711924,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016028239999741345,0.0016028239999741345,0.0016028239999741345,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.6184105791527292,3.2161316280963015,0.016080658140481506,0.12680953489577,3.36986389075702,3.8669572675484383,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0026423009999234637,0.0026423009999234637,0.0026423009999234637,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.6528860465681254,0.005967650485293626,2.983825242646813e-05,0.005462440153124621,3.642179663868001,3.66359242926825,200,200,50,0.0010647249998783082,0,0.0,0,0.0,0,250,0.0021283979999680014,0.0021283979999680014,0.0031931229998463095,1.0205477092632267,0.9998944790719478,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,3.5767200007995643,15.531029306912632,0.07765514653456317,0.2786667302254848,3.030533209557614,4.122906792041515,200,200,0,0.0,100,0.180895357000054,0,0.0,100,300,0.0045443050000812946,0.0045443050000812946,0.18543966200013529,nan,nan,,,,0.0012119400000756286,0.17968341699997836,0.0,0.180895357000054,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,3.740265541383474,21.200155911741557,0.10600077955870779,0.3255776091175617,3.102133427513053,4.378397655253895,200,200,0,0.0,0,0.0,100,1.173727382999914,0,200,0.002471550999871397,0.002471550999871397,1.1761989339997854,1.0,0.3177595516357671,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,19.730887721880997,10.705895563471511,4.618313686805476,17.73863764029897,ok,21.200155911741557,21.200155911741557,1.0,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1761989339997854,
42,0,volatility_low,100.0,0.1,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,3.6828898348214993,18.454997449318412,0.09227498724659206,0.30376798258966015,3.0875045889457655,4.278275080697233,200,200,50,0.0006783010001072398,0,0.0,100,1.173727382999914,0,250,0.0018659170000319136,0.0018659170000319136,1.1762716010000531,0.690055206205342,0.49396973281796897,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,19.730887721880997,10.705895563471511,4.618313686805476,17.73863764029897,ok,18.454997449318412,21.200155911741557,1.1487487857943068,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762716010000531,8.979794879138979
42,0,volatility_high,100.0,0.5,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,11.628292129380181,413.29552188676814,2.0664776094338406,1.4375248204583602,8.810743481281795,14.445840777478567,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016100660000120115,0.0016100660000120115,0.0016100660000120115,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,13.509461478282505,147.40231652375562,0.7370115826187781,0.8584937871754099,11.826813655418702,15.192109301146308,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002486397999973633,0.002486397999973633,0.002486397999973633,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,12.332486243821522,1.298776517244094,0.00649388258622047,0.08058462996267012,12.17454036909469,12.490432118548355,200,200,50,0.0010575909998351563,0,0.0,0,0.0,0,250,0.002117687999998452,0.002117687999998452,0.0031752789998336084,1.0778385163066855,0.9990921488373528,,,,,,,,,,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,11.497235037583813,364.5202838726048,1.822601419363024,1.3500375622044833,8.851161415663025,14.143308659504601,200,200,0,0.0,100,0.18983763300002465,0,0.0,100,300,0.0047919290000209,0.0047919290000209,0.19462956200004555,nan,nan,,,,0.001187906000041039,0.1886497269999836,0.0,0.18983763300002465,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,11.858336820383457,372.71419697601436,1.863570984880072,1.365126728505479,9.182688432512718,14.533985208254196,200,200,0,0.0,0,0.0,100,1.173727382999914,0,200,0.0024836640000103216,0.0024836640000103216,1.1762110469999243,1.0,0.4003177681920137,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,413.29552188676814,9.447265073306912,25.01429499203037,347.06313091509287,ok,372.71419697601436,372.71419697601436,1.0,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762110469999243,
42,0,volatility_high,100.0,0.5,1.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,11.984178547746053,358.5099146667856,1.792549573333928,1.3388612972723977,9.360010405092154,14.608346690399951,200,200,50,0.0006738619999850926,0,0.0,100,1.173727382999914,0,250,0.0018693829999847367,0.0018693829999847367,1.1762706279998838,1.5470316520401786,0.2557198296536821,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,413.29552188676814,9.447265073306912,25.01429499203037,347.06313091509287,ok,358.5099146667856,372.71419697601436,1.0396203332965863,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762706279998838,9.585458644429824
42,0,maturity_short,100.0,0.2,0.5,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,4.0395851457496486,31.646185831634924,0.1582309291581746,0.39778251489749344,3.2599314165505615,4.819238874948736,200,200,0,0.0,0,0.0,0,0.0,0,200,0.001612991999991209,0.001612991999991209,0.001612991999991209,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.9608604080648098,7.1273113555009955,0.03563655677750498,0.1887764730508147,3.590858520885213,4.3308622952444065,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0024626039999020577,0.0024626039999020577,0.0024626039999020577,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,3.8612208223657025,0.00999892855091509,4.999464275457545e-05,0.007070688987261103,3.847362271950671,3.875079372780734,200,200,50,0.001048554999897533,0,0.0,0,0.0,0,250,0.002111345999992409,0.002111345999992409,0.003159900999889942,1.015804839820868,0.9998834938328799,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.095481040673223,28.09164166913097,0.14045820834565484,0.3747775451459904,3.3609170521870824,4.830045029159365,200,200,0,0.0,100,0.19014464700012468,0,0.0,100,300,0.004535939000106737,0.004535939000106737,0.19468058600023141,nan,nan,,,,0.0011643710001862928,0.18898027599993839,0.0,0.19014464700012468,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.062987837374711,25.22517281871126,0.1261258640935563,0.35514203369012276,3.36690945134207,4.759066223407351,200,200,0,0.0,0,0.0,100,1.173727382999914,0,200,0.002484245000005103,0.002484245000005103,1.176211627999919,1.0,0.4659332969050072,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,31.646185831634924,10.8327425586601,8.626877785791889,24.775993917815924,ok,25.22517281871126,25.22517281871126,1.0,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.176211627999919,
42,0,maturity_short,100.0,0.2,0.5,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,4.055335369922701,24.940847293096645,0.12470423646548323,0.3531348700786758,3.363191024568496,4.7474797152769055,200,200,50,0.0006741629999851284,0,0.0,100,1.173727382999914,0,250,0.001857901999983369,0.001857901999983369,1.1762594479998825,0.6730090890992181,0.3599432214067983,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,31.646185831634924,10.8327425586601,8.626877785791889,24.775993917815924,ok,24.940847293096645,25.225172818711258,1.0113999946462648,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762594479998825,6.961122283285826
42,0,maturity_long,100.0,0.2,2.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,8.743032465169701,141.61846855213227,0.7080923427606614,0.8414822296166814,7.093727295121006,10.392337635218396,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016042160000324657,0.0016042160000324657,0.0016042160000324657,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,9.042701953474065,43.18382265068958,0.2159191132534479,0.4646709731126401,8.13194684617329,9.95345706077484,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002472812999940288,0.002472812999940288,0.002472812999940288,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,8.813528624086716,0.41799350322497975,0.0020899675161248988,0.04571616252623244,8.7239249455353,8.903132302638133,200,200,50,0.0010433150000608293,0,0.0,0,0.0,0,250,0.0021499779998066515,0.0021499779998066515,0.003193292999867481,1.0526000940369398,0.9996112652533087,,,,,,,,,,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,8.466026163828367,130.055886451893,0.650279432259465,0.8063990527396873,6.8854840204585805,10.046568307198154,200,200,0,0.0,100,0.18352746000005027,0,0.0,100,300,0.004135859999905733,0.004135859999905733,0.187663319999956,nan,nan,,,,0.0011704739999913727,0.1823569860000589,0.0,0.18352746000005027,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,8.692328061430047,138.7189423129745,0.6935947115648724,0.8328233375481696,7.059994319835634,10.324661803024458,200,200,0,0.0,0,0.0,100,1.173727382999914,0,200,0.002487710999957926,0.002487710999957926,1.176215093999872,1.0,0.16922165754591692,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,141.61846855213227,9.541336088784265,6.220431163971018,137.56308642266447,ok,138.7189423129745,138.7189423129745,1.0,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.176215093999872,
42,0,maturity_long,100.0,0.2,2.0,NCV_TRANSFER_BETA,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,8.656140338000677,148.31924652173976,0.7415962326086988,0.8611598182734136,6.968267094184786,10.344013581816567,200,200,50,0.0006705270000111341,0,0.0,100,1.173727382999914,0,250,0.0018507269999190612,0.0018507269999190612,1.1762486369998442,1.7136998122526044,0.5544926831039679,da51e340e039cb3d410e5a84f2f4c5d7180fa3d55f3225e03d0f655ed80116df,True,,,,,,,,200,141.61846855213227,9.541336088784265,6.220431163971018,137.56308642266447,ok,148.31924652173976,138.71894231297446,0.9352727010559743,residual_variance_beta_one / observed_residual_variance,2.7599529067377064,1.173727382999914,1.1762486369998442,11.628620302571317
42,1,reference,100.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,6.486790764870932,82.22385967598294,0.4111192983799147,0.641185853228153,5.230066492543752,7.743515037198112,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0012812009999834117,0.0012812009999834117,0.0012812009999834117,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,6.675955262122807,20.546776480932404,0.10273388240466202,0.3205212666963957,6.047733579397872,7.304176944847742,200,400,0,0.0,0,0.0,0,0.0,0,400,0.0018402480000077048,0.0018402480000077048,0.0018402480000077048,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,5.78808538812044,0.053123506081633826,0.0002656175304081691,0.01629777685477897,5.756141745485073,5.820029030755808,200,200,50,0.0008308669998768892,0,0.0,0,0.0,0,250,0.0014679100002013001,0.0014679100002013001,0.0022987770000781893,1.026809168442745,0.99975296331211,,,,,,,,,,,,,,,,,,,,,,,
42,1,reference,100.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,6.644498418963158,73.6048851046759,0.3680244255233795,0.6066501673315351,5.455464090993349,7.833532746932967,200,200,0,0.0,100,0.13133300299978146,0,0.0,100,300,0.004410763999885603,0.004410763999885603,0.13574376699966706,nan,nan,,,,0.0008631679997961328,0.13046983499998532,0.0,0.13133300299978146,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,MC,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,20.841327025810507,115.13872005908681,0.575693600295434,0.758744753059574,19.354187309813742,22.328466741807272,200,200,0,0.0,0,0.0,0,0.0,0,200,0.0016484190000483068,0.0016484190000483068,0.0016484190000483068,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,AV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,21.41811361359497,1.7083816646078716,0.008541908323039358,0.09242244490944479,21.236965621572455,21.59926160561748,200,400,0,0.0,0,0.0,0,0.0,0,400,0.002439791000142577,0.002439791000142577,0.002439791000142577,nan,nan,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,GCV,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,NA,NA,21.471889014462374,0.10417207905129294,0.0005208603952564648,0.022822366118710493,21.427157176869702,21.516620852055045,200,200,50,0.0010811549998379633,0,0.0,0,0.0,0,250,0.0021180090000143537,0.0021180090000143537,0.003199163999852317,1.0280492881867065,0.999474812386497,,,,,,,,,,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_SCRATCH,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,21.40628973966367,117.79402232510614,0.5889701116255307,0.7674438817434996,19.902099731446413,22.910479747880927,200,200,0,0.0,100,0.18909127400024772,0,0.0,100,300,0.004283335999843985,0.004283335999843985,0.1933746100000917,nan,nan,,,,0.0011738090001927048,0.18791746500005502,0.0,0.18909127400024772,True,research_tuning_overhead_excluded_from_operational_setup_cost,,,,,,,,,,,,,,
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,252,expanded_training_followup_stage8_m252_n20000_r5_smoke,200,capacity_and_data_sensitivity_best_tested_configuration,21.075839331934922,92.8650905012502,0.46432545250625096,0.6814143031271437,19.740267297805723,22.411411366064122,200,200,0,0.0,0,0.0,100,0.18317549999983385,0,200,0.0024819309999202233,0.0024819309999202233,0.18565743099975407,1.0,0.4676504572528445,6371c79b4b7d72648b1ec1ddd741716d1067c72c805f7bca14639403c611daa4,True,,,,,,,,200,115.13872005908681,10.976402306684161,16.62501593226038,89.95823313582589,ok,92.8650905012502,92.8650905012502,1.0,residual_variance_beta_one / observed_residual_variance,4.308694897691666,0.18317549999983385,0.18565743099975407,
