contract_id,method,cost_scope,target_definition,target_se,Q,required_pricing_observations,required_simulated_paths,training_paths,pilot_paths,shared_paths,runtime_projection_basis_n,runtime_projection_is_empirical_or_projected,setup_reuse_assumption,projected_pricing_runtime_s_median,projected_pricing_runtime_s_mean_sensitivity,setup_cost_s,ncv_setup_cost_s,setup_runtime_components,marginal_pricing_cost_s,marginal_runtime_components,projected_total_cost_s,marginal_runtime_s,one_time_runtime_s,standalone_runtime_s,feasible,failure_reason
strike_low,NCV_TRANSFER_BETA,end_to_end,match_scratch_50000_se,0.7546671926734114,1,182,182,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,0.001706968899986805,0.001706968899986805,0.6791339704997199,0.6791339704997199,shared_reference_training_runtime_s|pilot_runtime_s,0.001706968899986805,pricing_runtime_s,0.6808409393997067,0.001706968899986805,0.6791339704997199,0.6808409393997067,True,
strike_low,NCV_TRANSFER_BETA,end_to_end,fixed_se_0.001,0.001,1,103173426,103173426,0,50,100,200,projected_from_empirical_single_n,shared reference NCV training counted once,967.65840377522,967.65840377522,0.6791339704997199,0.6791339704997199,shared_reference_training_runtime_s|pilot_runtime_s,967.65840377522,pricing_runtime_s,968.3375377457197,967.65840377522,0.6791339704997199,968.3375377457197,True,
strike_high,MC,end_to_end,match_gcv_50000_se,0.013547463315498488,1,17986,17986,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.14532845377994819,0.14532845377994819,0.0,NA,none,0.14532845377994819,pricing_runtime_s,0.14532845377994819,0.14532845377994819,0.0,0.14532845377994819,True,
strike_high,MC,end_to_end,match_scratch_50000_se,0.16907363757086816,1,116,116,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0009372901500319131,0.0009372901500319131,0.0,NA,none,0.0009372901500319131,pricing_runtime_s,0.0009372901500319131,0.0009372901500319131,0.0,0.0009372901500319131,True,
strike_high,MC,end_to_end,fixed_se_0.001,0.001,1,3300873,3300873,0,0,0,200,projected_from_empirical_single_n,no setup cost,26.67134266729561,26.67134266729561,0.0,NA,none,26.67134266729561,pricing_runtime_s,26.67134266729561,26.67134266729561,0.0,26.67134266729561,True,
strike_high,AV,end_to_end,match_gcv_50000_se,0.013547463315498488,1,20789,41578,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.25528855618993246,0.25528855618993246,0.0,NA,none,0.25528855618993246,pricing_runtime_s,0.25528855618993246,0.25528855618993246,0.0,0.25528855618993246,True,
strike_high,AV,end_to_end,match_scratch_50000_se,0.16907363757086816,1,134,268,0,0,0,200,projected_from_empirical_single_n,no setup cost,0.0016455176549834505,0.0016455176549834505,0.0,NA,none,0.0016455176549834505,pricing_runtime_s,0.0016455176549834505,0.0016455176549834505,0.0,0.0016455176549834505,True,
strike_high,AV,end_to_end,fixed_se_0.001,0.001,1,3815343,7630686,0,0,0,200,projected_from_empirical_single_n,no setup cost,46.85234527102629,46.85234527102629,0.0,NA,none,46.85234527102629,pricing_runtime_s,46.85234527102629,46.85234527102629,0.0,46.85234527102629,True,
strike_high,GCV,end_to_end,match_gcv_50000_se,0.013547463315498488,1,209,209,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.0022234323924885755,0.0022234323924885755,0.001059244499970191,NA,pilot_runtime_s,0.0022234323924885755,pricing_runtime_s,0.0032826768924587666,0.0022234323924885755,0.001059244499970191,0.0032826768924587666,True,
strike_high,GCV,end_to_end,match_scratch_50000_se,0.16907363757086816,1,2,2,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,2.1276864999890676e-05,2.1276864999890676e-05,0.001059244499970191,NA,pilot_runtime_s,2.1276864999890676e-05,pricing_runtime_s,0.0010805213649700818,2.1276864999890676e-05,0.001059244499970191,0.0010805213649700818,True,
strike_high,GCV,end_to_end,fixed_se_0.001,0.001,1,38179,38179,0,50,0,200,projected_from_empirical_single_n,GCV pilot counted once per target,0.4061647144154131,0.4061647144154131,0.001059244499970191,NA,pilot_runtime_s,0.4061647144154131,pricing_runtime_s,0.40722395891538327,0.4061647144154131,0.001059244499970191,0.40722395891538327,True,
strike_high,NCV_SCRATCH,end_to_end,match_gcv_50000_se,0.013547463315498488,1,31213,31213,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.5219980185910901,0.5219980185910901,0.1842747360000203,0.1842747360000203,ncv_setup_cost_s,0.5219980185910901,pricing_runtime_s,0.7062727545911104,0.5219980185910901,0.1842747360000203,0.7062727545911104,True,
strike_high,NCV_SCRATCH,end_to_end,match_scratch_50000_se,0.16907363757086816,1,201,201,100,0,0,200,projected_from_empirical_single_n,target NCV setup (training-data generation + optimizer runtime) counted once; validation/tuning evaluation excluded,0.0033614712375231192,0.0033614712375231192,0.1842747360000203,0.1842747360000203,ncv_setup_cost_s,0.0033614712375231192,pricing_runtime_s,0.18763620723754343,0.0033614712375231192,0.1842747360000203,0.18763620723754343,True,
