contract_id,method,successful_replications,failed_replications,failure_messages,mean_price,median_price,empirical_std_across_replications,empirical_standard_error_of_mean,mean_reported_estimator_standard_error,pricing_observations_mean,pricing_simulated_paths_mean,pilot_paths_mean,target_training_paths_mean,mean_observation_variance,mean_estimator_variance,bias_against_reference_estimate,absolute_bias,mae,rmse,mean_confidence_interval_width,naive_coverage_against_estimated_reference,naive_coverage_label,variance_reduction_vs_mc_arithmetic_mean,variance_reduction_vs_gcv_arithmetic_mean,path_efficiency_vs_mc,runtime_efficiency_vs_mc,setup_cost_s_median,setup_cost_s_mean,setup_cost_s_std,pricing_runtime_s_median,pricing_runtime_s_mean,pricing_runtime_s_std,pilot_runtime_s_median,pilot_runtime_s_mean,pilot_runtime_s_std,target_training_runtime_s_median,target_training_runtime_s_mean,target_training_runtime_s_std,ncv_setup_cost_s_median,ncv_setup_cost_s_mean,ncv_setup_cost_s_std,marginal_runtime_s_median,marginal_runtime_s_mean,marginal_runtime_s_std,standalone_runtime_s_median,standalone_runtime_s_mean,standalone_runtime_s_std
maturity_long,AV,2,0,,9.096981253346682,9.096981253346682,0.07676252203597075,0.0542792998726167,0.4504690070353071,200.0,400.0,0.0,0.0,40.62480442796746,0.20312402213983732,0.3538100836753486,0.3538100836753486,0.3538100836753486,0.3579494625013685,1.7658385075784047,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.07509633836006,0.008878461264736424,0.5,0.6524348626749981,0.0,0.0,0.0,0.0024570790000097986,0.0024570790000097986,2.225123609207561e-05,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0024570790000097986,0.0024570790000097986,2.225123609207561e-05,0.0024570790000097986,0.0024570790000097986,2.225123609207561e-05
maturity_long,GCV,2,0,,8.798908677690857,8.798908677690857,0.02067572647419044,0.014619946395858285,0.0424628395066858,200.0,200.0,50.0,0.0,0.3627353699280137,0.0018136768496400683,0.05573750801952393,0.05573750801952393,0.05573750801952482,0.05762302172608065,0.16645433086620898,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,470.90354293014093,1.0,0.8,0.5053630139812687,0.0010417920001373204,0.0010417920001373204,2.15384714731948e-06,0.002130351499886274,0.002130351499886274,2.775606236931259e-05,0.0010417920001373204,0.0010417920001373204,2.15384714731948e-06,0.0,0.0,0.0,NA,NA,NA,0.002130351499886274,0.002130351499886274,2.775606236931259e-05,0.0031721435000235942,0.0031721435000235942,2.990990951663207e-05
maturity_long,MC,2,0,,9.637110470575736,9.637110470575736,1.2644172410647003,0.8940780054060351,0.9021573625362354,200.0,200.0,0.0,0.0,163.51387570662837,0.8175693785331419,0.8939393009044032,0.8939393009044032,0.8940780054060351,1.2643191659752246,3.5364568611420424,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.002304958397596827,1.0,1.0,0.0,0.0,0.0,0.0016030839999530144,0.0016030839999530144,1.6008898649673723e-06,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0016030839999530144,0.0016030839999530144,1.6008898649673723e-06,0.0016030839999530144,0.0016030839999530144,1.6008898649673723e-06
maturity_long,NCV_SCRATCH,2,0,,9.331642717449276,9.331642717449276,1.2241666699453462,0.8656165536209084,0.837598293518316,200.0,200.0,0.0,100.0,140.5088587859916,0.7025442939299581,0.5884715477779423,0.5884715477779423,0.8656165536209084,1.0467047245745602,3.2833853105917985,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.1585456092843267,0.002625370456372188,0.6666666666666666,0.008452848038979261,0.18664895799997794,0.18664895799997794,0.0044144648064182,0.003001203999929203,0.003001203999929203,0.0016046459037948155,0.0,0.0,0.0,0.18664895799997794,0.18664895799997794,0.0044144648064182,0.18664895799997794,0.18664895799997794,0.0044144648064182,0.003001203999929203,0.003001203999929203,0.0016046459037948155,0.18965016199990714,0.18965016199990714,0.002809818902623385
maturity_long,NCV_TRANSFER_BETA,2,0,,9.641058472799363,9.641058472799363,1.3928845840595145,0.9849181347986864,0.8495096859779157,200.0,200.0,50.0,0.0,144.3604864305599,0.7218024321527994,0.8978873031280301,0.8978873031280301,0.9849181347986864,1.3327660490025437,3.3300779690334292,0.5,naive_coverage_vs_estimated_reference_not_true_coverage,1.1376923128970498,0.002504091623343638,0.8,0.002354129801512158,0.6791231304999883,0.6791231304999883,0.7004243102701548,0.001843568499907633,0.001843568499907633,1.01236478024098e-05,0.0006716890001143838,0.0006716890001143838,1.643316305494717e-06,0.0,0.0,0.0,NA,NA,NA,0.001843568499907633,0.001843568499907633,1.01236478024098e-05,0.6809666989998959,0.6809666989998959,0.7004344339179572
maturity_long,NCV_TRANSFER_BETA1,2,0,,9.640166125784091,9.640166125784091,1.3404454455429538,0.9478380643540455,0.8482053558895952,200.0,200.0,0.0,0.0,143.93778644961017,0.7196889322480509,0.8969949561127581,0.8969949561127581,0.9478380643540456,1.3049892518830009,3.3249649950872127,0.5,naive_coverage_vs_estimated_reference_not_true_coverage,1.1319765291129833,0.00253733943812767,1.0,0.0023505758073453197,0.6784514414998739,0.6784514414998739,0.7004259535864603,0.003544857000065349,0.003544857000065349,0.0014950302107603868,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.003544857000065349,0.003544857000065349,0.0014950302107603868,0.6819962984999393,0.6819962984999393,0.6989309233756998
maturity_short,AV,2,0,,4.009293443196343,4.009293443196343,0.06849465514990649,0.04843303513153296,0.1916782347631396,200.0,400.0,0.0,0.0,7.349793180589675,0.03674896590294838,0.14783798932169434,0.14783798932169434,0.1478379893216939,0.15556937352426917,0.7513786802715072,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,4.3627304867304115,0.0017243016193767406,0.5,0.656324968572503,0.0,0.0,0.0,0.002459573499891121,0.002459573499891121,4.285774216238241e-06,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.002459573499891121,0.002459573499891121,4.285774216238241e-06,0.002459573499891121,0.002459573499891121,4.285774216238241e-06
maturity_short,GCV,2,0,,3.8649825353658893,3.8649825353658893,0.0053198655426193505,0.003761713000186795,0.007935714164116476,200.0,200.0,50.0,0.0,0.012744765570230503,6.372382785115252e-05,0.00352708149124048,0.00352708149124048,0.003761713000186795,0.005156625693379878,0.031107999523336538,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,2629.8786411681067,1.0,0.8,0.5079345526150254,0.0010535439998875518,0.0010535439998875518,7.055511448563799e-06,0.002124581000089165,0.002124581000089165,1.871711663484194e-05,0.0010535439998875518,0.0010535439998875518,7.055511448563799e-06,0.0,0.0,0.0,NA,NA,NA,0.002124581000089165,0.002124581000089165,1.871711663484194e-05,0.003178124999976717,0.003178124999976717,2.5772628083405736e-05
maturity_short,MC,2,0,,4.2911576639793125,4.2911576639793125,0.3557772672007429,0.25157251822966353,0.40029169176594337,200.0,200.0,0.0,0.0,32.04794689307964,0.1602397344653982,0.4297022101046637,0.4297022101046637,0.42970221010466325,0.4979284298945447,1.569143431722498,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.0,0.00039666631234784095,1.0,1.0,0.0,0.0,0.0,0.0016142795000178012,0.0016142795000178012,1.8207999991623672e-06,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0016142795000178012,0.0016142795000178012,1.8207999991623672e-06,0.0016142795000178012,0.0016142795000178012,1.8207999991623672e-06
maturity_short,NCV_SCRATCH,2,0,,4.205879322008027,4.205879322008027,0.15612674672636018,0.11039828133480388,0.3708832298288445,200.0,200.0,0.0,100.0,27.51390717201297,0.13756953586006485,0.344423868133378,0.344423868133378,0.34442386813337844,0.3616843671789498,1.4538622609290703,1.0,naive_coverage_vs_estimated_reference_not_true_coverage,1.165611380376502,0.0004655125699646037,0.6666666666666666,0.008337293895293515,0.18918471449990193,0.18918471449990193,0.0013575495607777255,0.004436803499970665,0.004436803499970665,0.00014019876880507233,0.0,0.0,0.0,0.18918471449990193,0.18918471449990193,0.0013575495607777255,0.18918471449990193,0.18918471449990193,0.0013575495607777255,0.004436803499970665,0.004436803499970665,0.00014019876880507233,0.1936215179998726,0.1936215179998726,0.0014977483295827978
