base_seed,replication,contract_id,K,sigma,T,method,pricing_seed,pilot_seed,target_training_seed,price,observation_variance,estimator_variance,std_error,ci_lower,ci_upper,pricing_observations,pricing_simulated_paths,pilot_paths,target_training_paths,shared_reference_training_paths,total_simulated_paths,shared_reference_training_runtime_s,target_training_runtime_s,pilot_runtime_s,pricing_runtime_s,end_to_end_runtime_s,beta,corr_f_c0,param_hash,hash_verified,error
42,1,strike_low,80.0,0.2,1.0,MC,105142,104142,103142,21.352395270816988,125.48802475299505,0.012548802475299504,0.1120214375702236,21.13283325317935,21.571957288454627,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06430471699991358,0.06430471699991358,nan,nan,,,
42,1,strike_low,80.0,0.2,1.0,AV,105142,104142,103142,21.489788477590338,1.8480498007339277,0.00018480498007339278,0.013594299543315676,21.46314365048544,21.516433304695237,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09872110599997086,0.09872110599997086,nan,nan,,,
42,1,strike_low,80.0,0.2,1.0,GCV,105142,104142,103142,21.502375457291613,0.08348014452787003,8.348014452787004e-06,0.0028892930714600417,21.49671244287155,21.508038471711675,10000,10000,2000,0,0,12000,0.0,0.0,0.01201874499997757,0.048043742000004386,0.06006248699998196,1.0132156315271514,0.9996869857094938,,,
42,1,strike_low,80.0,0.2,1.0,NCV_SCRATCH,105142,104142,103142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA1,105142,104142,103142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,strike_low,80.0,0.2,1.0,NCV_TRANSFER_BETA,105142,104142,103142,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,strike_high,120.0,0.2,1.0,MC,105242,104242,103242,0.5178643405772646,6.354676548546578,0.0006354676548546578,0.0252084837873018,0.46845571235415306,0.5672729688003761,10000,10000,0,0,0,10000,0.0,0.0,0.0,0.06506505700008347,0.06506505700008347,nan,nan,,,
42,1,strike_high,120.0,0.2,1.0,AV,105242,104242,103242,0.5501764025722852,3.1771365945328713,0.00031771365945328713,0.017824524101733744,0.515240335332887,0.5851124698116833,10000,20000,0,0,0,20000,0.0,0.0,0.0,0.09970310199992127,0.09970310199992127,nan,nan,,,
42,1,strike_high,120.0,0.2,1.0,GCV,105242,104242,103242,0.5330366404462232,0.029732296165520214,2.9732296165520216e-06,0.001724305546169826,0.5296570015757304,0.5364162793167161,10000,10000,2000,0,0,12000,0.0,0.0,0.011713102999920011,0.04824394500008111,0.05995704800000112,1.09836794092574,0.9975491377694817,,,
42,1,strike_high,120.0,0.2,1.0,NCV_SCRATCH,105242,104242,103242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA1,105242,104242,103242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
42,1,strike_high,120.0,0.2,1.0,NCV_TRANSFER_BETA,105242,104242,103242,,,,,,,,,,,,,,,,,,,,,,torch_not_available
