contract_id,price,std_error,ci_lower,ci_upper,n_paths,method,seed
reference,6.155931134141373,0.0002375636715433617,6.155465509345149,6.156396758937598,1000000,GCV_high_precision,9042
strike_low,21.718869590845824,0.00029499383623553266,21.718291402926802,21.719447778764845,1000000,GCV_high_precision,10042
strike_high,0.6748310180943571,0.0001882418713471319,0.6744620640265167,0.6751999721621975,1000000,GCV_high_precision,11042
volatility_low,3.9049166311571355,6.641943907748908e-05,3.9047864490565436,3.9050468132577274,1000000,GCV_high_precision,12042
volatility_high,13.12246025712049,0.0015810343958297891,13.119361429704664,13.125559084536317,1000000,GCV_high_precision,13042
maturity_short,4.109309032986655,0.0001106848513135984,4.109092090678081,4.109525975295229,1000000,GCV_high_precision,14042
maturity_long,9.319923885006178,0.0005170526388554855,9.31891046183402,9.320937308178335,1000000,GCV_high_precision,15042
