replication,contract_id,method,phase,runtime_s,timing_repetition_index
1,volatility_high,GCV,pilot,0.011908669000035843,1
1,volatility_high,GCV,pricing,0.05048890199998368,1
1,maturity_short,MC,pricing,0.06513080100000934,1
1,maturity_short,AV,pricing,0.09945784299998195,1
1,maturity_short,GCV,pilot,0.011799706000033439,1
1,maturity_short,GCV,pricing,0.04802997599995251,1
1,maturity_long,MC,pricing,0.06458399799998915,1
1,maturity_long,AV,pricing,0.09913051099999848,1
1,maturity_long,GCV,pilot,0.012407421000034446,1
1,maturity_long,GCV,pricing,0.04997662499999933,1
2,reference,MC,pricing,0.06449353900006827,1
2,reference,AV,pricing,0.09809636900001806,1
2,reference,GCV,pilot,0.01186416600000939,1
2,reference,GCV,pricing,0.048093934999997145,1
2,strike_low,MC,pricing,0.06416183899989392,1
2,strike_low,AV,pricing,0.09858683499999188,1
2,strike_low,GCV,pilot,0.01197604499998306,1
2,strike_low,GCV,pricing,0.048523287999955755,1
2,strike_high,MC,pricing,0.06517023399999289,1
2,strike_high,AV,pricing,0.09864057600009346,1
2,strike_high,GCV,pilot,0.012416138000048704,1
2,strike_high,GCV,pricing,0.04844787699994413,1
2,volatility_low,MC,pricing,0.06507962499995301,1
2,volatility_low,AV,pricing,0.09864944200000991,1
2,volatility_low,GCV,pilot,0.011813160999963657,1
2,volatility_low,GCV,pricing,0.04720396200002597,1
2,volatility_high,MC,pricing,0.06416551500001333,1
2,volatility_high,AV,pricing,0.10027498099998411,1
2,volatility_high,GCV,pilot,0.011763878000010664,1
2,volatility_high,GCV,pricing,0.04773527500003638,1
2,maturity_short,MC,pricing,0.0676949329999843,1
2,maturity_short,AV,pricing,0.09833913199997824,1
2,maturity_short,GCV,pilot,0.011707011999988026,1
2,maturity_short,GCV,pricing,0.047789376000082484,1
2,maturity_long,MC,pricing,0.06395384899997225,1
2,maturity_long,AV,pricing,0.09897579200003292,1
2,maturity_long,GCV,pilot,0.011897301999965748,1
2,maturity_long,GCV,pricing,0.04928238800005147,1
3,reference,MC,pricing,0.06504010699995888,1
3,reference,AV,pricing,0.09825654999997369,1
3,reference,GCV,pilot,0.011643717999959335,1
3,reference,GCV,pricing,0.048010793000003105,1
3,strike_low,MC,pricing,0.06414726000002702,1
3,strike_low,AV,pricing,0.09847994699998708,1
3,strike_low,GCV,pilot,0.012141827999926136,1
3,strike_low,GCV,pricing,0.048130436999940684,1
3,strike_high,MC,pricing,0.0651773829999911,1
3,strike_high,AV,pricing,0.0984433190000118,1
3,strike_high,GCV,pilot,0.011670488000049772,1
3,strike_high,GCV,pricing,0.04927219800003968,1
3,volatility_low,MC,pricing,0.06452367199995024,1
3,volatility_low,AV,pricing,0.0987956059999533,1
3,volatility_low,GCV,pilot,0.011794549999990522,1
3,volatility_low,GCV,pricing,0.048436999000045944,1
3,volatility_high,MC,pricing,0.06542924299992592,1
3,volatility_high,AV,pricing,0.09894398300002649,1
3,volatility_high,GCV,pilot,0.01202499999999418,1
3,volatility_high,GCV,pricing,0.04845382099995277,1
3,maturity_short,MC,pricing,0.0638510659999838,1
3,maturity_short,AV,pricing,0.099145668999995,1
3,maturity_short,GCV,pilot,0.011918271000013192,1
3,maturity_short,GCV,pricing,0.04710405000002993,1
3,maturity_long,MC,pricing,0.06386857900008636,1
3,maturity_long,AV,pricing,0.09804117800001677,1
3,maturity_long,GCV,pilot,0.011712877000036315,1
3,maturity_long,GCV,pricing,0.050716134000026614,1
4,reference,MC,pricing,0.0646631229999457,1
4,reference,AV,pricing,0.09848984600000676,1
4,reference,GCV,pilot,0.011720642000000225,1
4,reference,GCV,pricing,0.047846345999914774,1
4,strike_low,MC,pricing,0.06485817700001917,1
4,strike_low,AV,pricing,0.09866511299992453,1
4,strike_low,GCV,pilot,0.012176543000009588,1
4,strike_low,GCV,pricing,0.048302186999990226,1
4,strike_high,MC,pricing,0.0641100400000596,1
4,strike_high,AV,pricing,0.09826493599996411,1
4,strike_high,GCV,pilot,0.012062019000040891,1
4,strike_high,GCV,pricing,0.047267746999978044,1
4,volatility_low,MC,pricing,0.06403603199998997,1
4,volatility_low,AV,pricing,0.09802106000006461,1
4,volatility_low,GCV,pilot,0.011692119000031198,1
4,volatility_low,GCV,pricing,0.04767562799997904,1
4,volatility_high,MC,pricing,0.06421254200006388,1
4,volatility_high,AV,pricing,0.09796237099999416,1
4,volatility_high,GCV,pilot,0.011730731000056949,1
4,volatility_high,GCV,pricing,0.04788862499992774,1
4,maturity_short,MC,pricing,0.06382486799998333,1
4,maturity_short,AV,pricing,0.09847597999998925,1
4,maturity_short,GCV,pilot,0.011939830999949663,1
4,maturity_short,GCV,pricing,0.04868856799998866,1
4,maturity_long,MC,pricing,0.0652956339999946,1
4,maturity_long,AV,pricing,0.09992620700006682,1
4,maturity_long,GCV,pilot,0.011702417000037713,1
4,maturity_long,GCV,pricing,0.047377922000009676,1
5,reference,MC,pricing,0.06437816200002544,1
5,reference,AV,pricing,0.098255340000037,1
5,reference,GCV,pilot,0.011629152000068643,1
5,reference,GCV,pricing,0.04718953200006126,1
5,strike_low,MC,pricing,0.06394331100000272,1
5,strike_low,AV,pricing,0.09813933399993857,1
5,strike_low,GCV,pilot,0.012318929000002754,1
5,strike_low,GCV,pricing,0.04736214399997607,1
5,strike_high,MC,pricing,0.06385475700005827,1
5,strike_high,AV,pricing,0.09786563299996942,1
5,strike_high,GCV,pilot,0.011609093999936704,1
5,strike_high,GCV,pricing,0.047967904999950406,1
5,volatility_low,MC,pricing,0.06400707000000239,1
5,volatility_low,AV,pricing,0.09786406000000625,1
5,volatility_low,GCV,pilot,0.011789019999923767,1
5,volatility_low,GCV,pricing,0.04861968199998046,1
5,volatility_high,MC,pricing,0.06420580099995732,1
5,volatility_high,AV,pricing,0.09893309599999611,1
5,volatility_high,GCV,pilot,0.011899435999907837,1
5,volatility_high,GCV,pricing,0.04840276699997048,1
5,maturity_short,MC,pricing,0.06461817100000644,1
5,maturity_short,AV,pricing,0.0982745360000763,1
5,maturity_short,GCV,pilot,0.01195728400000462,1
5,maturity_short,GCV,pricing,0.04848702399999638,1
5,maturity_long,MC,pricing,0.06423774099994262,1
5,maturity_long,AV,pricing,0.09822937200010529,1
5,maturity_long,GCV,pilot,0.011609515000031934,1
5,maturity_long,GCV,pricing,0.04824719600003391,1
6,reference,MC,pricing,0.06395774800000709,1
6,reference,AV,pricing,0.09830845900000895,1
6,reference,GCV,pilot,0.011923359999968852,1
6,reference,GCV,pricing,0.04891333000000486,1
6,strike_low,MC,pricing,0.06433252800002265,1
6,strike_low,AV,pricing,0.09872552899992115,1
6,strike_low,GCV,pilot,0.011984224000002541,1
6,strike_low,GCV,pricing,0.04892743599998539,1
6,strike_high,MC,pricing,0.0645757820000199,1
6,strike_high,AV,pricing,0.10046719900003609,1
6,strike_high,GCV,pilot,0.012001567000083924,1
6,strike_high,GCV,pricing,0.04894830600005662,1
6,volatility_low,MC,pricing,0.064219335999951,1
6,volatility_low,AV,pricing,0.09922724500006552,1
6,volatility_low,GCV,pilot,0.011870421999901737,1
6,volatility_low,GCV,pricing,0.0477969360000543,1
6,volatility_high,MC,pricing,0.0648281329999918,1
6,volatility_high,AV,pricing,0.10023072900003172,1
6,volatility_high,GCV,pilot,0.011999612999943565,1
6,volatility_high,GCV,pricing,0.04860411300001033,1
6,maturity_short,MC,pricing,0.06476540500000283,1
6,maturity_short,AV,pricing,0.09850670900004843,1
6,maturity_short,GCV,pilot,0.011899215999960688,1
6,maturity_short,GCV,pricing,0.04839412100000118,1
6,maturity_long,MC,pricing,0.06489303400007884,1
6,maturity_long,AV,pricing,0.09844836100000975,1
6,maturity_long,GCV,pilot,0.011877604999995128,1
6,maturity_long,GCV,pricing,0.048195060000011836,1
7,reference,MC,pricing,0.06404945899998893,1
7,reference,AV,pricing,0.09919296100008523,1
7,reference,GCV,pilot,0.011823694999975487,1
7,reference,GCV,pricing,0.048494617999949696,1
7,strike_low,MC,pricing,0.06470704600008048,1
7,strike_low,AV,pricing,0.10068803199999365,1
7,strike_low,GCV,pilot,0.012176773999954094,1
7,strike_low,GCV,pricing,0.04921792900006494,1
7,strike_high,MC,pricing,0.06441199500000039,1
7,strike_high,AV,pricing,0.09980949199996303,1
7,strike_high,GCV,pilot,0.012290915999983554,1
7,strike_high,GCV,pricing,0.05266736899989155,1
7,volatility_low,MC,pricing,0.06534345500006111,1
7,volatility_low,AV,pricing,0.10023455500004275,1
7,volatility_low,GCV,pilot,0.012015623000024789,1
7,volatility_low,GCV,pricing,0.049483675000033145,1
7,volatility_high,MC,pricing,0.06547237600000244,1
7,volatility_high,AV,pricing,0.10000728199997866,1
7,volatility_high,GCV,pilot,0.012066307999930359,1
7,volatility_high,GCV,pricing,0.04924319600002036,1
7,maturity_short,MC,pricing,0.06541740299996945,1
7,maturity_short,AV,pricing,0.1000204050000093,1
7,maturity_short,GCV,pilot,0.012378238999986024,1
7,maturity_short,GCV,pricing,0.04950585599999613,1
7,maturity_long,MC,pricing,0.0646754570000212,1
7,maturity_long,AV,pricing,0.09912710800006153,1
7,maturity_long,GCV,pilot,0.012054545999944821,1
7,maturity_long,GCV,pricing,0.05055120800000168,1
8,reference,MC,pricing,0.0648560949999819,1
8,reference,AV,pricing,0.09986820200003876,1
8,reference,GCV,pilot,0.01222741899994162,1
8,reference,GCV,pricing,0.04969664199995805,1
8,strike_low,MC,pricing,0.06413330500004122,1
8,strike_low,AV,pricing,0.09983244500006094,1
8,strike_low,GCV,pilot,0.011802645999978267,1
8,strike_low,GCV,pricing,0.04906504300004144,1
8,strike_high,MC,pricing,0.064196804000062,1
8,strike_high,AV,pricing,0.09902736199990159,1
8,strike_high,GCV,pilot,0.011952284000017244,1
8,strike_high,GCV,pricing,0.049389689999998154,1
8,volatility_low,MC,pricing,0.06421180200004528,1
8,volatility_low,AV,pricing,0.09904239000002235,1
8,volatility_low,GCV,pilot,0.011741780999955154,1
8,volatility_low,GCV,pricing,0.04889963499999794,1
8,volatility_high,MC,pricing,0.06440195699997275,1
8,volatility_high,AV,pricing,0.09885980900003233,1
8,volatility_high,GCV,pilot,0.011888996999914525,1
8,volatility_high,GCV,pricing,0.048881600999948205,1
8,maturity_short,MC,pricing,0.06453571700001248,1
8,maturity_short,AV,pricing,0.0996308589999444,1
8,maturity_short,GCV,pilot,0.011846717999901557,1
8,maturity_short,GCV,pricing,0.04909413799998674,1
8,maturity_long,MC,pricing,0.06438680799999474,1
8,maturity_long,AV,pricing,0.10015911400000732,1
8,maturity_long,GCV,pilot,0.011859101000027295,1
8,maturity_long,GCV,pricing,0.04886926799997582,1
9,reference,MC,pricing,0.06439083599991591,1
9,reference,AV,pricing,0.0990602829999716,1
9,reference,GCV,pilot,0.011550284000009015,1
9,reference,GCV,pricing,0.04843318400003227,1
9,strike_low,MC,pricing,0.06502818700005264,1
9,strike_low,AV,pricing,0.12858015599999817,1
9,strike_low,GCV,pilot,0.011812051999982032,1
9,strike_low,GCV,pricing,0.049178794999988895,1
9,strike_high,MC,pricing,0.06530954499999098,1
9,strike_high,AV,pricing,0.10115016999998261,1
9,strike_high,GCV,pilot,0.011941458000023886,1
9,strike_high,GCV,pricing,0.04992812800003321,1
9,volatility_low,MC,pricing,0.06393385899991699,1
9,volatility_low,AV,pricing,0.09951784399993358,1
9,volatility_low,GCV,pilot,0.011875826000050438,1
9,volatility_low,GCV,pricing,0.04899089900004583,1
9,volatility_high,MC,pricing,0.06433638999999403,1
9,volatility_high,AV,pricing,0.09865430199999992,1
9,volatility_high,GCV,pilot,0.011856889999990017,1
9,volatility_high,GCV,pricing,0.048302102999969065,1
9,maturity_short,MC,pricing,0.06374655900003745,1
9,maturity_short,AV,pricing,0.09970160700004271,1
9,maturity_short,GCV,pilot,0.01186296199989556,1
9,maturity_short,GCV,pricing,0.04826832999992803,1
9,maturity_long,MC,pricing,0.06463631000008263,1
9,maturity_long,AV,pricing,0.09997831299995141,1
9,maturity_long,GCV,pilot,0.012026636999962648,1
9,maturity_long,GCV,pricing,0.04893532400001277,1
10,reference,MC,pricing,0.06479656800001976,1
10,reference,AV,pricing,0.1016339440000138,1
10,reference,GCV,pilot,0.011987132999934147,1
10,reference,GCV,pricing,0.04975593699998626,1
10,strike_low,MC,pricing,0.06503234899992094,1
10,strike_low,AV,pricing,0.10140609799998401,1
10,strike_low,GCV,pilot,0.011763767000047665,1
10,strike_low,GCV,pricing,0.04816826299997956,1
10,strike_high,MC,pricing,0.06508271300003798,1
10,strike_high,AV,pricing,0.09919330800005355,1
10,strike_high,GCV,pilot,0.011813730000085343,1
10,strike_high,GCV,pricing,0.04848775899995417,1
10,volatility_low,MC,pricing,0.06484479799996734,1
10,volatility_low,AV,pricing,0.09914744299999256,1
10,volatility_low,GCV,pilot,0.011752424999940558,1
10,volatility_low,GCV,pricing,0.04829154300000482,1
10,volatility_high,MC,pricing,0.06371395799999391,1
10,volatility_high,AV,pricing,0.09957029199995304,1
10,volatility_high,GCV,pilot,0.011695158999941668,1
10,volatility_high,GCV,pricing,0.04810858200005441,1
10,maturity_short,MC,pricing,0.0638274210000418,1
10,maturity_short,AV,pricing,0.09826880199989318,1
10,maturity_short,GCV,pilot,0.01161834499998804,1
10,maturity_short,GCV,pricing,0.04796569500001624,1
10,maturity_long,MC,pricing,0.0638242940000282,1
10,maturity_long,AV,pricing,0.0986029860000599,1
10,maturity_long,GCV,pilot,0.011713202000009915,1
10,maturity_long,GCV,pricing,0.04812235700001111,1
11,reference,MC,pricing,0.06377665600007276,1
11,reference,AV,pricing,0.09885068799997043,1
11,reference,GCV,pilot,0.011535119999962262,1
11,reference,GCV,pricing,0.05106837599998926,1
11,strike_low,MC,pricing,0.06424010000000635,1
11,strike_low,AV,pricing,0.09952684100005627,1
11,strike_low,GCV,pilot,0.012794188999919243,1
11,strike_low,GCV,pricing,0.048693763999949624,1
11,strike_high,MC,pricing,0.0641098769999644,1
11,strike_high,AV,pricing,0.10154233200000817,1
11,strike_high,GCV,pilot,0.012073073000010481,1
11,strike_high,GCV,pricing,0.04886167699999078,1
11,volatility_low,MC,pricing,0.06446276500003023,1
11,volatility_low,AV,pricing,0.1002378079999744,1
11,volatility_low,GCV,pilot,0.01193679899995459,1
11,volatility_low,GCV,pricing,0.04958848299997953,1
11,volatility_high,MC,pricing,0.06518193800002337,1
11,volatility_high,AV,pricing,0.09890209399998184,1
11,volatility_high,GCV,pilot,0.011758826999994199,1
11,volatility_high,GCV,pricing,0.04874173400003201,1
11,maturity_short,MC,pricing,0.06526805900000454,1
11,maturity_short,AV,pricing,0.09956195600000228,1
11,maturity_short,GCV,pilot,0.011867158999962157,1
11,maturity_short,GCV,pricing,0.04813789700006055,1
11,maturity_long,MC,pricing,0.06396335400006592,1
11,maturity_long,AV,pricing,0.09983483600001364,1
11,maturity_long,GCV,pilot,0.012381058999949346,1
11,maturity_long,GCV,pricing,0.04948799700002837,1
12,reference,MC,pricing,0.06481631600001947,1
12,reference,AV,pricing,0.09983559700003752,1
12,reference,GCV,pilot,0.0118200419999539,1
12,reference,GCV,pricing,0.04873482999994394,1
12,strike_low,MC,pricing,0.06410804400002235,1
12,strike_low,AV,pricing,0.09922234199996183,1
12,strike_low,GCV,pilot,0.011732036999887896,1
12,strike_low,GCV,pricing,0.048440380999977606,1
12,strike_high,MC,pricing,0.06390033600007428,1
12,strike_high,AV,pricing,0.09879419300000336,1
12,strike_high,GCV,pilot,0.011758827000107885,1
12,strike_high,GCV,pricing,0.047881618000019444,1
12,volatility_low,MC,pricing,0.06382040699998015,1
12,volatility_low,AV,pricing,0.09898487899999964,1
12,volatility_low,GCV,pilot,0.01191888599998947,1
12,volatility_low,GCV,pricing,0.048266878000049473,1
12,volatility_high,MC,pricing,0.06379820500001188,1
12,volatility_high,AV,pricing,0.10027597900000274,1
12,volatility_high,GCV,pilot,0.011648852000007537,1
12,volatility_high,GCV,pricing,0.04941039200002706,1
12,maturity_short,MC,pricing,0.06377684599999611,1
12,maturity_short,AV,pricing,0.09850761799998509,1
12,maturity_short,GCV,pilot,0.011593549000053827,1
12,maturity_short,GCV,pricing,0.04872759700003826,1
12,maturity_long,MC,pricing,0.06387105099997825,1
12,maturity_long,AV,pricing,0.09899876499991933,1
12,maturity_long,GCV,pilot,0.011844837000012376,1
12,maturity_long,GCV,pricing,0.04879431199992723,1
13,reference,MC,pricing,0.06458241899997574,1
13,reference,AV,pricing,0.09909881199996562,1
13,reference,GCV,pilot,0.01197541099998034,1
13,reference,GCV,pricing,0.04906129999994846,1
13,strike_low,MC,pricing,0.06400881800004754,1
13,strike_low,AV,pricing,0.09882690400002048,1
13,strike_low,GCV,pilot,0.01168149300008281,1
13,strike_low,GCV,pricing,0.04827502300008746,1
13,strike_high,MC,pricing,0.06410136099998454,1
13,strike_high,AV,pricing,0.0990529460000289,1
13,strike_high,GCV,pilot,0.011952528999927381,1
13,strike_high,GCV,pricing,0.04822739400003684,1
13,volatility_low,MC,pricing,0.06404596699997,1
13,volatility_low,AV,pricing,0.09859130400002414,1
13,volatility_low,GCV,pilot,0.011706037999942964,1
13,volatility_low,GCV,pricing,0.0486661519998961,1
13,volatility_high,MC,pricing,0.06627273399999467,1
13,volatility_high,AV,pricing,0.09884718900002554,1
13,volatility_high,GCV,pilot,0.011731614999916928,1
13,volatility_high,GCV,pricing,0.04847039300000233,1
13,maturity_short,MC,pricing,0.06401182499996594,1
13,maturity_short,AV,pricing,0.0984320499999285,1
13,maturity_short,GCV,pilot,0.01184963500008962,1
13,maturity_short,GCV,pricing,0.04887077799992312,1
13,maturity_long,MC,pricing,0.06406660699997246,1
13,maturity_long,AV,pricing,0.09922814100002597,1
13,maturity_long,GCV,pilot,0.011645635000036236,1
13,maturity_long,GCV,pricing,0.048641992000057144,1
14,reference,MC,pricing,0.06400502299993605,1
14,reference,AV,pricing,0.09810139499995785,1
14,reference,GCV,pilot,0.011634885000034956,1
14,reference,GCV,pricing,0.04849488799993651,1
14,strike_low,MC,pricing,0.06419368399997438,1
14,strike_low,AV,pricing,0.09892574799994236,1
14,strike_low,GCV,pilot,0.011610789999963345,1
14,strike_low,GCV,pricing,0.048800697000046966,1
14,strike_high,MC,pricing,0.06383241200001066,1
14,strike_high,AV,pricing,0.09931120599992482,1
14,strike_high,GCV,pilot,0.01165850900008536,1
14,strike_high,GCV,pricing,0.048371148000001085,1
14,volatility_low,MC,pricing,0.06423362900000029,1
14,volatility_low,AV,pricing,0.09876498900007391,1
14,volatility_low,GCV,pilot,0.01180330799991225,1
14,volatility_low,GCV,pricing,0.04838386200003697,1
14,volatility_high,MC,pricing,0.06398847200000546,1
14,volatility_high,AV,pricing,0.09904841700006273,1
14,volatility_high,GCV,pilot,0.011795443999972122,1
14,volatility_high,GCV,pricing,0.0485199150000426,1
14,maturity_short,MC,pricing,0.06438365799999701,1
14,maturity_short,AV,pricing,0.09981610399995589,1
14,maturity_short,GCV,pilot,0.012213932000008754,1
14,maturity_short,GCV,pricing,0.04979637899998579,1
14,maturity_long,MC,pricing,0.06476565699995263,1
14,maturity_long,AV,pricing,0.09933508900007837,1
14,maturity_long,GCV,pilot,0.011928650999948331,1
14,maturity_long,GCV,pricing,0.04874836999999843,1
15,reference,MC,pricing,0.06429735599999731,1
15,reference,AV,pricing,0.10223871099992721,1
15,reference,GCV,pilot,0.012116672000047402,1
15,reference,GCV,pricing,0.04871084000001247,1
15,strike_low,MC,pricing,0.06452860700005658,1
15,strike_low,AV,pricing,0.10113703199999691,1
15,strike_low,GCV,pilot,0.012081786999942778,1
15,strike_low,GCV,pricing,0.04955898799994429,1
15,strike_high,MC,pricing,0.06526025699997717,1
15,strike_high,AV,pricing,0.10089815799994994,1
15,strike_high,GCV,pilot,0.01208908999990399,1
15,strike_high,GCV,pricing,0.049608269000032124,1
15,volatility_low,MC,pricing,0.06482230300002811,1
15,volatility_low,AV,pricing,0.09847174300000461,1
15,volatility_low,GCV,pilot,0.011932634000004327,1
15,volatility_low,GCV,pricing,0.04869107900003655,1
15,volatility_high,MC,pricing,0.0646866270000146,1
15,volatility_high,AV,pricing,0.0987536379999483,1
15,volatility_high,GCV,pilot,0.011760602999970615,1
15,volatility_high,GCV,pricing,0.048177710999993906,1
15,maturity_short,MC,pricing,0.0657006100000217,1
15,maturity_short,AV,pricing,0.10077106399990043,1
15,maturity_short,GCV,pilot,0.012212646000079985,1
15,maturity_short,GCV,pricing,0.04957647100002305,1
15,maturity_long,MC,pricing,0.06474200100001326,1
15,maturity_long,AV,pricing,0.10026267499995356,1
15,maturity_long,GCV,pilot,0.01209695099998953,1
15,maturity_long,GCV,pricing,0.049364265000008345,1
16,reference,MC,pricing,0.06480158199997277,1
16,reference,AV,pricing,0.09950121400004264,1
16,reference,GCV,pilot,0.011717000999965421,1
16,reference,GCV,pricing,0.04924006400005965,1
16,strike_low,MC,pricing,0.06454801799998222,1
16,strike_low,AV,pricing,0.0991415019999522,1
16,strike_low,GCV,pilot,0.011991263000027175,1
16,strike_low,GCV,pricing,0.04952385299998241,1
16,strike_high,MC,pricing,0.06443912500003535,1
16,strike_high,AV,pricing,0.09995652299994617,1
16,strike_high,GCV,pilot,0.012024645999986205,1
16,strike_high,GCV,pricing,0.0483978309999884,1
16,volatility_low,MC,pricing,0.06441360700000587,1
16,volatility_low,AV,pricing,0.09956012299994654,1
16,volatility_low,GCV,pilot,0.012168404000021837,1
16,volatility_low,GCV,pricing,0.05001365700002225,1
16,volatility_high,MC,pricing,0.06412191300000813,1
16,volatility_high,AV,pricing,0.09928088200001639,1
16,volatility_high,GCV,pilot,0.011949405999985174,1
16,volatility_high,GCV,pricing,0.049913350999986505,1
16,maturity_short,MC,pricing,0.06425623300003735,1
16,maturity_short,AV,pricing,0.10004089100004876,1
16,maturity_short,GCV,pilot,0.012039574000027642,1
16,maturity_short,GCV,pricing,0.049390574999961245,1
16,maturity_long,MC,pricing,0.06418865699993148,1
16,maturity_long,AV,pricing,0.09911227800000688,1
16,maturity_long,GCV,pilot,0.011651630000073965,1
16,maturity_long,GCV,pricing,0.04832525599999826,1
17,reference,MC,pricing,0.06382677199997033,1
17,reference,AV,pricing,0.09946223999997983,1
17,reference,GCV,pilot,0.011776402000009512,1
17,reference,GCV,pricing,0.04906613900004686,1
17,strike_low,MC,pricing,0.064647945000047,1
17,strike_low,AV,pricing,0.09927990999995018,1
17,strike_low,GCV,pilot,0.012028331999999864,1
17,strike_low,GCV,pricing,0.04887690499992914,1
17,strike_high,MC,pricing,0.06451424499994118,1
17,strike_high,AV,pricing,0.0993408740000632,1
17,strike_high,GCV,pilot,0.011952911999969729,1
17,strike_high,GCV,pricing,0.049801372000047195,1
17,volatility_low,MC,pricing,0.0643384170000445,1
17,volatility_low,AV,pricing,0.09976648899998963,1
17,volatility_low,GCV,pilot,0.011885335999977542,1
17,volatility_low,GCV,pricing,0.04906535800000711,1
17,volatility_high,MC,pricing,0.06493749499998103,1
17,volatility_high,AV,pricing,0.10012870399998519,1
17,volatility_high,GCV,pilot,0.012083674999985305,1
17,volatility_high,GCV,pricing,0.050332333000028484,1
17,maturity_short,MC,pricing,0.0647824259999652,1
17,maturity_short,AV,pricing,0.09947071600004165,1
17,maturity_short,GCV,pilot,0.011986554000031902,1
17,maturity_short,GCV,pricing,0.0498246750000817,1
17,maturity_long,MC,pricing,0.06486115299992434,1
17,maturity_long,AV,pricing,0.10073407499999121,1
17,maturity_long,GCV,pilot,0.012178271000038876,1
17,maturity_long,GCV,pricing,0.048813011999982336,1
18,reference,MC,pricing,0.06401127000003726,1
18,reference,AV,pricing,0.09959418699997968,1
18,reference,GCV,pilot,0.011848496000084197,1
18,reference,GCV,pricing,0.051315993999992315,1
18,strike_low,MC,pricing,0.0643787159999647,1
18,strike_low,AV,pricing,0.10107992099995045,1
18,strike_low,GCV,pilot,0.012072733999957563,1
18,strike_low,GCV,pricing,0.049986642000021675,1
18,strike_high,MC,pricing,0.06464831900007084,1
18,strike_high,AV,pricing,0.10127026600002864,1
18,strike_high,GCV,pilot,0.01207828500002961,1
18,strike_high,GCV,pricing,0.05021888599992508,1
18,volatility_low,MC,pricing,0.06492845200000374,1
18,volatility_low,AV,pricing,0.10102699200001553,1
18,volatility_low,GCV,pilot,0.012125262999916231,1
18,volatility_low,GCV,pricing,0.051447399000039695,1
18,volatility_high,MC,pricing,0.06665033500007667,1
18,volatility_high,AV,pricing,0.09972656399997959,1
18,volatility_high,GCV,pilot,0.01191218500002833,1
18,volatility_high,GCV,pricing,0.04829477499993118,1
18,maturity_short,MC,pricing,0.06441554499997437,1
18,maturity_short,AV,pricing,0.10030715900006726,1
18,maturity_short,GCV,pilot,0.011837253999942732,1
18,maturity_short,GCV,pricing,0.04883128599999509,1
18,maturity_long,MC,pricing,0.06362922699997853,1
18,maturity_long,AV,pricing,0.09839224400002422,1
18,maturity_long,GCV,pilot,0.011560777999989114,1
18,maturity_long,GCV,pricing,0.049362897999913,1
19,reference,MC,pricing,0.06427304900000763,1
19,reference,AV,pricing,0.0984897659999433,1
19,reference,GCV,pilot,0.011549247000061769,1
19,reference,GCV,pricing,0.049023864999981015,1
19,strike_low,MC,pricing,0.06386461599993254,1
19,strike_low,AV,pricing,0.09896740699991824,1
19,strike_low,GCV,pilot,0.01149614799999199,1
19,strike_low,GCV,pricing,0.04879001899996638,1
19,strike_high,MC,pricing,0.0642279049999388,1
