replication,monitoring_dates,checkpoint,trajectory_id,training_seed,validation_seed,pilot_seed,pricing_seed,train_mse,validation_mse,validation_ncv_observation_variance,validation_gcv_observation_variance,advantage,pricing_ncv_observation_variance,pricing_gcv_observation_variance,optimizer_cumulative_training_runtime_s,training_data_generation_runtime_s,ncv_setup_cost_s
1,252,0,rep1_m252,101042,102042,103042,104042,94.06412616778162,94.93312085412016,67.78711621708091,0.05207649696851458,0.0007682359108144568,65.28434957545602,0.0465765418392999,0.0,8.409999736613827e-07,0.0
1,252,10,rep1_m252,101042,102042,103042,104042,0.09778999701472198,0.30116934077539353,0.29466654344571114,0.05207649696851458,0.1767302672354762,0.28835594190211666,0.0465765418392999,0.1604331689998162,8.409999736613827e-07,0.16043400999978985
1,252,25,rep1_m252,101042,102042,103042,104042,0.053291186063381464,0.29472022130039194,0.29164448396106074,0.05207649696851458,0.17856157010488027,0.28443153044927716,0.0465765418392999,0.400285077000035,8.409999736613827e-07,0.4002859180000087
1,252,50,rep1_m252,101042,102042,103042,104042,0.037351345261325934,0.3495319043034307,0.3400061907615903,0.05207649696851458,0.153163378736919,0.3357353974489276,0.0465765418392999,0.7988736649999737,8.409999736613827e-07,0.7988745059999474
1,252,100,rep1_m252,101042,102042,103042,104042,0.04068367318278172,0.3760174280240199,0.3714798178383515,0.05207649696851458,0.14018661167529575,0.3673489995772352,0.0465765418392999,1.5812108410000292,8.409999736613827e-07,1.5812116820000028
1,252,200,rep1_m252,101042,102042,103042,104042,0.027471850817756775,0.38079558069307207,0.3700540622249865,0.05207649696851458,0.14072672694200278,0.362885730243457,0.0465765418392999,3.136505687999943,8.409999736613827e-07,3.1365065289999166
1,252,500,rep1_m252,101042,102042,103042,104042,0.024018795008553282,0.35961091989104815,0.3572650256303805,0.05207649696851458,0.14576432965031377,0.35659090299301477,0.0465765418392999,7.782843705000005,8.409999736613827e-07,7.782844545999978
1,252,1000,rep1_m252,101042,102042,103042,104042,0.00883966266828182,0.3448201552835328,0.3442086877909966,0.05207649696851458,0.15129338339111129,0.34621994128112404,0.0465765418392999,15.504845235999937,8.409999736613827e-07,15.504846076999911
2,12,0,rep2_m12,201042,202042,203042,204042,105.63956077900724,102.02889604519298,67.42454733711102,0.05500396355951502,0.0008157854332266372,67.15444693054307,0.055635772765876015,0.0,1.0520000159885967e-06,0.0
2,12,10,rep2_m12,201042,202042,203042,204042,0.16547346921734776,0.16598082858157412,0.1656667869481477,0.05500396355951502,0.33201563555844654,0.16291496657276597,0.055635772765876015,0.1111255280000023,1.0520000159885967e-06,0.1111265800000183
2,12,25,rep2_m12,201042,202042,203042,204042,0.11610477768652538,0.12083497770383349,0.120767923082866,0.05500396355951502,0.45545176364235024,0.1187253810356723,0.055635772765876015,0.2814767429999847,1.0520000159885967e-06,0.2814777950000007
2,12,50,rep2_m12,201042,202042,203042,204042,0.05582177701285334,0.0605467170112005,0.06055214314216017,0.05500396355951502,0.9083735224760003,0.058213362096783704,0.055635772765876015,0.556147239999973,1.0520000159885967e-06,0.5561482919999889
2,12,100,rep2_m12,201042,202042,203042,204042,0.008735269110547603,0.011247804696683633,0.011222842183519441,0.05500396355951502,4.901072532258133,0.009677015875941062,0.055635772765876015,1.1080980799999907,1.0520000159885967e-06,1.1080991320000066
2,12,200,rep2_m12,201042,202042,203042,204042,0.003519152274450684,0.004907630360413654,0.004856022078993798,0.05500396355951502,11.326959116897637,0.0046138615774459595,0.055635772765876015,2.21389686800012,1.0520000159885967e-06,2.213897920000136
2,12,500,rep2_m12,201042,202042,203042,204042,0.0016015822055321068,0.002425387621611618,0.0023569696865316874,0.05500396355951502,23.336729307051076,0.002242849039083946,0.055635772765876015,5.550043147999986,1.0520000159885967e-06,5.550044200000002
2,12,1000,rep2_m12,201042,202042,203042,204042,0.002214708823757823,0.003335270496383299,0.003276614387782379,0.05500396355951502,16.78682843016564,0.0030414385302025403,0.055635772765876015,11.071853040000178,1.0520000159885967e-06,11.071854092000194
2,252,0,rep2_m252,201042,202042,203042,204042,91.8169970212771,92.93161613695418,63.15104416047222,0.04880240849606207,0.0007727886236061429,64.9905195963245,0.04929474443207923,0.0,8.709998837730382e-07,0.0
2,252,10,rep2_m252,201042,202042,203042,204042,0.10550246638063536,0.31567916752453384,0.3110937671058122,0.04880240849606207,0.15687362993506368,0.3109738914493198,0.04929474443207923,0.16139336899982482,8.709998837730382e-07,0.1613942399997086
2,252,25,rep2_m252,201042,202042,203042,204042,0.05693323591021956,0.28747579300862713,0.28153937473900986,0.04880240849606207,0.17334132584936812,0.2809011033711068,0.04929474443207923,0.40252904399994804,8.709998837730382e-07,0.4025299149998318
2,252,50,rep2_m252,201042,202042,203042,204042,0.048718176955064904,0.3344863165137622,0.3295930837425029,0.04880240849606207,0.14806866679942024,0.3257515623974,0.04929474443207923,0.796127910999985,8.709998837730382e-07,0.7961287819998688
2,252,100,rep2_m252,201042,202042,203042,204042,0.037633645929872145,0.38120631101452773,0.3704545804190284,0.04880240849606207,0.13173655037781073,0.36822072860702215,0.04929474443207923,1.5836201949998667,8.709998837730382e-07,1.5836210659997505
2,252,200,rep2_m252,201042,202042,203042,204042,0.03293760158446776,0.3605862745163683,0.3527889115332842,0.04880240849606207,0.1383331700646656,0.35148220608301056,0.04929474443207923,3.1279699659999096,8.709998837730382e-07,3.1279708369997934
2,252,500,rep2_m252,201042,202042,203042,204042,0.014650152732486908,0.3292800204161269,0.3259073907728861,0.04880240849606207,0.1497431782087778,0.3315764873532693,0.04929474443207923,7.738937771999872,8.709998837730382e-07,7.738938642999756
2,252,1000,rep2_m252,201042,202042,203042,204042,0.09389400112719638,0.36925186892307904,0.33123739212446174,0.04880240849606207,0.14733363338920585,0.3418858740013166,0.04929474443207923,15.410418371999867,8.709998837730382e-07,15.410419242999751
3,12,0,rep3_m12,301042,302042,303042,304042,106.79105647191652,102.69101421461748,67.87892450858885,0.05307003163345511,0.0007818337137433587,73.16453490554247,0.059445988703710914,0.0,8.719998731976375e-07,0.0
3,12,10,rep3_m12,301042,302042,303042,304042,0.16325959530578713,0.14008171727863183,0.1396543261391098,0.05307003163345511,0.38000993668174665,0.17020949586789547,0.059445988703710914,0.10891919200003031,8.719998731976375e-07,0.1089200639999035
3,12,25,rep3_m12,301042,302042,303042,304042,0.1284284045658346,0.10750217994784775,0.10750866318761518,0.05307003163345511,0.4936349319202463,0.13818304248595004,0.059445988703710914,0.27629502700006014,8.719998731976375e-07,0.27629589899993334
3,12,50,rep3_m12,301042,302042,303042,304042,0.0772533998883733,0.06503348728508682,0.06412223766081793,0.05307003163345511,0.8276384850163098,0.08312047812814517,0.059445988703710914,0.5556705139999849,8.719998731976375e-07,0.5556713859998581
3,12,100,rep3_m12,301042,302042,303042,304042,0.02451928858554426,0.01830440508971863,0.016894135305956366,0.05307003163345511,3.141328672485783,0.02361367955132603,0.059445988703710914,1.1029809649999152,8.719998731976375e-07,1.1029818369997884
3,12,200,rep3_m12,301042,302042,303042,304042,0.006455045806604416,0.005639021326303998,0.005346850515874686,0.05307003163345511,9.925475095271752,0.006562931121101345,0.059445988703710914,2.1798393609999493,8.719998731976375e-07,2.1798402329998225
3,12,500,rep3_m12,301042,302042,303042,304042,0.0026485842712686654,0.0033225413809783774,0.003165411304609982,0.05307003163345511,16.76560374829204,0.004038651644901691,0.059445988703710914,5.4519772189999,8.719998731976375e-07,5.4519780909997735
3,12,1000,rep3_m12,301042,302042,303042,304042,0.0019131319518341133,0.0030879462141134417,0.002852943049626174,0.05307003163345511,18.601854544698664,0.003710534699715401,0.059445988703710914,10.899164501000087,8.719998731976375e-07,10.89916537299996
3,252,0,rep3_m252,301042,302042,303042,304042,90.49314306529,84.61275819595862,60.634899781204375,0.046323928323462674,0.000763981279603305,64.35426874147275,0.04891452302627744,0.0,9.82000074145617e-07,0.0
3,252,10,rep3_m252,301042,302042,303042,304042,0.10468120882571189,0.2803947911000843,0.27521613288507124,0.046323928323462674,0.16831836069292963,0.30046075389740984,0.04891452302627744,0.16015844799994738,9.82000074145617e-07,0.16015943000002153
3,252,25,rep3_m252,301042,302042,303042,304042,0.06503158990199451,0.28025587057381496,0.2748365151903413,0.046323928323462674,0.16855085028050398,0.30046774979315843,0.04891452302627744,0.3975815799999509,9.82000074145617e-07,0.39758256200002506
3,252,50,rep3_m252,301042,302042,303042,304042,0.055353242506907915,0.3153130672713306,0.3122226211042921,0.046323928323462674,0.1483682641559435,0.3350211719385724,0.04891452302627744,0.78638237999985,9.82000074145617e-07,0.7863833619999241
3,252,100,rep3_m252,301042,302042,303042,304042,0.04584003153378987,0.36639671630993736,0.3638761719586509,0.046323928323462674,0.1273068474753733,0.37956475778394855,0.04891452302627744,1.5552110029998403,9.82000074145617e-07,1.5552119849999144
3,252,200,rep3_m252,301042,302042,303042,304042,0.0405376453865592,0.3503421133398166,0.3367255291441871,0.046323928323462674,0.13757177378620022,0.34945787381279625,0.04891452302627744,3.072716592000006,9.82000074145617e-07,3.0727175740000803
3,252,500,rep3_m252,301042,302042,303042,304042,0.0041682692186837695,0.29169693364921195,0.2910357107220746,0.046323928323462674,0.15916922431453726,0.30169826445210085,0.04891452302627744,7.619721480999942,9.82000074145617e-07,7.619722463000016
3,252,1000,rep3_m252,301042,302042,303042,304042,0.07189790809558437,0.2713248497859483,0.2713090107760739,0.046323928323462674,0.1707423140534626,0.2878543731356669,0.04891452302627744,15.205826767999952,9.82000074145617e-07,15.205827750000026
4,12,0,rep4_m12,401042,402042,403042,404042,114.12958975296267,109.6298055441025,72.14088818539945,0.054654947623852326,0.00075761401056487,73.11992470564978,0.056539203812641145,0.0,9.420000424142927e-07,0.0
4,12,10,rep4_m12,401042,402042,403042,404042,0.15910187667560327,0.15400946963359155,0.15256800677868756,0.054654947623852326,0.3582333464127497,0.17932967332078742,0.056539203812641145,0.10862851999991108,9.420000424142927e-07,0.10862946199995349
4,12,25,rep4_m12,401042,402042,403042,404042,0.09738558518730152,0.09125446826605611,0.09117063693551887,0.054654947623852326,0.5994797169455716,0.11594505721461713,0.056539203812641145,0.2721562609999637,9.420000424142927e-07,0.2721572030000061
4,12,50,rep4_m12,401042,402042,403042,404042,0.035163570695030774,0.03429279424623217,0.034235554246664614,0.054654947623852326,1.5964382299777449,0.0491967994564904,0.056539203812641145,0.5444642370000565,9.420000424142927e-07,0.5444651790000989
4,12,100,rep4_m12,401042,402042,403042,404042,0.006972977835797795,0.008171434498149645,0.008048287168058058,0.054654947623852326,6.790879411058567,0.013051960126920791,0.056539203812641145,1.0923307880000266,9.420000424142927e-07,1.092331730000069
4,12,200,rep4_m12,401042,402042,403042,404042,0.0030215459947232626,0.0039755496332589705,0.003955449320776518,0.054654947623852326,13.817633141390543,0.006473275591590611,0.056539203812641145,2.182181351000054,9.420000424142927e-07,2.1821822930000963
4,12,500,rep4_m12,401042,402042,403042,404042,0.0032458004533644823,0.0036266342630408566,0.003134693177392696,0.054654947623852326,17.43550150873521,0.004218671153349939,0.056539203812641145,5.453789101999973,9.420000424142927e-07,5.453790044000016
4,12,1000,rep4_m12,401042,402042,403042,404042,0.0014972029468777767,0.0021632549949264393,0.0019933691738215358,0.054654947623852326,27.418377058110124,0.003402672712094282,0.056539203812641145,10.798840079000001,9.420000424142927e-07,10.798841021000044
4,252,0,rep4_m252,401042,402042,403042,404042,109.46255824160635,108.05018949208315,65.37757099815875,0.04542180208363174,0.0006947612367689673,64.43129971134566,0.04841076210338659,0.0,1.0220001058769412e-06,0.0
4,252,10,rep4_m252,401042,402042,403042,404042,0.10880871892346042,0.27166486957761565,0.26069175268331224,0.04542180208363174,0.17423566958334138,0.26769443300479273,0.04841076210338659,0.15813255399984882,1.0220001058769412e-06,0.1581335759999547
4,252,25,rep4_m252,401042,402042,403042,404042,0.06546252017355583,0.25918352438431813,0.25699074608717487,0.04542180208363174,0.17674489363996018,0.26110678953797345,0.04841076210338659,0.3947809569999663,1.0220001058769412e-06,0.39478197900007217
4,252,50,rep4_m252,401042,402042,403042,404042,0.04209479239677561,0.30174099628250606,0.3004680300492863,0.04542180208363174,0.1511701663440903,0.30761830662775547,0.04841076210338659,0.7804380439999932,1.0220001058769412e-06,0.780439066000099
4,252,100,rep4_m252,401042,402042,403042,404042,0.03835888724142271,0.353598784604941,0.35353337881668295,0.04542180208363174,0.12847952924746103,0.3563170927727011,0.04841076210338659,1.542183324000007,1.0220001058769412e-06,1.5421843460001128
4,252,200,rep4_m252,401042,402042,403042,404042,0.02858113576376335,0.35017170125898417,0.3496208646159242,0.04542180208363174,0.1299173095219298,0.3504304401264853,0.04841076210338659,3.0611673729999893,1.0220001058769412e-06,3.061168395000095
4,252,500,rep4_m252,401042,402042,403042,404042,0.030048978634467788,0.3117613572770838,0.31024658855181664,0.04542180208363174,0.14640548441049336,0.31448708203396525,0.04841076210338659,7.637732559999904,1.0220001058769412e-06,7.63773358200001
4,252,1000,rep4_m252,401042,402042,403042,404042,0.005615740346772064,0.266200901120018,0.26608719505515244,0.04542180208363174,0.17070269794161672,0.2663299833157426,0.04841076210338659,15.1959870579999,1.0220001058769412e-06,15.195988080000006
5,12,0,rep5_m12,501042,502042,503042,504042,112.07240490096197,106.208115626488,67.08566603869075,0.05517822205458902,0.0008225039015453127,67.65788919356083,0.057692526888238706,0.0,1.0820001534739276e-06,0.0
5,12,10,rep5_m12,501042,502042,503042,504042,0.19294094586692145,0.17811811972920724,0.17551690007130133,0.05517822205458902,0.3143755503440046,0.1691043686810359,0.057692526888238706,0.10780206000004,1.0820001534739276e-06,0.10780314200019347
5,12,25,rep5_m12,501042,502042,503042,504042,0.13250112329155184,0.11439197448546874,0.11375641177334554,0.05517822205458902,0.4850559295464515,0.11107493835492274,0.057692526888238706,0.26936989099999664,1.0820001534739276e-06,0.2693709730001501
5,12,50,rep5_m12,501042,502042,503042,504042,0.0388056771379085,0.03247522597745318,0.03199651013693127,0.05517822205458902,1.7245075109269734,0.03226713636001778,0.057692526888238706,0.5377386110001225,1.0820001534739276e-06,0.537739693000276
5,12,100,rep5_m12,501042,502042,503042,504042,0.011676237363439777,0.010930705508191564,0.010901148070296523,0.05517822205458902,5.061689071533555,0.011032237634850584,0.057692526888238706,1.0754648180000004,1.0820001534739276e-06,1.0754659000001539
5,12,200,rep5_m12,501042,502042,503042,504042,0.0042039826674127026,0.004854129826616233,0.004849463554953749,0.05517822205458902,11.378211513358877,0.004961368192901718,0.057692526888238706,2.1582145790000595,1.0820001534739276e-06,2.158215661000213
5,12,500,rep5_m12,501042,502042,503042,504042,0.0022116909600529418,0.0030834556487015306,0.002997489464958439,0.05517822205458902,18.408145449596795,0.002872484335422834,0.057692526888238706,5.372180420000177,1.0820001534739276e-06,5.3721815020003305
5,12,1000,rep5_m12,501042,502042,503042,504042,0.003005025391254429,0.003846904775577113,0.0036708963845316907,0.05517822205458902,15.031266555792014,0.0037884778545032396,0.057692526888238706,10.736192014000153,1.0820001534739276e-06,10.736193096000306
5,252,0,rep5_m252,501042,502042,503042,504042,119.36073796570396,114.6632250310956,65.98504385455931,0.044762508081045115,0.0006783735444611999,65.9097401054559,0.05122932940106964,0.0,8.619999789516442e-07,0.0
5,252,10,rep5_m252,501042,502042,503042,504042,0.11020920423878647,0.28906990877503413,0.28306470211386114,0.044762508081045115,0.15813525228249636,0.2871122049929544,0.05122932940106964,0.16130391299998337,8.619999789516442e-07,0.16130477499996232
5,252,25,rep5_m252,501042,502042,503042,504042,0.057534909433157665,0.2743369816132439,0.27155030084061865,0.044762508081045115,0.164840576285414,0.2714828412410216,0.05122932940106964,0.39687491600011526,8.619999789516442e-07,0.3968757780000942
5,252,50,rep5_m252,501042,502042,503042,504042,0.03102015880483699,0.30962713794604885,0.3073607082717625,0.044762508081045115,0.14563510193849163,0.3108605112522734,0.05122932940106964,0.7818304580000586,8.619999789516442e-07,0.7818313200000375
5,252,100,rep5_m252,501042,502042,503042,504042,0.03136904857471795,0.35193496166260957,0.3496964034060251,0.044762508081045115,0.12800391323748422,0.3539381806590405,0.05122932940106964,1.543314860999999,8.619999789516442e-07,1.5433157229999779
5,252,200,rep5_m252,501042,502042,503042,504042,0.02368267176772977,0.3313686768089299,0.32781136602999594,0.044762508081045115,0.13654959137978512,0.3353521004637236,0.05122932940106964,3.056792272000166,8.619999789516442e-07,3.056793134000145
5,252,500,rep5_m252,501042,502042,503042,504042,0.02794688863757309,0.3057489763885883,0.2997424549896676,0.044762508081045115,0.14933656322588043,0.3004090633875168,0.05122932940106964,7.576574130000154,8.619999789516442e-07,7.576574992000133
5,252,1000,rep5_m252,501042,502042,503042,504042,0.01611590877944596,0.2779464854838656,0.2779009352191543,0.044762508081045115,0.16107361440056017,0.2801400295799512,0.05122932940106964,15.152795395000112,8.619999789516442e-07,15.152796257000091
6,12,0,rep6_m12,601042,602042,603042,604042,108.38972606017094,109.90436667951329,73.79747570270506,0.05704192186497482,0.0007729522090263576,74.44437450224883,0.054902504288016137,0.0,9.620000582799548e-07,0.0
6,12,10,rep6_m12,601042,602042,603042,604042,0.201459059013082,0.18617226501925335,0.18601504062159246,0.05704192186497482,0.3066522022862352,0.16762534550770877,0.054902504288016137,0.107868198999995,9.620000582799548e-07,0.10786916100005328
6,12,25,rep6_m12,601042,602042,603042,604042,0.08573022155785338,0.07669057928536231,0.07668202544749152,0.05704192186497482,0.7438760456847169,0.06538793541375044,0.054902504288016137,0.2701021689999834,9.620000582799548e-07,0.2701031310000417
6,12,50,rep6_m12,601042,602042,603042,604042,0.02873712852380287,0.02851153339053293,0.027242072719484707,0.05704192186497482,2.0938906687586947,0.025095373557846877,0.054902504288016137,0.5400454200000695,9.620000582799548e-07,0.5400463820001278
6,12,100,rep6_m12,601042,602042,603042,604042,0.015413624987122981,0.015135735821551071,0.014645901251829487,0.05704192186497482,3.894736205315426,0.013287343890058171,0.054902504288016137,1.0811458040000161,9.620000582799548e-07,1.0811467660000744
6,12,200,rep6_m12,601042,602042,603042,604042,0.00500930043793471,0.005978817496199329,0.0058645004950225,0.05704192186497482,9.7266462699405,0.005493401842764017,0.054902504288016137,2.1629728479999812,9.620000582799548e-07,2.1629738100000395
6,12,500,rep6_m12,601042,602042,603042,604042,0.004003052613334471,0.0051976071070887475,0.004936937806337535,0.05704192186497482,11.554109875913415,0.004926049026033483,0.054902504288016137,5.421212826000101,9.620000582799548e-07,5.421213788000159
6,12,1000,rep6_m12,601042,602042,603042,604042,0.014583448264429023,0.015787640299967723,0.010937461253946122,0.05704192186497482,5.215279902764885,0.011066869664265386,0.054902504288016137,10.849753175999922,9.620000582799548e-07,10.84975413799998
6,252,0,rep6_m252,601042,602042,603042,604042,105.58082442807068,107.14356932280178,68.63701075842795,0.04783213400113933,0.0006968854481365364,65.41493550764272,0.04870868867637123,0.0,7.809999260643963e-07,0.0
6,252,10,rep6_m252,601042,602042,603042,604042,0.11532213589722132,0.31945755946389487,0.315316051121642,0.04783213400113933,0.15169584241268688,0.28878509575168665,0.04870868867637123,0.1585791390000395,7.809999260643963e-07,0.15857991999996557
6,252,25,rep6_m252,601042,602042,603042,604042,0.06785047999972,0.3096100632777901,0.3039722288346943,0.04783213400113933,0.15735692100725202,0.2776210678723394,0.04870868867637123,0.3943631180000011,7.809999260643963e-07,0.3943638989999272
6,252,50,rep6_m252,601042,602042,603042,604042,0.06225514931567212,0.3690455841643071,0.3687135558378304,0.04783213400113933,0.12972708283656684,0.3429361493635412,0.04870868867637123,0.7868128899999647,7.809999260643963e-07,0.7868136709998907
6,252,100,rep6_m252,601042,602042,603042,604042,0.03333180993522379,0.3976775201897123,0.39750794158041136,0.04783213400113933,0.12033000853006462,0.3723214224393068,0.04870868867637123,1.5507873009999003,7.809999260643963e-07,1.5507880819998263
6,252,200,rep6_m252,601042,602042,603042,604042,0.06676101233011811,0.39415128152978446,0.3922444484013166,0.04783213400113933,0.12194470615477238,0.3715021654622655,0.04870868867637123,3.0674288570000954,7.809999260643963e-07,3.0674296380000214
6,252,500,rep6_m252,601042,602042,603042,604042,0.03440883796015535,0.34462616527413337,0.33612837747149743,0.04783213400113933,0.14230317107098564,0.31839686248511734,0.04870868867637123,7.647370033000016,7.809999260643963e-07,7.647370813999942
6,252,1000,rep6_m252,601042,602042,603042,604042,0.0030871874509428524,0.296072892160983,0.29479292358134096,0.04783213400113933,0.1622567238726177,0.275552064017063,0.04870868867637123,15.204960411999991,7.809999260643963e-07,15.204961192999917
7,12,0,rep7_m12,701042,702042,703042,704042,110.45606209056871,111.56843218039597,73.23634461103099,0.06017913597173946,0.0008217113550841418,73.18145578086956,0.05721356280852826,0.0,8.609999895270448e-07,0.0
7,12,10,rep7_m12,701042,702042,703042,704042,0.14262157952692392,0.16527564102197598,0.16528519205130712,0.06017913597173946,0.36409272497356515,0.1680131547667716,0.05721356280852826,0.10945734799997808,8.609999895270448e-07,0.10945820899996761
7,12,25,rep7_m12,701042,702042,703042,704042,0.07609568192737565,0.08866718540404427,0.08830365203424773,0.06017913597173946,0.6815022321885347,0.09324295389325533,0.05721356280852826,0.2725729030000821,8.609999895270448e-07,0.2725737640000716
7,12,50,rep7_m12,701042,702042,703042,704042,0.014351674707883734,0.018812410540452275,0.018723161630344452,0.06017913597173946,3.2141545941796337,0.02125653480817047,0.05721356280852826,0.5416252590000568,8.609999895270448e-07,0.5416261200000463
7,12,100,rep7_m12,701042,702042,703042,704042,0.007726887014182113,0.010326049189034799,0.010309817966559116,0.06017913597173946,5.837070660892002,0.012207669611626278,0.05721356280852826,1.075489361000109,8.609999895270448e-07,1.0754902220000986
7,12,200,rep7_m12,701042,702042,703042,704042,0.004086665779823873,0.005814197149334498,0.005684691477159751,0.06017913597173946,10.586174502790577,0.006863896211723084,0.05721356280852826,2.148068831000046,8.609999895270448e-07,2.1480696920000355
7,12,500,rep7_m12,701042,702042,703042,704042,0.002619968797328245,0.003417762387154032,0.0031510405238046072,0.06017913597173946,19.098179003765523,0.0035572590360095696,0.05721356280852826,5.366098274000024,8.609999895270448e-07,5.366099135000013
