contract_id,price,std_error,ci_lower,ci_upper,n_paths,method,seed
reference,6.161507615845044,0.00558383255767871,6.150563304031993,6.172451927658094,2000,GCV_high_precision,9042
strike_low,21.72018720319496,0.006223296904026421,21.707989541263068,21.732384865126853,2000,GCV_high_precision,10042
strike_high,0.6804230185304985,0.004631368185126143,0.6713455368876512,0.6895005001733457,2000,GCV_high_precision,11042
volatility_low,3.9051107315609728,0.0015212730126705262,3.9021290364561385,3.908092426665807,2000,GCV_high_precision,12042
volatility_high,13.049735795986965,0.03092003930395226,12.98913251895122,13.110339073022711,2000,GCV_high_precision,13042
maturity_short,4.1066726938470675,0.0022972865032861965,4.102170012300626,4.1111753753935085,2000,GCV_high_precision,14042
maturity_long,9.32813899928098,0.011537951170267605,9.305524614987256,9.350753383574705,2000,GCV_high_precision,15042
